measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,23.879,230.0,230.0,41.537,395.0,395.0
2003-02-01,19.991,192.0,192.0,34.773,331.0,331.0
2003-03-01,22.396,215.0,215.0,38.956,371.0,371.0
2003-04-01,19.683,189.0,189.0,34.237,326.0,326.0
2003-05-01,19.439,187.0,187.0,33.814,322.0,322.0
2003-06-01,21.874000000000002,210.0,210.0,38.049,362.0,362.0
2003-07-01,23.81,229.0,229.0,41.416000000000004,394.0,394.0
2003-08-01,24.732000000000003,238.0,238.0,43.02,409.0,409.0
2003-09-01,21.537000000000003,207.0,207.0,37.462,356.0,356.0
2003-10-01,22.792,219.0,219.0,39.646,377.0,377.0
2003-11-01,19.261,185.0,185.0,33.503,319.0,319.0
2003-12-01,21.608,208.0,208.0,37.586,358.0,358.0
2004-01-01,5.085,51.0,51.0,13.583,137.0,137.0
2004-02-01,2.551,25.0,25.0,13.583,137.0,137.0
2004-03-01,28.425,284.0,284.0,13.583,137.0,137.0
2004-04-01,40.356,403.0,403.0,13.583,137.0,137.0
2004-05-01,70.658,706.0,706.0,13.583,137.0,137.0
2004-06-01,22.646,226.0,226.0,13.583,137.0,137.0
2004-07-01,24.658,246.0,246.0,13.583,137.0,137.0
2004-08-01,71.009,709.0,709.0,13.583,137.0,137.0
2004-09-01,18.552,185.0,185.0,13.583,137.0,137.0
2004-10-01,27.244,272.0,272.0,13.583,137.0,137.0
2004-11-01,4.928,49.0,49.0,13.583,137.0,137.0
2004-12-01,2.8880000000000003,29.0,29.0,13.583,137.0,137.0
2005-01-01,7.5040000000000004,80.04,80.04,2.72,29.61,29.61
2005-02-01,2.5780000000000003,27.5,27.5,2.176,23.69,23.69
2005-03-01,2.858,30.48,30.48,3.019,32.88,32.88
2005-04-01,3.4610000000000003,36.92,36.92,2.866,31.21,31.21
2005-05-01,3.215,34.29,34.29,2.741,29.84,29.84
2005-06-01,4.173,44.5,44.5,5.174,56.33,56.33
2005-07-01,4.247,45.3,45.3,6.811,74.16,74.16
2005-08-01,4.989,53.22,53.22,6.766,73.67,73.67
2005-09-01,3.266,34.84,34.84,4.096,44.6,44.6
2005-10-01,3.6270000000000002,38.69,38.69,2.9040000000000004,31.63,31.63
2005-11-01,2.916,31.1,31.1,2.5460000000000003,27.72,27.72
2005-12-01,6.165,65.76,65.76,3.182,34.65,34.65
2006-01-01,12.575,130.0,130.0,3.188,33.0,33.0
2006-02-01,6.58,68.0,68.0,3.604,38.0,38.0
2006-03-01,5.527,57.0,57.0,4.7490000000000006,50.0,50.0
2006-04-01,10.588000000000001,109.0,109.0,3.93,41.0,41.0
2006-05-01,9.897,102.0,102.0,5.1770000000000005,54.0,54.0
2006-06-01,8.996,93.0,93.0,6.6690000000000005,70.0,70.0
2006-07-01,13.031,134.0,134.0,11.933,125.0,125.0
2006-08-01,12.64,130.0,130.0,10.604000000000001,111.0,111.0
2006-09-01,5.807,60.0,60.0,6.237,65.0,65.0
2006-10-01,6.134,63.0,63.0,6.756,71.0,71.0
2006-11-01,7.223000000000001,74.0,74.0,4.542,48.0,48.0
2006-12-01,8.003,83.0,83.0,4.611000000000001,48.0,48.0
2007-01-01,17.251,214.0,214.0,6.937,85.0,85.0
2007-02-01,38.319,473.0,473.0,8.779,108.0,108.0
2007-03-01,10.381,129.0,129.0,3.62,45.0,45.0
2007-04-01,10.061,124.0,124.0,3.35,41.0,41.0
2007-05-01,11.302000000000001,141.0,141.0,5.503,68.0,68.0
2007-06-01,32.1,394.0,394.0,4.814,59.0,59.0
2007-07-01,19.971,248.0,248.0,5.28,65.0,65.0
2007-08-01,15.53,191.0,191.0,6.316000000000001,78.0,78.0
2007-09-01,11.012,135.0,135.0,1.4060000000000001,17.0,17.0
2007-10-01,17.965,219.0,219.0,4.501,55.0,55.0
2007-11-01,10.685,129.0,129.0,3.387,42.0,42.0
2007-12-01,13.255,163.0,163.0,7.275,89.0,89.0
2008-01-01,6.261,70.0,70.0,0.786,6.0,6.0
2008-02-01,5.642,58.0,58.0,0.649,6.0,6.0
2008-03-01,6.7860000000000005,70.0,70.0,0.526,5.0,5.0
2008-04-01,4.219,41.0,41.0,0.163,2.0,2.0
2008-05-01,3.0860000000000003,29.0,29.0,0.08800000000000001,1.0,1.0
2008-06-01,10.713000000000001,110.0,110.0,0.516,5.0,5.0
2008-07-01,3.104,29.0,29.0,0.768,8.0,8.0
2008-08-01,3.012,29.0,29.0,0.778,8.0,8.0
2008-09-01,6.365,64.0,64.0,0.225,3.0,3.0
2008-10-01,3.036,29.0,29.0,0.453,5.0,5.0
2008-11-01,1.941,17.0,17.0,0.536,5.0,5.0
2008-12-01,3.484,35.0,35.0,0.863,9.0,9.0
2009-01-01,0.5920000000000001,6.0,6.0,0.0,0.0,0.0
2009-02-01,0.72,6.0,6.0,0.0,0.0,0.0
2009-03-01,0.806,6.0,6.0,0.0,0.0,0.0
2009-04-01,0.735,6.0,6.0,0.0,0.0,0.0
2009-05-01,1.969,17.0,17.0,0.0,0.0,0.0
