measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,147.0,2118.0,2118.0
2003-02-01,0.0,0.0,0.0,250.0,3386.0,3386.0
2003-03-01,0.0,0.0,0.0,633.0,8799.0,8799.0
2003-04-01,0.0,0.0,0.0,431.0,6162.0,6162.0
2003-05-01,159.0,2134.0,2134.0,2341.0,33095.0,33095.0
2003-06-01,14.0,215.0,215.0,349.0,5116.0,5116.0
2003-07-01,4.0,70.0,70.0,1048.0,15414.0,15414.0
2003-08-01,0.0,0.0,0.0,1395.0,23581.0,23581.0
2003-09-01,0.0,0.0,0.0,1686.0,21068.0,21068.0
2003-10-01,0.0,0.0,0.0,1525.0,21815.0,21815.0
2003-11-01,0.0,0.0,0.0,168.0,2282.0,2282.0
2003-12-01,0.0,0.0,0.0,792.0,10734.0,10734.0
2004-01-01,6.6370000000000005,92.0,92.0,404.387,5886.0,5886.0
2004-02-01,18.817,260.0,260.0,365.781,5324.0,5324.0
2004-03-01,87.905,1216.0,1216.0,362.62600000000003,5278.0,5278.0
2004-04-01,82.28200000000001,1138.0,1138.0,342.54900000000004,4986.0,4986.0
2004-05-01,13.082,181.0,181.0,376.463,5479.0,5479.0
2004-06-01,5.016,69.0,69.0,343.04200000000003,4993.0,4993.0
2004-07-01,5.145,71.0,71.0,385.961,5618.0,5618.0
2004-08-01,2.335,32.0,32.0,385.048,5604.0,5604.0
2004-09-01,5.901000000000001,82.0,82.0,375.038,5459.0,5459.0
2004-10-01,3.636,50.0,50.0,339.041,4935.0,4935.0
2004-11-01,3.5610000000000004,49.0,49.0,366.522,5335.0,5335.0
2004-12-01,4.683,65.0,65.0,373.54,5437.0,5437.0
2005-01-01,0.0,0.0,0.0,40.0,587.54,587.54
2005-02-01,0.0,0.0,0.0,78.0,1305.93,1305.93
2005-03-01,0.0,0.0,0.0,33.0,408.0,408.0
2005-04-01,0.0,0.0,0.0,374.0,6030.51,6030.51
2005-05-01,0.0,0.0,0.0,616.0,10732.26,10732.26
2005-06-01,23.0,411.8,411.8,58.0,1020.1,1020.1
2005-07-01,0.0,0.0,0.0,169.0,2609.49,2609.49
2005-08-01,7.0,75.4,75.4,336.0,5309.3,5309.3
2005-09-01,110.0,1664.6,1664.6,208.0,3166.72,3166.72
2005-10-01,58.0,1003.4,1003.4,931.0,14128.8,14128.8
2005-11-01,0.0,0.0,0.0,242.0,3684.45,3684.45
2005-12-01,0.0,0.0,0.0,673.0,9622.93,9622.93
2006-01-01,0.0,0.0,0.0,219.0,5271.0,5271.0
2006-02-01,43.0,597.0,597.0,275.0,3846.0,3846.0
2006-03-01,0.0,0.0,0.0,23.0,316.0,316.0
2006-04-01,0.0,0.0,0.0,148.0,2328.0,2328.0
2006-05-01,0.0,0.0,0.0,303.0,4712.0,4712.0
2006-06-01,302.0,4066.0,4066.0,813.0,12040.0,12040.0
2006-07-01,0.0,0.0,0.0,460.0,7256.0,7256.0
2006-08-01,34.0,441.0,441.0,150.0,2281.0,2281.0
2006-09-01,0.0,0.0,0.0,48.0,728.0,728.0
2006-10-01,0.0,0.0,0.0,45.0,643.0,643.0
2006-11-01,0.0,0.0,0.0,186.0,2668.0,2668.0
2006-12-01,13.0,255.0,255.0,567.0,7571.0,7571.0
2007-01-01,3.669,52.0,52.0,265.331,3775.0,3775.0
2007-02-01,26.759,400.0,400.0,215.241,3219.0,3219.0
2007-03-01,0.0,0.0,0.0,210.0,3047.0,3047.0
2007-04-01,0.0,0.0,0.0,952.0,15182.0,15182.0
2007-05-01,0.0,0.0,0.0,104.0,1574.0,1574.0
2007-06-01,5.513,87.0,87.0,118.48700000000001,1870.0,1870.0
2007-07-01,0.0,0.0,0.0,163.0,2440.0,2440.0
2007-08-01,216.453,3277.0,3277.0,149.547,2264.0,2264.0
2007-09-01,0.0,0.0,0.0,137.0,1988.0,1988.0
2007-10-01,5.565,87.0,87.0,88.435,1382.0,1382.0
2007-11-01,15.889000000000001,232.0,232.0,298.111,4353.0,4353.0
2007-12-01,0.0,0.0,0.0,207.0,3493.0,3493.0
2008-01-01,6.805000000000001,98.0,98.0,291.60200000000003,4118.0,4118.0
2008-02-01,9.844000000000001,139.0,139.0,244.336,3449.0,3449.0
