measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2002-01-01,4.715,47.0,47.0
2002-02-01,4.288,43.0,43.0
2002-03-01,4.658,46.0,46.0
2002-04-01,3.786,38.0,38.0
2002-05-01,4.396,44.0,44.0
2002-06-01,4.673,46.0,46.0
2002-07-01,5.287,52.0,52.0
2002-08-01,4.91,49.0,49.0
2002-09-01,4.38,43.0,43.0
2002-10-01,4.609,46.0,46.0
2002-11-01,4.396,44.0,44.0
2002-12-01,4.901,49.0,49.0
2003-01-01,15.279,151.0,151.0
2003-02-01,12.791,127.0,127.0
2003-03-01,14.33,142.0,142.0
2003-04-01,12.594000000000001,125.0,125.0
2003-05-01,12.438,123.0,123.0
2003-06-01,13.996,139.0,139.0
2003-07-01,15.235,151.0,151.0
2003-08-01,15.825,157.0,157.0
2003-09-01,13.78,136.0,136.0
2003-10-01,14.583,144.0,144.0
2003-11-01,12.324,122.0,122.0
2003-12-01,13.826,137.0,137.0
2004-01-01,1.435,14.0,14.0
2004-02-01,0.72,7.0,7.0
2004-03-01,8.02,80.0,80.0
2004-04-01,11.386000000000001,113.0,113.0
2004-05-01,19.935,198.0,198.0
2004-06-01,6.389,63.0,63.0
2004-07-01,6.957000000000001,69.0,69.0
2004-08-01,20.034000000000002,199.0,199.0
2004-09-01,5.234,52.0,52.0
2004-10-01,7.686,76.0,76.0
2004-11-01,1.39,14.0,14.0
2004-12-01,0.815,8.0,8.0
2005-01-01,5.207,54.13,54.13
2005-02-01,1.7890000000000001,18.59,18.59
2005-03-01,1.983,20.61,20.61
2005-04-01,2.402,24.97,24.97
2005-05-01,2.2310000000000003,23.19,23.19
2005-06-01,2.895,30.1,30.1
2005-07-01,2.947,30.63,30.63
2005-08-01,3.462,35.99,35.99
2005-09-01,2.266,23.55,23.55
2005-10-01,2.517,26.16,26.16
2005-11-01,2.023,21.03,21.03
2005-12-01,4.2780000000000005,44.47,44.47
2006-01-01,2.233,23.0,23.0
2006-02-01,1.1680000000000001,12.0,12.0
2006-03-01,0.9810000000000001,10.0,10.0
2006-04-01,1.88,20.0,20.0
2006-05-01,1.7570000000000001,18.0,18.0
2006-06-01,1.597,17.0,17.0
2006-07-01,2.314,24.0,24.0
2006-08-01,2.244,23.0,23.0
2006-09-01,1.0310000000000001,11.0,11.0
2006-10-01,1.089,11.0,11.0
2006-11-01,1.2830000000000001,13.0,13.0
2006-12-01,1.421,15.0,15.0
2007-01-01,4.731,47.0,47.0
2007-02-01,10.509,105.0,105.0
2007-03-01,2.847,29.0,29.0
2007-04-01,2.7590000000000003,29.0,29.0
2007-05-01,3.1,29.0,29.0
2007-06-01,8.804,88.0,88.0
2007-07-01,5.477,53.0,53.0
2007-08-01,4.259,41.0,41.0
2007-09-01,3.02,29.0,29.0
2007-10-01,4.9270000000000005,47.0,47.0
2007-11-01,2.931,29.0,29.0
2007-12-01,3.635,35.0,35.0
2008-01-01,1.848,12.0,12.0
2008-02-01,1.6640000000000001,17.0,17.0
2008-03-01,2.001,23.0,23.0
2008-04-01,1.244,12.0,12.0
2008-05-01,0.91,12.0,12.0
2008-06-01,3.1590000000000003,35.0,35.0
2008-07-01,0.915,12.0,12.0
2008-08-01,0.888,12.0,12.0
2008-09-01,1.877,17.0,17.0
2008-10-01,0.895,12.0,12.0
2008-11-01,0.5720000000000001,6.0,6.0
2008-12-01,1.0270000000000001,12.0,12.0
2009-01-01,1.084,6.0,6.0
2009-02-01,1.32,12.0,12.0
2009-03-01,1.478,12.0,12.0
2009-04-01,1.348,12.0,12.0
2009-05-01,3.609,29.0,29.0
2009-06-01,1.395,12.0,12.0
2009-07-01,1.836,17.0,17.0
2009-08-01,2.563,23.0,23.0
2009-09-01,1.225,12.0,12.0
2009-10-01,2.233,17.0,17.0
2009-11-01,1.8110000000000002,17.0,17.0
2009-12-01,2.0980000000000003,17.0,17.0
2010-01-01,3.229,35.0,35.0
2010-02-01,0.77,6.0,6.0
2010-03-01,1.0270000000000001,6.0,6.0
2010-04-01,1.776,12.0,12.0
2010-05-01,3.4490000000000003,29.0,29.0
2010-06-01,2.287,17.0,17.0
2010-07-01,1.455,12.0,12.0
2010-08-01,1.5830000000000002,12.0,12.0
2010-09-01,1.353,12.0,12.0
2010-10-01,2.4370000000000003,17.0,17.0
2010-11-01,2.5620000000000003,23.0,23.0
2010-12-01,1.072,6.0,6.0
2011-01-01,1.71,12.0,12.0
2011-02-01,4.268,35.0,35.0
2011-03-01,1.948,17.0,17.0
2011-04-01,5.969,46.0,46.0
2011-05-01,5.14,41.0,41.0
2011-06-01,8.544,70.0,70.0
2011-07-01,4.13,35.0,35.0
2011-08-01,3.598,29.0,29.0
2011-09-01,2.683,23.0,23.0
2011-10-01,3.771,29.0,29.0
2011-11-01,5.865,46.0,46.0
2011-12-01,3.374,29.0,29.0
2012-01-01,0.394,6.0,6.0
2012-02-01,0.614,6.0,6.0
2012-03-01,0.305,0.0,0.0
2012-04-01,1.237,17.0,17.0
2012-05-01,1.217,12.0,12.0
2012-06-01,1.492,12.0,12.0
2012-07-01,0.669,6.0,6.0
2012-08-01,0.267,0.0,0.0
2012-09-01,0.384,6.0,6.0
2012-10-01,0.896,6.0,6.0
2012-11-01,0.708,6.0,6.0
2012-12-01,0.817,6.0,6.0
2013-01-01,1.323,12.0,12.0
2013-02-01,1.045,6.0,6.0
