measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,15.0,51.0,51.0
2024-02-01,36.0,123.0,123.0
2024-03-01,133.0,454.0,454.0
2024-04-01,160.0,546.0,546.0
2024-05-01,161.0,549.0,549.0
2024-06-01,177.0,604.0,604.0
2024-07-01,169.0,577.0,577.0
2024-08-01,153.0,522.0,522.0
2024-09-01,105.0,358.0,358.0
2024-10-01,33.0,113.0,113.0
2024-11-01,44.0,150.0,150.0
2024-12-01,73.0,249.0,249.0
