measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,502.0,5072.0,5072.0
2003-05-01,968.0,9684.0,9684.0
2003-06-01,821.0,8206.0,8206.0
2003-07-01,1432.0,13885.0,13885.0
2003-08-01,1199.0,11732.0,11732.0
2003-09-01,1543.0,15441.0,15441.0
2003-10-01,902.0,9136.0,9136.0
2003-11-01,962.0,9795.0,9795.0
2003-12-01,245.0,2672.0,2672.0
2004-01-01,0.0,0.0,0.0
2004-02-01,194.52200000000002,2638.0,2638.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,466.85200000000003,6330.0,6330.0
2004-09-01,1381.104,18728.0,18728.0
2004-10-01,0.0,0.0,0.0
2004-11-01,19.452,264.0,264.0
2004-12-01,175.07,2374.0,2374.0
2005-01-01,111.18700000000001,1723.66,1723.66
2005-02-01,92.301,1430.89,1430.89
2005-03-01,114.307,1772.03,1772.03
2005-04-01,112.628,1746.0,1746.0
2005-05-01,132.77,2058.25,2058.25
2005-06-01,167.56,2597.57,2597.57
2005-07-01,210.002,3255.53,3255.53
2005-08-01,217.54,3372.38,3372.38
2005-09-01,165.53400000000002,2566.17,2566.17
2005-10-01,132.24200000000002,2050.06,2050.06
2005-11-01,112.82400000000001,1749.04,1749.04
2005-12-01,110.105,1706.88,1706.88
2006-01-01,82.044,1059.0,1059.0
2006-02-01,97.33800000000001,1257.0,1257.0
2006-03-01,111.02300000000001,1433.0,1433.0
2006-04-01,124.18100000000001,1603.0,1603.0
2006-05-01,143.833,1857.0,1857.0
2006-06-01,183.28300000000002,2366.0,2366.0
2006-07-01,230.42600000000002,2975.0,2975.0
2006-08-01,233.33200000000002,3012.0,3012.0
2006-09-01,158.76,2050.0,2050.0
2006-10-01,143.743,1856.0,1856.0
2006-11-01,106.751,1378.0,1378.0
2006-12-01,111.286,1437.0,1437.0
2007-01-01,146.747,1653.0,1653.0
2007-02-01,147.90300000000002,1667.0,1667.0
2007-03-01,147.365,1660.0,1660.0
2007-04-01,195.39700000000002,2201.0,2201.0
2007-05-01,209.518,2360.0,2360.0
2007-06-01,214.67100000000002,2418.0,2418.0
2007-07-01,237.68300000000002,2678.0,2678.0
2007-08-01,255.3,2876.0,2876.0
2007-09-01,237.002,2670.0,2670.0
2007-10-01,233.70600000000002,2633.0,2633.0
2007-11-01,187.751,2116.0,2116.0
2007-12-01,181.95600000000002,2050.0,2050.0
2008-01-01,143.362,1592.0,1592.0
2008-02-01,133.34,1481.0,1481.0
2008-03-01,158.267,1758.0,1758.0
2008-04-01,172.01,1911.0,1911.0
2008-05-01,195.696,2173.0,2173.0
2008-06-01,212.98700000000002,2366.0,2366.0
2008-07-01,209.08100000000002,2323.0,2323.0
2008-08-01,234.79,2608.0,2608.0
2008-09-01,212.44400000000002,2360.0,2360.0
2008-10-01,184.096,2045.0,2045.0
2008-11-01,147.062,1634.0,1634.0
2008-12-01,133.865,1487.0,1487.0
2009-01-01,-0.873,135.0,135.0
2009-02-01,-0.84,131.0,131.0
2009-03-01,-0.9730000000000001,152.0,152.0
2009-04-01,-1.054,164.0,164.0
2009-05-01,-1.242,194.0,194.0
2009-06-01,-1.381,215.0,215.0
2009-07-01,-1.4140000000000001,220.0,220.0
2009-08-01,-1.45,226.0,226.0
2009-09-01,-1.457,227.0,227.0
2009-10-01,-1.312,205.0,205.0
2009-11-01,-1.078,168.0,168.0
2009-12-01,-0.926,144.0,144.0
2010-01-01,-4.165,100.0,100.0
2010-02-01,-3.762,91.0,91.0
2010-03-01,-4.175,101.0,101.0
2010-04-01,-4.32,105.0,105.0
2010-05-01,-5.357,129.0,129.0
2010-06-01,-5.958,144.0,144.0
2010-07-01,-5.843,142.0,142.0
2010-08-01,-5.993,145.0,145.0
2010-09-01,-5.8790000000000004,143.0,143.0
2010-10-01,-4.9590000000000005,120.0,120.0
2010-11-01,-4.08,99.0,99.0
2010-12-01,-4.509,109.0,109.0
2011-01-01,-7.454,0.0,0.0
2011-02-01,-6.727,0.0,0.0
2011-03-01,-7.978,0.0,0.0
2011-04-01,-9.22,0.0,0.0
2011-05-01,-9.282,0.0,0.0
2011-06-01,-10.186,0.0,0.0
2011-07-01,-10.544,0.0,0.0
2011-08-01,-11.235,0.0,0.0
2011-09-01,-10.217,0.0,0.0
2011-10-01,-8.585,0.0,0.0
2011-11-01,-7.738,0.0,0.0
2011-12-01,-7.834,0.0,0.0
2012-01-01,-0.438,0.0,0.0
2012-02-01,-0.41,0.0,0.0
2012-03-01,-0.484,0.0,0.0
2012-04-01,-0.478,0.0,0.0
2012-05-01,-0.557,0.0,0.0
2012-06-01,-0.541,0.0,0.0
2012-07-01,-0.597,0.0,0.0
2012-08-01,-0.596,0.0,0.0
2012-09-01,-0.555,0.0,0.0
2012-10-01,-0.499,0.0,0.0
2012-11-01,-0.398,0.0,0.0
2012-12-01,-0.447,0.0,0.0
