measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,1192.0,26019.0,26019.0
2001-02-01,311.0,5417.0,5417.0
2001-03-01,210.0,3894.0,3894.0
2001-04-01,0.0,0.0,0.0
2001-05-01,100.0,2627.0,2627.0
2001-06-01,212.0,2691.0,2691.0
2001-07-01,266.0,8774.0,8774.0
2001-08-01,646.0,13187.0,13187.0
2001-09-01,85.0,1880.0,1880.0
2001-10-01,139.0,4022.0,4022.0
2001-11-01,23.0,771.0,771.0
2001-12-01,105.0,2230.0,2230.0
2002-01-01,45.0,835.0,835.0
2002-02-01,4.0,87.0,87.0
2002-03-01,54.0,1856.0,1856.0
2002-04-01,0.0,0.0,0.0
2002-05-01,7.0,104.0,104.0
2002-06-01,25.0,1015.0,1015.0
2002-07-01,0.0,0.0,0.0
2002-08-01,60.0,2059.0,2059.0
2002-09-01,66.0,1351.0,1351.0
2002-10-01,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0
2003-01-01,37.0,812.0,812.0
2003-02-01,46.0,1050.0,1050.0
2003-03-01,146.0,2883.0,2883.0
2003-04-01,14.0,336.0,336.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,34.0,1003.0,1003.0
2003-09-01,30.0,679.0,679.0
2003-10-01,50.0,1183.0,1183.0
2003-12-01,67.0,1409.0,1409.0
2004-01-01,360.43600000000004,7285.0,7285.0
2004-02-01,63.864000000000004,1291.0,1291.0
2004-03-01,2.625,53.0,53.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,137.35,2776.0,2776.0
2004-07-01,0.0,0.0,0.0
2004-08-01,49.866,1008.0,1008.0
2004-09-01,0.0,0.0,0.0
2004-10-01,6.9990000000000006,141.0,141.0
2004-11-01,0.0,0.0,0.0
2004-12-01,77.861,1574.0,1574.0
2005-01-01,94.035,2334.39,2334.39
2005-02-01,32.307,802.02,802.02
2005-03-01,35.809000000000005,888.94,888.94
2005-04-01,43.374,1076.76,1076.76
2005-05-01,40.284,1000.04,1000.04
2005-06-01,52.284000000000006,1297.95,1297.95
2005-07-01,53.219,1321.15,1321.15
2005-08-01,62.52,1552.03,1552.03
2005-09-01,40.926,1015.97,1015.97
2005-10-01,45.449000000000005,1128.26,1128.26
2005-11-01,36.537,907.02,907.02
2005-12-01,77.256,1917.87,1917.87
2006-01-01,84.265,2066.0,2066.0
2006-02-01,44.093,1081.0,1081.0
2006-03-01,37.039,908.0,908.0
2006-04-01,70.949,1740.0,1740.0
2006-05-01,66.32,1626.0,1626.0
2006-06-01,60.28,1478.0,1478.0
2006-07-01,87.31700000000001,2141.0,2141.0
