measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2010-01-01,3314.465,37387.0,37387.0
2010-02-01,2755.58,31084.0,31084.0
2010-03-01,2973.9390000000003,33547.0,33547.0
2010-04-01,3084.465,34794.0,34794.0
2010-05-01,2716.0620000000004,30638.0,30638.0
2010-06-01,3667.6150000000002,41372.0,41372.0
2010-07-01,2987.2110000000002,33697.0,33697.0
2010-08-01,2932.9410000000003,33085.0,33085.0
2010-09-01,3133.882,35351.0,35351.0
2010-10-01,2816.909,31776.0,31776.0
2010-11-01,4376.745,49371.0,49371.0
2010-12-01,4117.186000000001,46443.0,46443.0
2011-01-01,3593.464,45473.0,45473.0
2011-02-01,2745.5,34743.0,34743.0
2011-03-01,3509.112,44406.0,44406.0
2011-04-01,3967.995,50213.0,50213.0
2011-05-01,2983.396,37754.0,37754.0
2011-06-01,3379.549,42767.0,42767.0
2011-07-01,3288.218,41611.0,41611.0
2011-08-01,2967.941,37558.0,37558.0
2011-09-01,2888.671,36555.0,36555.0
2011-10-01,1319.661,16700.0,16700.0
2011-11-01,3727.14,47165.0,47165.0
2011-12-01,3986.353,50445.0,50445.0
2012-01-01,3293.553,38343.0,38343.0
2012-02-01,2578.752,30021.0,30021.0
2012-03-01,4219.901,49127.0,49127.0
2012-04-01,2667.686,31057.0,31057.0
2012-05-01,2907.765,33852.0,33852.0
2012-06-01,3387.818,39440.0,39440.0
2012-07-01,3792.267,44149.0,44149.0
2012-08-01,2473.22,28792.0,28792.0
2012-09-01,3553.745,41372.0,41372.0
2012-10-01,3127.04,36404.0,36404.0
2012-11-01,2162.226,25172.0,25172.0
2012-12-01,3285.027,38243.0,38243.0
2013-01-01,3610.988,44244.0,44244.0
2013-02-01,3114.955,38166.0,38166.0
2013-03-01,2711.241,33220.0,33220.0
2013-04-01,2514.329,30807.0,30807.0
2013-05-01,3257.621,39915.0,39915.0
2013-06-01,2364.643,28973.0,28973.0
2013-07-01,3376.071,41366.0,41366.0
2013-08-01,3616.858,44316.0,44316.0
2013-09-01,4794.21,58742.0,58742.0
2013-10-01,2422.361,29680.0,29680.0
2013-11-01,3855.086,47235.0,47235.0
2013-12-01,3717.637,45551.0,45551.0
2014-01-01,4408.527,57045.0,57045.0
2014-02-01,3817.082,49394.0,49394.0
2014-03-01,4217.518,54575.0,54575.0
2014-04-01,4057.851,52509.0,52509.0
2014-05-01,4237.959,54840.0,54840.0
2014-06-01,3800.522,49179.0,49179.0
2014-07-01,3066.823,39685.0,39685.0
2014-08-01,3271.647,42336.0,42336.0
2014-09-01,3059.211,39587.0,39587.0
2014-10-01,428.082,5540.0,5540.0
2014-11-01,646.76,8369.0,8369.0
2014-12-01,3344.018,43272.0,43272.0
2015-01-01,2930.782,37594.0,37594.0
2015-02-01,2471.464,31702.0,31702.0
2015-03-01,3008.63,38592.0,38592.0
2015-04-01,3345.561,42914.0,42914.0
2015-05-01,3597.404,46144.0,46144.0
2015-06-01,3311.032,42471.0,42471.0
2015-07-01,3775.471,48428.0,48428.0
2015-08-01,3414.146,43793.0,43793.0
2015-09-01,3714.127,47642.0,47642.0
2015-10-01,3453.79,44302.0,44302.0
2015-11-01,3274.778,42006.0,42006.0
2015-12-01,3116.815,39980.0,39980.0
2016-01-01,2810.712,36483.0,36483.0
2016-02-01,2839.462,36856.0,36856.0
2016-03-01,3046.746,39546.0,39546.0
2016-04-01,3001.292,38956.0,38956.0
2016-05-01,3179.84,41274.0,41274.0
2016-06-01,2686.268,34868.0,34868.0
2016-07-01,3016.583,39155.0,39155.0
2016-08-01,2782.803,36120.0,36120.0
2016-09-01,2591.232,33634.0,33634.0
2016-10-01,2459.575,31925.0,31925.0
2016-11-01,2837.908,36835.0,36835.0
2016-12-01,2853.579,37039.0,37039.0
2017-01-01,3437.696,43278.0,43278.0
2017-02-01,3104.459,39082.0,39082.0
2017-03-01,3385.121,42616.0,42616.0
2017-04-01,3223.998,40587.0,40587.0
2017-05-01,3477.088,43773.0,43773.0
2017-06-01,3195.733,40232.0,40232.0
2017-07-01,3072.073,38675.0,38675.0
2017-08-01,3091.837,38923.0,38923.0
2017-09-01,2948.162,37115.0,37115.0
2017-10-01,3178.733,40017.0,40017.0
2017-11-01,3052.567,38429.0,38429.0
2017-12-01,3294.533,41475.0,41475.0
2018-01-01,3391.699,43961.0,43961.0
2018-02-01,2989.437,38747.0,38747.0
2018-03-01,3219.128,41724.0,41724.0
2018-04-01,3204.299,41532.0,41532.0
2018-05-01,3367.116,43642.0,43642.0
2018-06-01,3021.363,39161.0,39161.0
2018-07-01,3104.337,40236.0,40236.0
2018-08-01,2958.868,38351.0,38351.0
2018-09-01,2818.494,36531.0,36531.0
2018-10-01,3265.071,42319.0,42319.0
2018-11-01,3175.418,41158.0,41158.0
2018-12-01,3280.77,42523.0,42523.0
2019-01-01,1329.546,33880.0,33880.0
2019-02-01,1196.369,30486.0,30486.0
2019-03-01,1359.44,34642.0,34642.0
2019-04-01,1257.989,32057.0,32057.0
2019-05-01,1334.277,34001.0,34001.0
2019-06-01,1232.035,31396.0,31396.0
2019-07-01,1237.879,31544.0,31544.0
2019-08-01,1205.843,30728.0,30728.0
2019-09-01,1133.353,28881.0,28881.0
2019-10-01,1176.45,29979.0,29979.0
2019-11-01,1158.422,29519.0,29519.0
2019-12-01,1285.397,32755.0,32755.0
