measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2002-01-01,2827.554,28764.71,28764.71
2002-02-01,2498.694,25419.21,25419.21
2002-03-01,2674.322,27205.88,27205.88
2002-04-01,2634.6730000000002,26802.53,26802.53
2002-05-01,3080.3160000000003,31336.05,31336.05
2002-06-01,3322.041,33795.12,33795.12
2002-07-01,3708.8740000000003,37730.38,37730.38
2002-08-01,3758.818,38238.46,38238.46
2002-09-01,3157.3540000000003,32119.76,32119.76
2002-10-01,2437.818,24799.92,24799.92
2002-11-01,2147.3160000000003,21844.65,21844.65
2002-12-01,2534.219,25780.61,25780.61
2003-01-01,3329.8540000000003,34101.03,34101.03
2003-02-01,2935.413,30061.56,30061.56
2003-03-01,2915.217,29854.74,29854.74
2003-04-01,2940.08,30109.36,30109.36
2003-05-01,3498.358,35826.68,35826.68
2003-06-01,3652.295,37403.15,37403.15
2003-07-01,3984.472,40804.98,40804.98
2003-08-01,4211.668000000001,43131.69,43131.69
2003-09-01,3457.723,35410.54,35410.54
2003-10-01,3134.464,32100.05,32100.05
2003-11-01,2967.9080000000004,30394.35,30394.35
2003-12-01,3069.549,31435.25,31435.25
2004-01-01,230.24800000000002,2307.55,2307.55
2004-02-01,365.999,3668.04,3668.04
2004-03-01,2839.309,28455.55,28455.55
2004-04-01,397.644,3985.19,3985.19
2004-05-01,2147.949,21526.74,21526.74
2004-06-01,2952.45,29589.45,29589.45
2004-07-01,2082.2780000000002,20868.59,20868.59
2004-08-01,1641.66,16452.72,16452.72
2004-09-01,1116.683,11191.4,11191.4
2004-10-01,509.595,5107.16,5107.16
2004-11-01,2899.2070000000003,29055.85,29055.85
2004-12-01,4442.977,44527.52,44527.52
2005-01-01,1900.325,19001.35,19001.35
2005-02-01,1643.016,16428.52,16428.52
2005-03-01,1799.855,17996.75,17996.75
2005-04-01,1719.23,17190.58,17190.58
2005-05-01,1555.1960000000001,15550.41,15550.41
2005-06-01,1751.7820000000002,17516.07,17516.07
2005-07-01,1880.3210000000001,18801.33,18801.33
2005-08-01,1590.987,15908.28,15908.28
2005-09-01,1316.454,13163.22,13163.22
2005-10-01,1123.5720000000001,11234.6,11234.6
2005-11-01,1202.4460000000001,12023.25,12023.25
