measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,15.031,130.0,158.0,167.668,1449.0,1764.0
2003-02-01,13.251000000000001,114.0,139.0,147.80700000000002,1277.0,1555.0
2003-03-01,13.159,114.0,138.0,146.79,1269.0,1544.0
2003-04-01,13.272,115.0,139.0,148.042,1280.0,1557.0
2003-05-01,15.792000000000002,136.0,166.0,176.15200000000002,1522.0,1853.0
2003-06-01,16.487000000000002,142.0,173.0,183.904,1589.0,1935.0
2003-07-01,17.986,155.0,189.0,200.63,1734.0,2111.0
2003-08-01,19.012,164.0,200.0,212.07,1833.0,2231.0
2003-09-01,15.608,135.0,164.0,174.106,1505.0,1832.0
2003-10-01,14.149000000000001,122.0,149.0,157.829,1364.0,1660.0
2003-11-01,13.397,116.0,141.0,149.443,1292.0,1572.0
2003-12-01,13.856,120.0,146.0,154.561,1336.0,1626.0
2004-01-01,2.19598,16.14,31.32,0.62402,4.59,8.9
2004-02-01,3.75677,27.61,53.53,0.7312299999999999,5.37,10.42
2004-03-01,1.75375,12.89,25.0,0.60825,4.47,8.67
2004-04-01,0.98181,7.21,13.98,0.31819,2.34,4.53
2004-05-01,2.07204,15.22,29.52,0.66396,4.88,9.46
2004-06-01,2.40389,17.67,34.28,0.76511,5.62,10.91
2004-07-01,2.34658,17.25,33.47,0.71942,5.29,10.26
2004-08-01,2.41962,17.79,34.51,0.66538,4.89,9.49
2004-09-01,2.6428000000000003,19.43,37.7,0.7662,5.63,10.93
2004-10-01,2.1617,15.89,30.8,0.7763,5.71,11.06
2004-11-01,2.04164,15.01,29.12,0.73136,5.38,10.43
2004-12-01,1.66739,12.26,23.78,0.48661,3.58,6.94
2005-01-01,1.07935,7.93,13.05,2.25465,16.57,27.26
2005-02-01,0.26358,1.94,3.19,2.03342,14.95,24.61
2005-03-01,0.37828,2.78,4.58,2.19272,16.12,26.56
2005-04-01,0.31138,2.29,3.77,2.20362,16.2,26.68
2005-05-01,0.3211,2.36,3.89,2.4219,17.79,29.31
2005-06-01,0.27827999999999997,2.04,3.36,3.11372,22.88,37.64
2005-07-01,0.81533,5.99,9.86,3.98567,29.29,48.2
2005-08-01,0.9877199999999999,7.26,11.95,4.12928,30.35,49.95
2005-09-01,0.81489,5.99,9.86,3.1141099999999997,22.89,37.68
2005-10-01,0.34503999999999996,2.54,4.18,2.41596,17.76,29.24
2005-11-01,0.34521999999999997,2.54,4.18,2.15678,15.85,26.09
2005-12-01,0.7768,5.71,9.4,2.4612000000000003,18.09,29.77
2006-01-01,0.47450000000000003,3.49,6.5,1.3725,10.08,18.79
2006-02-01,0.57568,4.23,7.89,1.20932,8.89,16.57
2006-03-01,0.48679,3.58,6.67,1.33921,9.84,18.35
2006-04-01,0.37623,2.76,5.16,1.27477,9.37,17.49
