measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,35.181000000000004,438.0,438.0
2003-02-01,30.925,385.0,385.0
2003-03-01,30.892000000000003,384.0,384.0
2003-04-01,26.182000000000002,326.0,326.0
2003-05-01,28.508000000000003,355.0,355.0
2003-06-01,30.613000000000003,381.0,381.0
2003-07-01,34.343,427.0,427.0
2003-08-01,36.885,459.0,459.0
2003-09-01,31.453000000000003,391.0,391.0
2003-10-01,33.702,419.0,419.0
2003-11-01,32.332,402.0,402.0
2003-12-01,33.963,423.0,423.0
2004-01-01,0.331,3.0,3.0
2004-02-01,1.088,11.0,11.0
2004-03-01,0.615,6.0,6.0
2004-04-01,0.5680000000000001,6.0,6.0
2004-05-01,1.183,12.0,12.0
2004-06-01,0.781,8.0,8.0
2004-07-01,0.355,4.0,4.0
2004-08-01,1.064,11.0,11.0
2004-09-01,4.352,45.0,45.0
2004-10-01,0.28400000000000003,3.0,3.0
2004-11-01,6.7410000000000005,70.0,70.0
2004-12-01,0.639,7.0,7.0
2005-01-01,11.486,117.61,117.61
2005-02-01,3.946,40.41,40.41
2005-03-01,4.3740000000000006,44.79,44.79
2005-04-01,5.298,54.25,54.25
2005-05-01,4.921,50.38,50.38
2005-06-01,6.3870000000000005,65.39,65.39
2005-07-01,6.501,66.56,66.56
2005-08-01,7.6370000000000005,78.2,78.2
2005-09-01,4.9990000000000006,51.19,51.19
2005-10-01,5.5520000000000005,56.85,56.85
2005-11-01,4.463,45.7,45.7
2005-12-01,9.437000000000001,96.63,96.63
2006-01-01,8.462,85.0,85.0
2006-02-01,4.428,44.0,44.0
2006-03-01,3.7190000000000003,37.0,37.0
2006-04-01,7.125,71.0,71.0
2006-05-01,6.66,67.0,67.0
2006-06-01,6.053,61.0,61.0
2006-07-01,8.768,88.0,88.0
2006-08-01,8.505,85.0,85.0
2006-09-01,3.907,39.0,39.0
2006-10-01,4.127,41.0,41.0
2006-11-01,4.86,49.0,49.0
2006-12-01,5.385,54.0,54.0
