measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0
2006-07-01,0.0,0.0,0.0
2006-08-01,2.32,17.0,17.0
2006-09-01,1.6480000000000001,12.0,12.0
2006-10-01,2.121,16.0,16.0
2006-11-01,1.851,14.0,14.0
2006-12-01,2.06,15.0,15.0
2007-01-01,2.5460000000000003,74.0,74.0
2007-02-01,2.8560000000000003,87.0,87.0
2007-03-01,1.445,43.0,43.0
2007-04-01,1.719,50.0,50.0
2007-05-01,1.542,50.0,50.0
2007-06-01,1.231,37.0,37.0
2007-07-01,1.411,43.0,43.0
2007-08-01,2.3360000000000003,68.0,68.0
2007-09-01,1.091,31.0,31.0
2007-10-01,1.3010000000000002,37.0,37.0
2007-11-01,1.014,31.0,31.0
2007-12-01,1.508,43.0,43.0
2008-01-01,1.302,75.0,75.0
2008-02-01,0.6970000000000001,35.0,35.0
2008-03-01,0.607,29.0,29.0
2008-04-01,0.47300000000000003,23.0,23.0
2008-05-01,0.624,35.0,35.0
2008-06-01,0.48500000000000004,23.0,23.0
2008-07-01,0.36200000000000004,17.0,17.0
2008-08-01,0.47400000000000003,23.0,23.0
2008-09-01,0.47400000000000003,23.0,23.0
2008-10-01,0.5890000000000001,29.0,29.0
2008-11-01,0.914,46.0,46.0
2008-12-01,0.999,52.0,52.0
2009-01-01,1.487,76.0,76.0
2009-02-01,1.089,53.0,53.0
2009-03-01,1.0230000000000001,47.0,47.0
2009-04-01,0.5810000000000001,29.0,29.0
2009-05-01,0.72,35.0,35.0
2009-06-01,0.615,29.0,29.0
2009-07-01,0.533,23.0,23.0
2009-08-01,0.545,23.0,23.0
2009-09-01,0.535,23.0,23.0
2009-10-01,0.466,23.0,23.0
2009-11-01,0.67,35.0,35.0
2009-12-01,0.736,35.0,35.0
2010-01-01,0.686,112.0,112.0
2010-02-01,0.35000000000000003,50.0,50.0
2010-03-01,0.159,25.0,25.0
2010-04-01,0.14100000000000001,19.0,19.0
2010-05-01,0.223,31.0,31.0
2010-06-01,0.201,31.0,31.0
2010-07-01,0.14300000000000002,19.0,19.0
2010-08-01,0.162,25.0,25.0
2010-09-01,0.126,19.0,19.0
2010-10-01,0.134,19.0,19.0
2010-11-01,0.17600000000000002,25.0,25.0
2010-12-01,0.499,74.0,74.0
2011-01-01,14.696,229.0,229.0
2011-02-01,3.815,56.0,56.0
2011-03-01,5.008,74.0,74.0
2011-04-01,4.171,62.0,62.0
2011-05-01,7.385,112.0,112.0
2011-06-01,6.926,105.0,105.0
2011-07-01,3.76,56.0,56.0
2011-08-01,4.273,62.0,62.0
2011-09-01,4.281,68.0,68.0
2011-10-01,2.793,43.0,43.0
2011-11-01,4.401,68.0,68.0
2011-12-01,4.491,68.0,68.0
2012-01-01,-6.305,6.0,6.0
2012-02-01,-3.831,6.0,6.0
2012-03-01,-2.351,6.0,6.0
