measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-03-01,261.823,2417.0,2417.0
2016-04-01,305.006,2816.0,2816.0
2016-05-01,379.137,3500.0,3500.0
2016-06-01,363.635,3357.0,3357.0
2016-07-01,424.504,3919.0,3919.0
2016-08-01,418.627,3865.0,3865.0
2016-09-01,369.352,3410.0,3410.0
2016-10-01,311.361,2874.0,2874.0
2016-11-01,267.473,2469.0,2469.0
2016-12-01,195.082,1801.0,1801.0
2017-01-01,144.608,1332.0,1332.0
2017-02-01,161.52,1488.0,1488.0
2017-03-01,301.193,2775.0,2775.0
2017-04-01,317.331,2924.0,2924.0
2017-05-01,398.989,3676.0,3676.0
2017-06-01,432.388,3984.0,3984.0
2017-07-01,394.126,3631.0,3631.0
2017-08-01,364.234,3356.0,3356.0
2017-09-01,340.117,3133.0,3133.0
2017-10-01,313.327,2887.0,2887.0
2017-11-01,192.54,1774.0,1774.0
2017-12-01,183.627,1692.0,1692.0
2018-01-01,160.03,1457.0,1457.0
2018-02-01,225.266,2051.0,2051.0
2018-03-01,257.578,2345.0,2345.0
2018-04-01,322.005,2932.0,2932.0
2018-05-01,388.138,3534.0,3534.0
2018-06-01,418.193,3807.0,3807.0
2018-07-01,361.474,3291.0,3291.0
2018-08-01,363.99,3314.0,3314.0
2018-09-01,344.567,3137.0,3137.0
2018-10-01,271.474,2471.0,2471.0
2018-11-01,186.731,1700.0,1700.0
2018-12-01,148.554,1352.0,1352.0
2019-01-01,162.924,1451.0,1451.0
2019-02-01,190.106,1693.0,1693.0
2019-03-01,288.773,2572.0,2572.0
2019-04-01,335.863,2991.0,2991.0
2019-05-01,349.688,3114.0,3114.0
2019-06-01,422.752,3765.0,3765.0
2019-07-01,417.203,3715.0,3715.0
2019-08-01,408.6,3639.0,3639.0
2019-09-01,334.149,2976.0,2976.0
2019-10-01,307.028,2734.0,2734.0
2019-11-01,196.355,1749.0,1749.0
2019-12-01,126.559,1127.0,1127.0
2020-01-01,179.824,1577.0,1577.0
2020-02-01,243.762,2137.0,2137.0
2020-03-01,238.536,2091.0,2091.0
2020-04-01,300.622,2636.0,2636.0
2020-05-01,393.439,3449.0,3449.0
2020-06-01,391.787,3435.0,3435.0
2020-07-01,442.53,3880.0,3880.0
2020-08-01,366.624,3214.0,3214.0
2020-09-01,287.872,2524.0,2524.0
2020-10-01,266.088,2333.0,2333.0
2020-11-01,210.362,1844.0,1844.0
2020-12-01,166.554,1460.0,1460.0
2021-01-01,158.818,1405.0,1405.0
2021-02-01,208.047,1840.0,1840.0
2021-03-01,268.625,2376.0,2376.0
2021-04-01,336.248,2974.0,2974.0
2021-05-01,366.505,3241.0,3241.0
2021-06-01,356.02,3149.0,3149.0
2021-07-01,340.999,3016.0,3016.0
2021-08-01,335.407,2966.0,2966.0
2021-09-01,289.208,2558.0,2558.0
2021-10-01,240.715,2129.0,2129.0
2021-11-01,191.535,1694.0,1694.0
2021-12-01,130.873,1157.0,1157.0
2022-01-01,187.172,639.0,639.0
2022-02-01,223.257,762.0,762.0
2022-03-01,295.991,1010.0,1010.0
2022-04-01,333.888,1139.0,1139.0
2022-05-01,391.327,1335.0,1335.0
2022-06-01,407.469,1390.0,1390.0
2022-07-01,392.999,1341.0,1341.0
2022-08-01,364.896,1245.0,1245.0
2022-09-01,307.942,1051.0,1051.0
2022-10-01,283.704,968.0,968.0
2022-11-01,210.319,718.0,718.0
2022-12-01,147.036,502.0,502.0
2023-01-01,133.0,454.0,454.0
2023-02-01,179.0,611.0,611.0
2023-03-01,238.0,812.0,812.0
2023-04-01,372.0,1269.0,1269.0
2023-05-01,365.0,1245.0,1245.0
2023-06-01,337.0,1150.0,1150.0
2023-07-01,350.0,1194.0,1194.0
2023-08-01,320.0,1092.0,1092.0
2023-09-01,275.0,938.0,938.0
2023-10-01,244.0,833.0,833.0
2023-11-01,162.0,553.0,553.0
2023-12-01,101.0,345.0,345.0
2024-01-01,97.0,331.0,331.0
2024-02-01,170.0,580.0,580.0
2024-03-01,265.0,904.0,904.0
2024-04-01,343.0,1170.0,1170.0
2024-05-01,415.0,1416.0,1416.0
2024-06-01,372.0,1269.0,1269.0
2024-07-01,411.0,1402.0,1402.0
2024-08-01,349.0,1191.0,1191.0
2024-09-01,250.0,853.0,853.0
2024-10-01,200.0,682.0,682.0
2024-11-01,139.0,474.0,474.0
2024-12-01,97.0,331.0,331.0
