measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,11.0,148.0,148.0,8029.0,113050.0,113050.0
2003-02-01,0.0,0.0,0.0,23355.0,379240.0,379240.0
2003-03-01,0.0,0.0,0.0,8207.0,115271.0,115271.0
2003-04-01,0.0,0.0,0.0,15696.0,210360.0,210360.0
2003-05-01,6.0,91.0,91.0,4019.0,60510.0,60510.0
2003-06-01,1.0,12.0,12.0,6304.0,88669.0,88669.0
2003-07-01,0.0,0.0,0.0,11519.0,159920.0,159920.0
2003-08-01,0.0,0.0,0.0,11770.0,169810.0,169810.0
2003-09-01,1189.0,15721.0,15721.0,3425.0,45440.0,45440.0
2003-10-01,0.0,0.0,0.0,3324.0,52734.0,52734.0
2003-11-01,140.0,2018.0,2018.0,3612.0,52070.0,52070.0
2003-12-01,0.0,0.0,0.0,11544.0,161520.0,161520.0
2004-01-01,15.344000000000001,227.0,227.0,8720.423,127386.0,127386.0
2004-02-01,0.595,9.0,9.0,3623.2160000000003,52927.0,52927.0
2004-03-01,0.902,13.0,13.0,7065.1990000000005,103207.0,103207.0
2004-04-01,0.395,6.0,6.0,2644.3630000000003,38628.0,38628.0
2004-05-01,1.45,21.0,21.0,4409.61,64415.0,64415.0
2004-06-01,3.176,47.0,47.0,4224.3330000000005,61708.0,61708.0
2004-07-01,2.533,38.0,38.0,6765.014,98822.0,98822.0
2004-08-01,0.525,8.0,8.0,1810.85,26453.0,26453.0
2004-09-01,1.1420000000000001,17.0,17.0,3272.6330000000003,47806.0,47806.0
2004-10-01,0.185,3.0,3.0,650.1,9497.0,9497.0
2004-11-01,1.723,26.0,26.0,1974.5880000000002,28844.0,28844.0
2004-12-01,1.0310000000000001,15.0,15.0,2595.67,37917.0,37917.0
2005-01-01,33.693000000000005,495.77,495.77,10141.295,148377.78,148377.78
2005-02-01,11.576,170.33,170.33,8113.102000000001,118703.18,118703.18
2005-03-01,12.83,188.79,188.79,11258.432,164722.66,164722.66
2005-04-01,15.541,228.68,228.68,10687.134,156363.97,156363.97
2005-05-01,14.434000000000001,212.39,212.39,10219.443,149521.15,149521.15
2005-06-01,18.734,275.66,275.66,19291.384,282253.16,282253.16
2005-07-01,19.069000000000003,280.59,280.59,25396.196,371572.96,371572.96
2005-08-01,22.401,329.62,329.62,25228.588,369120.67,369120.67
2005-09-01,14.664000000000001,215.77,215.77,15274.29,223478.87,223478.87
2005-10-01,16.285,239.62,239.62,10830.379,158459.79,158459.79
2005-11-01,13.091000000000001,192.63,192.63,9491.966,138877.4,138877.4
2005-12-01,27.681,407.32,407.32,11865.79,173608.93,173608.93
2006-01-01,10.342,153.0,153.0,1739.433,25379.0,25379.0
2006-02-01,5.412,80.0,80.0,1966.27,28688.0,28688.0
2006-03-01,4.546,67.0,67.0,2591.072,37804.0,37804.0
2006-04-01,8.708,128.0,128.0,2144.204,31284.0,31284.0
2006-05-01,8.14,120.0,120.0,2824.463,41209.0,41209.0
2006-06-01,7.398000000000001,109.0,109.0,3638.23,53082.0,53082.0
2006-07-01,10.717,158.0,158.0,6510.49,94989.0,94989.0
2006-08-01,10.395,153.0,153.0,5785.144,84406.0,84406.0
2006-09-01,4.776,70.0,70.0,3402.9390000000003,49649.0,49649.0
2006-10-01,5.045,74.0,74.0,3686.059,53780.0,53780.0
2006-11-01,5.94,88.0,88.0,2478.106,36156.0,36156.0
2006-12-01,6.582000000000001,97.0,97.0,2515.59,36703.0,36703.0
2007-01-01,79.085,1119.0,1119.0,8171.997,115522.0,115522.0
