measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2016-04-01,699.513,6458.0,6458.0
2016-05-01,613.99,5668.0,5668.0
2016-06-01,725.915,6702.0,6702.0
2016-07-01,752.398,6946.0,6946.0
2016-08-01,989.88,9139.0,9139.0
2016-09-01,710.284,6557.0,6557.0
2016-10-01,546.547,5046.0,5046.0
2016-11-01,389.523,3596.0,3596.0
2016-12-01,629.95,5816.0,5816.0
2017-01-01,565.175,5207.0,5207.0
2017-02-01,689.956,6357.0,6357.0
2017-03-01,849.407,7826.0,7826.0
2017-04-01,925.199,8524.0,8524.0
2017-05-01,1011.434,9318.0,9318.0
2017-06-01,865.078,7970.0,7970.0
2017-07-01,965.391,8894.0,8894.0
2017-08-01,871.551,8030.0,8030.0
2017-09-01,836.962,7711.0,7711.0
2017-10-01,728.808,6715.0,6715.0
2017-11-01,643.736,5931.0,5931.0
2017-12-01,526.303,4849.0,4849.0
2018-01-01,592.553,5395.0,5395.0
2018-02-01,519.381,4728.0,4728.0
2018-03-01,750.285,6831.0,6831.0
2018-04-01,921.277,8387.0,8387.0
2018-05-01,915.138,8331.0,8331.0
2018-06-01,984.501,8963.0,8963.0
2018-07-01,929.567,8463.0,8463.0
2018-08-01,949.173,8641.0,8641.0
2018-09-01,628.413,5721.0,5721.0
2018-10-01,676.595,6160.0,6160.0
2018-11-01,490.664,4467.0,4467.0
2018-12-01,405.453,3691.0,3691.0
2019-01-01,541.529,4822.0,4822.0
2019-02-01,521.913,4648.0,4648.0
2019-03-01,864.76,7701.0,7701.0
2019-04-01,888.659,7914.0,7914.0
2019-05-01,1009.58,8990.0,8990.0
2019-06-01,978.391,8713.0,8713.0
2019-07-01,1087.689,9686.0,9686.0
2019-08-01,968.601,8625.0,8625.0
2019-09-01,883.292,7866.0,7866.0
2019-10-01,700.387,6237.0,6237.0
2019-11-01,603.17,5371.0,5371.0
2019-12-01,535.029,4764.0,4764.0
2020-01-01,533.304,4675.0,4675.0
2020-02-01,548.076,4805.0,4805.0
2020-03-01,701.044,6146.0,6146.0
2020-04-01,952.201,8348.0,8348.0
2020-05-01,952.958,8355.0,8355.0
2020-06-01,927.11,8128.0,8128.0
2020-07-01,1037.043,9092.0,9092.0
2020-08-01,832.702,7300.0,7300.0
2020-09-01,705.23,6183.0,6183.0
2020-10-01,714.98,6268.0,6268.0
2020-11-01,597.983,5243.0,5243.0
2020-12-01,505.369,4431.0,4431.0
2021-01-01,432.806,3828.0,3828.0
2021-02-01,422.794,3739.0,3739.0
2021-03-01,693.587,6134.0,6134.0
2021-04-01,931.991,8243.0,8243.0
2021-05-01,939.217,8306.0,8306.0
2021-06-01,865.21,7652.0,7652.0
2021-07-01,934.866,8268.0,8268.0
2021-08-01,852.058,7536.0,7536.0
2021-09-01,797.043,7049.0,7049.0
2021-10-01,654.42,5788.0,5788.0
2021-11-01,615.42,5443.0,5443.0
2021-12-01,449.588,3976.0,3976.0
2022-01-01,536.312,1830.0,1830.0
2022-02-01,598.44,2042.0,2042.0
2022-03-01,780.318,2662.0,2662.0
2022-04-01,1012.893,3456.0,3456.0
2022-05-01,960.101,3276.0,3276.0
2022-06-01,1014.652,3462.0,3462.0
2022-07-01,903.347,3082.0,3082.0
2022-08-01,878.743,2998.0,2998.0
2022-09-01,822.708,2807.0,2807.0
2022-10-01,689.801,2354.0,2354.0
2022-11-01,538.687,1838.0,1838.0
2022-12-01,421.998,1440.0,1440.0
2023-01-01,574.0,1958.0,1958.0
2023-02-01,625.0,2133.0,2133.0
2023-03-01,834.0,2846.0,2846.0
2023-04-01,839.0,2863.0,2863.0
2023-05-01,829.0,2829.0,2829.0
2023-06-01,840.0,2866.0,2866.0
2023-07-01,876.0,2989.0,2989.0
2023-08-01,865.0,2951.0,2951.0
2023-09-01,738.0,2518.0,2518.0
2023-10-01,837.0,2856.0,2856.0
2023-11-01,690.0,2354.0,2354.0
2023-12-01,593.0,2023.0,2023.0
2024-01-01,594.0,2027.0,2027.0
2024-02-01,713.0,2433.0,2433.0
2024-03-01,830.0,2832.0,2832.0
2024-04-01,851.0,2904.0,2904.0
2024-05-01,868.0,2962.0,2962.0
2024-06-01,944.0,3221.0,3221.0
2024-07-01,731.0,2494.0,2494.0
2024-08-01,822.0,2805.0,2805.0
2024-09-01,611.0,2085.0,2085.0
2024-10-01,870.0,2968.0,2968.0
2024-11-01,595.0,2030.0,2030.0
2024-12-01,624.0,2129.0,2129.0
