measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,107.0,365.0,365.0
2024-02-01,141.0,481.0,481.0
2024-03-01,130.0,444.0,444.0
2024-04-01,189.0,645.0,645.0
2024-05-01,205.0,699.0,699.0
2024-06-01,248.0,846.0,846.0
2024-07-01,259.0,884.0,884.0
2024-08-01,224.0,764.0,764.0
2024-09-01,198.0,676.0,676.0
2024-10-01,172.0,587.0,587.0
2024-11-01,118.0,403.0,403.0
2024-12-01,106.0,362.0,362.0
