measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,2421.109,26384.0,26384.0
2009-06-01,2243.933,24453.0,24453.0
2009-07-01,4105.957,44744.0,44744.0
2009-08-01,4210.332,45882.0,45882.0
2009-09-01,4412.106,48080.0,48080.0
2009-10-01,3450.202,37599.0,37599.0
2009-11-01,3150.7760000000003,34335.0,34335.0
2009-12-01,3616.585,39411.0,39411.0
2010-01-01,3632.619,39429.0,39429.0
2010-02-01,3353.7540000000004,36403.0,36403.0
2010-03-01,3571.501,38767.0,38767.0
2010-04-01,3008.2940000000003,32654.0,32654.0
2010-05-01,2191.1330000000003,23783.0,23783.0
2010-06-01,2045.3500000000001,22201.0,22201.0
2010-07-01,3376.614,36651.0,36651.0
2010-08-01,3985.6580000000004,43262.0,43262.0
2010-09-01,3693.291,40088.0,40088.0
2010-10-01,4146.29,45005.0,45005.0
2010-11-01,3491.572,37899.0,37899.0
2010-12-01,3270.924,35504.0,35504.0
2011-01-01,6249.088,67494.0,67494.0
2011-02-01,6162.115,66553.0,66553.0
2011-03-01,4901.543,52938.0,52938.0
2011-04-01,4176.438,45107.0,45107.0
2011-05-01,3726.34,40246.0,40246.0
2011-06-01,4146.94,44789.0,44789.0
2011-07-01,6648.546,71806.0,71806.0
2011-08-01,8162.817,88161.0,88161.0
2011-09-01,8286.529,89498.0,89498.0
2011-10-01,6636.751,71679.0,71679.0
2011-11-01,6543.008,70666.0,70666.0
2011-12-01,8512.885,91942.0,91942.0
2012-01-01,2342.052,25238.0,25238.0
2012-02-01,2341.873,25236.0,25236.0
2012-03-01,2227.403,24003.0,24003.0
2012-04-01,2063.745,22240.0,22240.0
2012-05-01,2049.34,22084.0,22084.0
2012-06-01,2169.573,23379.0,23379.0
2012-07-01,2565.917,27651.0,27651.0
2012-08-01,3378.743,36410.0,36410.0
2012-09-01,3069.392,33076.0,33076.0
2012-10-01,2840.23,30607.0,30607.0
2012-11-01,2452.307,26427.0,26427.0
2012-12-01,2313.425,24930.0,24930.0
2013-01-01,3303.915,36032.0,36032.0
2013-02-01,3043.441,33192.0,33192.0
2013-03-01,2935.211,32012.0,32012.0
2013-04-01,2525.766,27546.0,27546.0
2013-05-01,2667.402,29091.0,29091.0
2013-06-01,3155.726,34416.0,34416.0
2013-07-01,4004.26,43670.0,43670.0
2013-08-01,4083.794,44538.0,44538.0
2013-09-01,4073.587,44427.0,44427.0
2013-10-01,3534.568,38548.0,38548.0
2013-11-01,3486.392,38023.0,38023.0
2013-12-01,4059.938,44278.0,44278.0
2014-01-01,3613.899,40011.0,40011.0
2014-02-01,3374.755,37362.0,37362.0
2014-03-01,2928.546,32422.0,32422.0
2014-04-01,2784.648,30829.0,30829.0
2014-05-01,2807.867,31086.0,31086.0
2014-06-01,2768.066,30646.0,30646.0
2014-07-01,3916.484,43360.0,43360.0
2014-08-01,4042.789,44759.0,44759.0
2014-09-01,4228.838,46818.0,46818.0
2014-10-01,4171.704,46185.0,46185.0
2014-11-01,3014.89,33378.0,33378.0
2014-12-01,3279.514,36308.0,36308.0
2015-01-01,6747.99,73762.0,73762.0
2015-02-01,4996.69,54619.0,54619.0
2015-03-01,5853.769,63987.0,63987.0
2015-04-01,5617.388,61403.0,61403.0
2015-05-01,5484.044,59946.0,59946.0
2015-06-01,7711.516,84294.0,84294.0
2015-07-01,8697.613,95074.0,95074.0
2015-08-01,9174.378,100285.0,100285.0
2015-09-01,9110.993,99592.0,99592.0
2015-10-01,8776.608,95937.0,95937.0
2015-11-01,6471.2,70736.0,70736.0
2015-12-01,6921.811,75662.0,75662.0
2016-01-01,3837.016,41973.0,41973.0
2016-02-01,3045.157,33310.0,33310.0
2016-03-01,2368.315,25907.0,25907.0
2016-04-01,2264.882,24775.0,24775.0
2016-05-01,2444.819,26743.0,26743.0
2016-06-01,3719.374,40686.0,40686.0
2016-07-01,4387.059,47989.0,47989.0
2016-08-01,4852.248,53077.0,53077.0
2016-09-01,4016.906,43940.0,43940.0
2016-10-01,3962.384,43343.0,43343.0
2016-11-01,3046.735,33328.0,33328.0
2016-12-01,3450.105,37740.0,37740.0
2017-01-01,5796.136,63140.0,63140.0
2017-02-01,4424.07,48194.0,48194.0
2017-03-01,3663.728,39911.0,39911.0
2017-04-01,3272.818,35652.0,35652.0
2017-05-01,4060.24,44230.0,44230.0
2017-06-01,5341.857,58191.0,58191.0
2017-07-01,7284.539,79355.0,79355.0
2017-08-01,8223.227,89579.0,89579.0
2017-09-01,6766.182,73708.0,73708.0
2017-10-01,6408.029,69806.0,69806.0
2017-11-01,5569.071,60667.0,60667.0
2017-12-01,5904.103,64316.0,64316.0
2018-01-01,3965.884,43707.0,43707.0
2018-02-01,3482.136,38378.0,38378.0
2018-03-01,3621.548,39914.0,39914.0
2018-04-01,2725.519,30038.0,30038.0
2018-05-01,2488.013,27421.0,27421.0
2018-06-01,3403.497,37510.0,37510.0
2018-07-01,5939.085,65456.0,65456.0
2018-08-01,5494.184,60552.0,60552.0
2018-09-01,4421.728,48732.0,48732.0
2018-10-01,4942.485,54472.0,54472.0
2018-11-01,4418.39,48696.0,48696.0
2018-12-01,4451.531,49061.0,49061.0
2019-01-01,4639.494,52894.0,52894.0
2019-02-01,4301.793,49042.0,49042.0
2019-03-01,3751.372,42767.0,42767.0
2019-04-01,2632.328,30010.0,30010.0
2019-05-01,2268.314,25860.0,25860.0
2019-06-01,3033.143,34579.0,34579.0
2019-07-01,4781.46,54511.0,54511.0
2019-08-01,5616.396,64030.0,64030.0
2019-09-01,4942.012,56341.0,56341.0
2019-10-01,5061.687,57705.0,57705.0
2019-11-01,4964.194,56594.0,56594.0
2019-12-01,5148.807,58699.0,58699.0
2020-01-01,2299.974,13226.0,13226.0
2020-02-01,2031.095,11680.0,11680.0
2020-03-01,2254.651,12966.0,12966.0
2020-04-01,1594.49,9169.0,9169.0
2020-05-01,1499.253,8622.0,8622.0
2020-06-01,2109.015,12128.0,12128.0
2020-07-01,2950.289,16966.0,16966.0
