measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed
2003-01-01,156.735,1173.0,1655.0,,,,,,,39.84,298.0,420.0
2003-02-01,144.453,1081.0,1525.0,,,,,,,36.718,275.0,387.0
2003-03-01,142.274,1064.0,1502.0,,,,,,,36.164,270.0,382.0
2003-04-01,142.9,1069.0,1509.0,,,,,,,36.323,272.0,383.0
2003-05-01,124.763,933.0,1317.0,,,,,,,31.713,237.0,335.0
2003-06-01,150.761,1128.0,1592.0,,,,,,,38.321000000000005,286.0,404.0
2003-07-01,195.67,1464.0,2066.0,,,,,,,49.736000000000004,372.0,525.0
2003-08-01,194.48700000000002,1455.0,2053.0,,,,,,,49.435,370.0,522.0
2003-09-01,160.75900000000001,1203.0,1697.0,,,,,,,40.862,305.0,431.0
2003-10-01,178.175,1333.0,1881.0,,,,,,,45.289,339.0,478.0
2003-11-01,161.235,1206.0,1702.0,,,,,,,40.983000000000004,306.0,432.0
2003-12-01,159.788,1195.0,1687.0,,,,,,,40.616,304.0,429.0
2004-01-01,273.54936,1699.07,6414.71,0.0,0.0,0.0,375.22164,2330.58,8798.91,0.0,0.0,6934.37
2004-02-01,14.554469999999998,90.4,968.94,0.0,0.0,10417.0,102.58853,637.2,6829.63,0.0,0.0,7558.37
2004-03-01,14.624279999999999,90.84,1129.48,0.0,0.0,0.0,128.86172,800.39,9952.4,0.0,0.0,8741.36
2004-04-01,11.75844,73.03,1073.99,0.0,0.0,0.0,134.49756,835.39,12284.66,0.0,0.0,12022.24
