measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1929.4730000000002,18229.0,18229.0
2003-02-01,1709.298,16149.0,16149.0
2003-03-01,1765.455,16680.0,16680.0
2003-04-01,1550.2640000000001,14647.0,14647.0
2003-05-01,1521.433,14374.0,14374.0
2003-06-01,1447.722,13678.0,13678.0
2003-07-01,1549.422,14639.0,14639.0
2003-08-01,1483.422,14015.0,14015.0
2003-09-01,1586.7340000000002,14991.0,14991.0
2003-10-01,1710.469,16160.0,16160.0
2003-11-01,1794.786,16957.0,16957.0
2003-12-01,2004.5210000000002,18938.0,18938.0
2004-01-01,1815.53,17777.0,17777.0
2004-02-01,2348.438,22995.0,22995.0
2004-03-01,2107.636,20637.0,20637.0
2004-04-01,1429.088,13993.0,13993.0
2004-05-01,1549.785,15175.0,15175.0
2004-06-01,1488.6680000000001,14576.0,14576.0
2004-07-01,2370.781,23214.0,23214.0
2004-08-01,2509.8,24575.0,24575.0
2004-09-01,2043.919,20013.0,20013.0
2004-10-01,1494.9170000000001,14638.0,14638.0
2004-11-01,868.8720000000001,8508.0,8508.0
2004-12-01,841.565,8240.0,8240.0
2005-01-01,3432.724,31693.66,31693.66
2005-02-01,1179.374,10888.93,10888.93
2005-03-01,1307.189,12069.02,12069.02
2005-04-01,1583.3770000000002,14619.01,14619.01
2005-05-01,1470.555,13577.34,13577.34
2005-06-01,1908.6370000000002,17622.07,17622.07
2005-07-01,1942.758,17937.1,17937.1
2005-08-01,2282.271,21071.75,21071.75
2005-09-01,1493.996,13793.77,13793.77
2005-10-01,1659.106,15318.19,15318.19
2005-11-01,1333.776,12314.49,12314.49
2005-12-01,2820.2360000000003,26038.68,26038.68
2006-01-01,2621.7290000000003,24961.0,24961.0
2006-02-01,1371.8680000000002,13061.0,13061.0
2006-03-01,1152.383,10972.0,10972.0
2006-04-01,2207.438,21017.0,21017.0
2006-05-01,2063.399,19645.0,19645.0
2006-06-01,1875.487,17856.0,17856.0
2006-07-01,2716.688,25865.0,25865.0
2006-08-01,2635.172,25089.0,25089.0
2006-09-01,1210.64,11526.0,11526.0
2006-10-01,1278.827,12175.0,12175.0
2006-11-01,1505.8580000000002,14337.0,14337.0
2006-12-01,1668.511,15886.0,15886.0
2007-01-01,1514.448,15162.0,15162.0
2007-02-01,1172.833,11742.0,11742.0
2007-03-01,2319.275,23220.0,23220.0
2007-04-01,1410.721,14124.0,14124.0
2007-05-01,1301.531,13032.0,13032.0
2007-06-01,1272.415,12738.0,12738.0
2007-07-01,1878.865,18810.0,18810.0
2007-08-01,2371.661,23748.0,23748.0
2007-09-01,1970.12,19728.0,19728.0
2007-10-01,2379.245,23820.0,23820.0
2007-11-01,1745.438,17478.0,17478.0
2007-12-01,2502.446,25056.0,25056.0
2008-01-01,2817.3050000000003,26779.0,26779.0
2008-02-01,2578.737,24513.0,24513.0
2008-03-01,1725.5320000000002,16401.0,16401.0
2008-04-01,1741.2610000000002,16553.0,16553.0
2008-05-01,1821.479,17317.0,17317.0
2008-06-01,1220.188,11599.0,11599.0
2008-07-01,1267.865,12051.0,12051.0
2008-08-01,1254.7160000000001,11928.0,11928.0
2008-09-01,1309.173,12444.0,12444.0
2008-10-01,1490.3990000000001,14170.0,14170.0
2008-11-01,1817.635,17275.0,17275.0
2008-12-01,3084.71,29321.0,29321.0
2009-01-01,2916.511,27612.0,27612.0
2009-02-01,2140.515,20264.0,20264.0
2009-03-01,2223.2760000000003,21043.0,21043.0
2009-04-01,2284.37,21623.0,21623.0
2009-05-01,1369.5320000000002,12962.0,12962.0
2009-06-01,1344.886,12728.0,12728.0
2009-07-01,1516.232,14351.0,14351.0
2009-08-01,1508.374,14281.0,14281.0
2009-09-01,1004.775,9511.0,9511.0
2009-10-01,995.556,9423.0,9423.0
2009-11-01,1892.3970000000002,17914.0,17914.0
2009-12-01,1919.576,18172.0,18172.0
2010-01-01,2749.7470000000003,25955.0,25955.0
2010-02-01,2184.7270000000003,20627.0,20627.0
2010-03-01,1933.7350000000001,18260.0,18260.0
2010-04-01,1712.0140000000001,16167.0,16167.0
2010-05-01,1423.623,13444.0,13444.0
2010-06-01,1117.5130000000001,10552.0,10552.0
2010-07-01,1282.1380000000001,12103.0,12103.0
2010-08-01,1307.182,12342.0,12342.0
2010-09-01,1196.911,11299.0,11299.0
2010-10-01,1434.74,13549.0,13549.0
2010-11-01,1634.161,15432.0,15432.0
2010-12-01,2972.509,28066.0,28066.0
2011-01-01,2359.708,22424.0,22424.0
2011-02-01,2107.319,20019.0,20019.0
2011-03-01,1844.934,17526.0,17526.0
2011-04-01,1195.353,11355.0,11355.0
2011-05-01,1252.833,11904.0,11904.0
2011-06-01,1163.981,11057.0,11057.0
