measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,13.751000000000001,60.13,63610.87
2005-02-01,12.191,53.31,56392.69
2005-03-01,14.548,63.62,67294.78
2005-04-01,14.915,65.22,68993.67
2005-05-01,12.1,52.91,55970.38
2005-06-01,20.585,90.02,95222.14
2005-07-01,26.527,116.0,122707.13
2005-08-01,28.361,124.02,131192.28
2005-09-01,18.761,82.04,86784.9
2005-10-01,12.974,56.74,60016.28
2005-11-01,11.646,50.92,53871.38
2005-12-01,12.583,55.02,58204.5
2006-01-01,1.695,7.41,6221.44
2006-02-01,1.69,7.39,6203.31
2006-03-01,1.844,8.07,6767.48
2006-04-01,1.55,6.78,5689.85
2006-05-01,1.504,6.58,5519.55
2006-06-01,1.9240000000000002,8.41,7060.57
2006-07-01,2.8810000000000002,12.6,10573.64
2006-08-01,2.712,11.86,9954.8
2006-09-01,1.9240000000000002,8.41,7060.94
2006-10-01,2.146,9.38,7874.69
2006-11-01,1.846,8.07,6773.28
2006-12-01,1.8030000000000002,7.89,6618.46
2007-01-01,0.17600000000000002,1.0,2087.0
2007-02-01,0.3,1.0,3557.0
2007-03-01,0.159,1.0,1885.0
2007-04-01,0.16,1.0,1901.0
2007-05-01,0.228,1.0,2701.0
2007-06-01,0.40700000000000003,2.0,4821.0
2007-07-01,0.7090000000000001,3.0,8402.0
2007-08-01,1.371,6.0,16257.0
2007-09-01,0.6930000000000001,3.0,8220.0
2007-10-01,0.455,2.0,5389.0
2007-11-01,0.15,1.0,1774.0
2007-12-01,0.193,1.0,2284.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,2.0
2009-01-01,0.159,1.0,2.0
2009-02-01,0.112,0.0,2.0
2009-03-01,0.166,1.0,2.0
2009-04-01,0.08800000000000001,0.0,1.0
2009-05-01,0.062,0.0,1.0
2009-06-01,0.16,1.0,2.0
2009-07-01,0.25,1.0,3.0
2009-08-01,0.5,2.0,7.0
2009-09-01,0.21100000000000002,1.0,3.0
2009-10-01,0.10200000000000001,0.0,1.0
2009-11-01,0.066,0.0,1.0
2009-12-01,0.124,1.0,2.0
2010-01-01,0.168,1.0,6.0
2010-02-01,0.125,1.0,4.0
2010-03-01,0.139,1.0,4.0
2010-04-01,0.24500000000000002,1.0,8.0
2010-05-01,0.392,2.0,13.0
2010-06-01,0.9460000000000001,4.0,31.0
2010-07-01,1.659,7.0,55.0
2010-08-01,1.062,5.0,35.0
2010-09-01,0.761,3.0,25.0
2010-10-01,0.116,0.0,4.0
2010-11-01,0.099,0.0,3.0
2010-12-01,0.28800000000000003,1.0,9.0
2011-01-01,0.0,0.0,0.0
