measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,32.014,364.0,403.0,16.904,192.0,213.0
2003-02-01,27.906000000000002,317.0,351.0,14.735,168.0,186.0
2003-03-01,27.001,307.0,340.0,14.257000000000001,162.0,180.0
2003-04-01,27.216,309.0,343.0,14.371,163.0,181.0
2003-05-01,27.4,311.0,345.0,14.468,165.0,182.0
2003-06-01,29.525,335.0,372.0,15.59,177.0,197.0
2003-07-01,33.105,376.0,417.0,17.48,199.0,220.0
2003-08-01,33.056000000000004,375.0,416.0,17.455,198.0,220.0
2003-09-01,27.719,315.0,349.0,14.636000000000001,166.0,185.0
2003-10-01,25.195,286.0,317.0,13.304,151.0,168.0
2003-11-01,22.335,254.0,281.0,11.793000000000001,134.0,149.0
2003-12-01,26.529,301.0,334.0,14.008000000000001,159.0,177.0
2004-01-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-02-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-03-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-04-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-05-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-06-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-07-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-08-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-09-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-10-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-11-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2004-12-01,50.34798,493.71,607.7,27.644019999999998,271.08,333.66
2005-01-01,51.93835,509.3,594.07,40.28065,394.99,460.73
2005-02-01,12.67334,124.27,144.96,36.35666,356.51,415.86
2005-03-01,18.109669999999998,177.58,207.15,39.23533,384.74,448.8
2005-04-01,14.87557,145.87,170.16,39.423429999999996,386.59,450.95
2005-05-01,15.38138,150.83,175.94,43.300619999999995,424.6,495.29
2005-06-01,13.452689999999999,131.92,153.87,55.61831,545.39,636.16
2005-07-01,39.24896,384.87,448.93,71.22004,698.37,814.62
2005-08-01,47.50635,465.85,543.39,73.80565,723.74,844.21
2005-09-01,39.222629999999995,384.61,448.64,55.665369999999996,545.85,636.71
2005-10-01,16.53725,162.16,189.15,43.20775,423.7,494.21
2005-11-01,16.57347,162.52,189.57,38.55153,378.04,440.95
2005-12-01,37.38599,366.6,427.63,43.985009999999996,431.31,503.11
2006-01-01,19.49562,191.17,229.27,53.18738,521.55,625.5
2006-02-01,23.615569999999998,231.57,277.6,46.91643,460.06,551.49
2006-03-01,19.943839999999998,195.57,234.53,51.94616,509.38,610.85
2006-04-01,15.353679999999999,150.56,180.6,49.48032,485.2,582.02
2006-05-01,27.1464,266.2,319.13,57.7066,565.87,678.39
2006-06-01,25.53651,250.41,300.25,61.15649,599.69,719.06
2006-07-01,26.96463,264.41,317.07,68.85437,675.18,809.63
2006-08-01,42.45563,416.32,498.9,71.17537,697.94,836.4
2006-09-01,27.684179999999998,271.47,325.44,57.931819999999995,568.08,681.02
2006-10-01,14.752519999999999,144.66,173.58,60.67548,594.98,713.91
2006-11-01,11.93892,117.07,140.48,51.25208,502.57,603.06
2006-12-01,22.61885,221.8,265.97,57.510149999999996,563.94,676.25
2007-01-01,43.829,494.0,494.0,107.301,1207.0,1207.0
2007-02-01,43.886,494.0,494.0,147.568,1660.0,1660.0
2007-03-01,23.767,265.0,265.0,19.282,217.0,217.0
2007-04-01,21.871000000000002,247.0,247.0,44.988,506.0,506.0
2007-05-01,23.332,265.0,265.0,65.327,735.0,735.0
2007-06-01,20.963,235.0,235.0,129.138,1452.0,1452.0
2007-07-01,32.953,370.0,370.0,179.461,2018.0,2018.0
2007-08-01,81.902,923.0,923.0,360.26,4052.0,4052.0
2007-09-01,33.298,376.0,376.0,145.574,1637.0,1637.0
2007-10-01,29.761000000000003,335.0,335.0,91.884,1033.0,1033.0
2007-11-01,21.502000000000002,241.0,241.0,8.046000000000001,90.0,90.0
2007-12-01,19.755,223.0,223.0,26.352,296.0,296.0
2008-01-01,19.623,118.0,118.0,0.0,0.0,0.0
2008-02-01,11.827,76.0,76.0,0.0,0.0,0.0
2008-03-01,12.732000000000001,82.0,82.0,0.0,0.0,0.0
2008-04-01,16.84,106.0,106.0,0.0,0.0,0.0
2008-05-01,15.649000000000001,100.0,100.0,0.0,0.0,0.0
2008-06-01,38.276,247.0,247.0,0.0,0.0,0.0
2008-07-01,5.4990000000000006,35.0,35.0,0.0,0.0,0.0
2008-08-01,11.563,76.0,76.0,0.0,0.0,0.0
2008-09-01,12.375,82.0,82.0,0.0,0.0,0.0
2008-10-01,15.551,100.0,100.0,0.0,0.0,0.0
2008-11-01,11.564,76.0,76.0,0.0,0.0,0.0
2008-12-01,23.697000000000003,153.0,153.0,0.804,5.0,5.0
2009-01-01,0.901,9.0,106.0,0.6880000000000001,7.0,84.0
2009-02-01,0.9780000000000001,9.0,123.0,0.62,6.0,76.0
2009-03-01,1.347,13.0,165.0,1.192,11.0,147.0
2009-04-01,0.7160000000000001,7.0,88.0,0.93,9.0,115.0
2009-05-01,0.46,4.0,59.0,1.249,12.0,154.0
2009-06-01,1.35,13.0,165.0,1.703,16.0,210.0
2009-07-01,0.7060000000000001,7.0,88.0,1.927,19.0,237.0
2009-08-01,0.24200000000000002,2.0,29.0,2.157,21.0,266.0
2009-09-01,0.5810000000000001,6.0,71.0,2.152,21.0,266.0
2009-10-01,1.028,10.0,129.0,1.798,17.0,222.0
2009-11-01,1.5290000000000001,15.0,188.0,1.344,13.0,166.0
2009-12-01,1.5630000000000002,15.0,194.0,0.8390000000000001,8.0,104.0
2010-01-01,95.45700000000001,936.0,1094.0,20.342000000000002,199.0,234.0
2010-02-01,50.265,493.0,576.0,18.353,180.0,210.0
2010-03-01,29.325000000000003,288.0,335.0,14.952,147.0,171.0
2010-04-01,39.808,390.0,459.0,17.738,174.0,203.0
2010-05-01,48.335,474.0,553.0,36.471000000000004,358.0,418.0
2010-06-01,67.003,657.0,770.0,45.095,442.0,516.0
2010-07-01,53.335,523.0,612.0,49.218,483.0,564.0
2010-08-01,29.774,292.0,341.0,51.009,500.0,584.0
2010-09-01,19.657,193.0,223.0,44.83,440.0,513.0
2010-10-01,18.927,186.0,218.0,38.078,373.0,436.0
2010-11-01,46.355000000000004,455.0,529.0,27.327,268.0,313.0
2010-12-01,123.42,1210.0,1411.0,39.026,383.0,447.0
2011-01-01,0.0,914.0,1064.0,0.0,383.0,443.0
2011-02-01,0.0,430.0,500.0,0.0,294.0,342.0
2011-03-01,0.0,391.0,453.0,0.0,373.0,434.0
2011-04-01,0.0,493.0,576.0,0.0,399.0,464.0
2011-05-01,0.0,514.0,600.0,0.0,443.0,516.0
2011-06-01,0.0,349.0,406.0,0.0,460.0,535.0
2011-07-01,0.0,374.0,435.0,0.0,518.0,603.0
2011-08-01,0.0,295.0,341.0,0.0,514.0,598.0
2011-09-01,0.0,200.0,235.0,0.0,481.0,560.0
2011-10-01,0.0,221.0,259.0,0.0,460.0,536.0
2011-11-01,0.0,719.0,835.0,0.0,427.0,497.0
2011-12-01,0.0,406.0,470.0,0.0,434.0,505.0
2012-01-01,0.0,30.0,53.0,0.0,8.0,15.0
2012-02-01,0.0,29.0,53.0,0.0,8.0,14.0
2012-03-01,0.0,17.0,29.0,0.0,7.0,12.0
2012-04-01,0.0,17.0,29.0,0.0,6.0,11.0
2012-05-01,0.0,23.0,41.0,0.0,9.0,16.0
2012-06-01,0.0,25.0,47.0,0.0,8.0,14.0
2012-07-01,0.0,21.0,41.0,0.0,10.0,18.0
2012-08-01,0.0,18.0,29.0,0.0,8.0,14.0
2012-09-01,0.0,12.0,24.0,0.0,9.0,16.0
2012-10-01,0.0,7.0,12.0,0.0,9.0,16.0
2012-11-01,0.0,19.0,35.0,0.0,9.0,16.0
2012-12-01,0.0,12.0,24.0,0.0,7.0,12.0
2013-01-01,0.272,3.0,6.0,0.0,0.0,0.0
2013-02-01,0.336,3.0,6.0,0.0,0.0,0.0
2013-03-01,0.288,3.0,6.0,0.0,0.0,0.0
2013-04-01,0.334,3.0,12.0,0.0,0.0,0.0
2013-05-01,0.404,4.0,12.0,0.0,0.0,0.0
2013-06-01,0.274,3.0,6.0,0.0,0.0,0.0
2013-07-01,0.793,8.0,24.0,0.0,0.0,0.0
2013-08-01,0.273,3.0,6.0,0.0,0.0,0.0
2013-09-01,0.235,2.0,6.0,0.0,0.0,0.0
2013-10-01,0.203,2.0,6.0,0.0,0.0,0.0
2013-11-01,0.377,4.0,12.0,0.0,0.0,0.0
