measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2016-01-01,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2017-02-01,409.887,3481.0,3481.0
2017-03-01,1185.372,10065.0,10065.0
2017-04-01,1047.356,8893.0,8893.0
2017-05-01,817.207,6939.0,6939.0
2017-06-01,1089.866,9254.0,9254.0
2017-07-01,1430.359,12146.0,12146.0
2017-08-01,894.375,7594.0,7594.0
2017-09-01,665.119,5647.0,5647.0
2017-10-01,570.488,4845.0,4845.0
2017-11-01,625.589,5312.0,5312.0
2017-12-01,917.382,7790.0,7790.0
2018-01-01,1120.959,9608.0,9608.0
2018-02-01,1518.028,13012.0,13012.0
2018-03-01,1973.711,16918.0,16918.0
2018-04-01,1790.886,15351.0,15351.0
2018-05-01,2128.653,18247.0,18247.0
2018-06-01,2423.673,20776.0,20776.0
2018-07-01,3333.093,28571.0,28571.0
2018-08-01,3074.904,26357.0,26357.0
2018-09-01,2195.214,18817.0,18817.0
2018-10-01,969.134,8308.0,8308.0
2018-11-01,1191.771,10215.0,10215.0
2018-12-01,1014.974,8700.0,8700.0
2019-01-01,994.577,8582.0,8582.0
2019-02-01,1627.21,14040.0,14040.0
2019-03-01,1506.859,13002.0,13002.0
2019-04-01,1680.873,14503.0,14503.0
2019-05-01,1381.341,11918.0,11918.0
2019-06-01,1845.933,15927.0,15927.0
2019-07-01,2375.173,20493.0,20493.0
2019-08-01,2436.862,21026.0,21026.0
2019-09-01,1870.381,16139.0,16139.0
2019-10-01,1805.702,15580.0,15580.0
2019-11-01,1529.32,13195.0,13195.0
2019-12-01,2011.769,17359.0,17359.0
2020-01-01,3854.042,33180.0,33180.0
2020-02-01,2710.376,23335.0,23335.0
2020-03-01,2629.47,22638.0,22638.0
2020-04-01,2376.566,20461.0,20461.0
2020-05-01,1886.134,16239.0,16239.0
2020-06-01,2797.417,24084.0,24084.0
2020-07-01,3696.001,31821.0,31821.0
2020-08-01,2755.008,23719.0,23719.0
2020-09-01,1691.141,14559.0,14559.0
2020-10-01,2363.138,20345.0,20345.0
2020-11-01,1836.771,15814.0,15814.0
2020-12-01,2900.936,24975.0,24975.0
2021-01-01,4013.51,34048.0,34048.0
2021-02-01,2775.94,23547.0,23547.0
2021-03-01,2724.063,23107.0,23107.0
2021-04-01,2599.617,22051.0,22051.0
2021-05-01,3393.857,28789.0,28789.0
2021-06-01,4034.987,34227.0,34227.0
2021-07-01,5141.574,43614.0,43614.0
2021-08-01,4663.481,39559.0,39559.0
2021-09-01,3055.997,25923.0,25923.0
2021-10-01,4355.696,36948.0,36948.0
2021-11-01,4434.071,37613.0,37613.0
2021-12-01,4820.207,40888.0,40888.0
2022-01-01,3374.836,29756.0,29756.0
2022-02-01,2562.935,22597.0,22597.0
2022-03-01,1775.378,15654.0,15654.0
2022-04-01,1949.483,17189.0,17189.0
2022-05-01,1822.308,16067.0,16067.0
2022-06-01,2822.484,24886.0,24886.0
2022-07-01,3894.504,34338.0,34338.0
2022-08-01,4025.935,35497.0,35497.0
2022-09-01,3240.613,28572.0,28572.0
2022-10-01,2291.284,20202.0,20202.0
2022-11-01,1353.621,11935.0,11935.0
2022-12-01,2197.619,19376.0,19376.0
2023-01-01,1575.364,13857.0,13857.0
2023-02-01,895.314,7875.0,7875.0
2023-03-01,2223.089,19554.0,19554.0
2023-04-01,1473.759,12963.0,12963.0
2023-05-01,1271.816,11187.0,11187.0
2023-06-01,3087.779,27159.0,27159.0
2023-07-01,3348.24,29450.0,29450.0
2023-08-01,2956.123,26002.0,26002.0
2023-09-01,2097.072,18446.0,18446.0
2023-10-01,1429.591,12575.0,12575.0
2023-11-01,2066.789,18179.0,18179.0
2023-12-01,2756.064,24242.0,24242.0
2024-01-01,2156.918,19011.0,19011.0
2024-02-01,1943.498,17130.0,17130.0
2024-03-01,1984.939,17496.0,17496.0
2024-04-01,1277.08,11257.0,11257.0
2024-05-01,1504.427,13260.0,13260.0
2024-06-01,1795.364,15825.0,15825.0
2024-07-01,3008.824,26521.0,26521.0
2024-08-01,2812.776,24793.0,24793.0
2024-09-01,1813.679,15986.0,15986.0
2024-10-01,1288.909,11361.0,11361.0
2024-11-01,2084.112,18370.0,18370.0
2024-12-01,2288.474,20171.0,20171.0
