measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2019-01-01,846.534,6765.0,6765.0
2019-02-01,756.463,6046.0,6046.0
2019-03-01,763.032,6099.0,6099.0
2019-04-01,833.758,6664.0,6664.0
2019-05-01,794.719,6351.0,6351.0
2019-06-01,869.125,6946.0,6946.0
2019-07-01,1165.014,9311.0,9311.0
2019-08-01,1065.115,8513.0,8513.0
2019-09-01,857.735,6855.0,6855.0
2019-10-01,711.928,5690.0,5690.0
2019-11-01,896.416,7164.0,7164.0
2019-12-01,1114.161,8904.0,8904.0
2020-01-01,837.372,116.0,116.0
2020-02-01,784.666,109.0,109.0
2020-03-01,711.133,99.0,99.0
2020-04-01,728.027,102.0,102.0
2020-05-01,645.469,90.0,90.0
2020-06-01,862.964,120.0,120.0
2020-07-01,1037.354,144.0,144.0
2020-08-01,924.231,129.0,129.0
2020-09-01,814.673,114.0,114.0
2020-10-01,664.999,93.0,93.0
2020-11-01,743.446,104.0,104.0
2020-12-01,838.666,117.0,117.0
2021-01-01,744.637,6485.0,6485.0
2021-02-01,686.045,5974.0,5974.0
2021-03-01,765.721,6667.0,6667.0
2021-04-01,587.678,5117.0,5117.0
2021-05-01,656.898,5720.0,5720.0
2021-06-01,844.101,7350.0,7350.0
2021-07-01,859.778,7487.0,7487.0
2021-08-01,924.687,8051.0,8051.0
2021-09-01,778.032,6774.0,6774.0
2021-10-01,670.613,5839.0,5839.0
2021-11-01,922.675,8034.0,8034.0
2021-12-01,796.135,6932.0,6932.0
2022-01-01,877.49,8216.0,8216.0
2022-02-01,709.646,6644.0,6644.0
2022-03-01,910.05,8522.0,8522.0
2022-04-01,720.154,6743.0,6743.0
2022-05-01,759.686,7114.0,7114.0
2022-06-01,981.198,9187.0,9187.0
2022-07-01,1164.42,10903.0,10903.0
2022-08-01,1180.061,11050.0,11050.0
2022-09-01,1043.404,9770.0,9770.0
2022-10-01,833.404,7804.0,7804.0
2022-11-01,918.087,8597.0,8597.0
2022-12-01,767.4,7185.0,7185.0
2023-01-01,847.012,8200.0,8200.0
2023-02-01,726.391,7030.0,7030.0
2023-03-01,916.361,8868.0,8868.0
2023-04-01,864.316,8364.0,8364.0
2023-05-01,684.055,6620.0,6620.0
2023-06-01,1025.429,9924.0,9924.0
2023-07-01,1035.909,10026.0,10026.0
2023-08-01,935.39,9053.0,9053.0
2023-09-01,885.395,8569.0,8569.0
2023-10-01,763.585,7390.0,7390.0
2023-11-01,906.625,8774.0,8774.0
2023-12-01,876.532,8483.0,8483.0
