measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,28.636000000000003,278.0,278.0
2003-02-01,23.973000000000003,233.0,233.0
2003-03-01,26.857000000000003,261.0,261.0
2003-04-01,23.604000000000003,229.0,229.0
2003-05-01,23.312,226.0,226.0
2003-06-01,26.232000000000003,255.0,255.0
2003-07-01,28.553,277.0,277.0
2003-08-01,29.659000000000002,288.0,288.0
2003-09-01,25.828000000000003,251.0,251.0
2003-10-01,27.333000000000002,265.0,265.0
2003-11-01,23.098000000000003,224.0,224.0
2003-12-01,25.913,252.0,252.0
2004-01-01,1.8010000000000002,28.0,28.0
2004-02-01,0.904,14.0,14.0
2004-03-01,10.069,157.0,157.0
2004-04-01,14.295,223.0,223.0
2004-05-01,25.029,390.0,390.0
2004-06-01,8.022,125.0,125.0
2004-07-01,8.735,136.0,136.0
2004-08-01,25.154,392.0,392.0
2004-09-01,6.572,102.0,102.0
2004-10-01,9.651,150.0,150.0
2004-11-01,1.746,27.0,27.0
2004-12-01,1.0230000000000001,16.0,16.0
2005-01-01,8.27,79.61,79.61
2005-02-01,2.841,27.35,27.35
2005-03-01,3.149,30.31,30.31
2005-04-01,3.815,36.72,36.72
2005-05-01,3.543,34.1,34.1
2005-06-01,4.598,44.26,44.26
2005-07-01,4.681,45.06,45.06
2005-08-01,5.498,52.93,52.93
2005-09-01,3.599,34.65,34.65
2005-10-01,3.9970000000000003,38.48,38.48
2005-11-01,3.213,30.93,30.93
2005-12-01,6.795,65.4,65.4
2006-01-01,8.109,77.0,77.0
2006-02-01,4.243,40.0,40.0
2006-03-01,3.564,34.0,34.0
2006-04-01,6.828,65.0,65.0
2006-05-01,6.382000000000001,61.0,61.0
2006-06-01,5.801,55.0,55.0
2006-07-01,8.403,80.0,80.0
2006-08-01,8.151,78.0,78.0
2006-09-01,3.745,36.0,36.0
2006-10-01,3.955,38.0,38.0
2006-11-01,4.658,44.0,44.0
2006-12-01,5.1610000000000005,49.0,49.0
2007-01-01,6.391,63.0,63.0
2007-02-01,14.197000000000001,137.0,137.0
2007-03-01,3.846,34.0,34.0
2007-04-01,3.728,34.0,34.0
2007-05-01,4.187,40.0,40.0
2007-06-01,11.893,114.0,114.0
2007-07-01,7.399,69.0,69.0
2007-08-01,5.7540000000000004,57.0,57.0
2007-09-01,4.08,40.0,40.0
2007-10-01,6.656000000000001,63.0,63.0
2007-11-01,3.959,40.0,40.0
2007-12-01,4.9110000000000005,46.0,46.0
2008-01-01,2.281,17.0,17.0
2008-02-01,2.055,23.0,23.0
2008-03-01,2.472,23.0,23.0
2008-04-01,1.5370000000000001,17.0,17.0
2008-05-01,1.124,11.0,11.0
2008-06-01,3.903,40.0,40.0
2008-07-01,1.131,11.0,11.0
2008-08-01,1.097,11.0,11.0
2008-09-01,2.318,23.0,23.0
2008-10-01,1.106,11.0,11.0
2008-11-01,0.7070000000000001,6.0,6.0
2008-12-01,1.2690000000000001,11.0,11.0
2009-01-01,1.431,11.0,11.0
2009-02-01,1.739,17.0,17.0
2009-03-01,1.9480000000000002,17.0,17.0
2009-04-01,1.7770000000000001,17.0,17.0
2009-05-01,4.758,45.0,45.0
2009-06-01,1.838,17.0,17.0
2009-07-01,2.42,23.0,23.0
2009-08-01,3.379,34.0,34.0
2009-09-01,1.615,17.0,17.0
2009-10-01,2.943,28.0,28.0
2009-11-01,2.387,23.0,23.0
2009-12-01,2.765,28.0,28.0
2010-01-01,12.915000000000001,138.0,138.0
2010-02-01,3.079,30.0,30.0
2010-03-01,4.107,42.0,42.0
2010-04-01,7.104,72.0,72.0
2010-05-01,13.797,138.0,138.0
2010-06-01,9.148,90.0,90.0
2010-07-01,5.819,60.0,60.0
2010-08-01,6.333,66.0,66.0
2010-09-01,5.412,54.0,54.0
2010-10-01,9.748000000000001,96.0,96.0
2010-11-01,10.249,102.0,102.0
2010-12-01,4.289000000000001,42.0,42.0
2011-01-01,1.139,18.0,18.0
2011-02-01,2.846,30.0,30.0
2011-03-01,1.298,12.0,12.0
2011-04-01,3.98,48.0,48.0
2011-05-01,3.427,42.0,42.0
2011-06-01,5.696,66.0,66.0
2011-07-01,2.753,30.0,30.0
2011-08-01,2.399,30.0,30.0
2011-09-01,1.789,18.0,18.0
2011-10-01,2.514,30.0,30.0
2011-11-01,3.91,42.0,42.0
2011-12-01,2.249,24.0,24.0
2012-01-01,9.748,96.0,96.0
2012-02-01,15.221,150.0,150.0
2012-03-01,7.569,78.0,78.0
2012-04-01,30.655,306.0,306.0
2012-05-01,30.143,300.0,300.0
2012-06-01,36.978,372.0,372.0
2012-07-01,16.568,168.0,168.0
2012-08-01,6.613,66.0,66.0
2012-09-01,9.514,96.0,96.0
2012-10-01,22.211,222.0,222.0
2012-11-01,17.543,174.0,174.0
2012-12-01,20.237,204.0,204.0
2013-01-01,6.067,66.0,66.0
2013-02-01,4.797,48.0,48.0
2013-03-01,8.848,90.0,90.0
2013-04-01,14.622,144.0,144.0
2013-05-01,7.683,78.0,78.0
2013-06-01,7.941,78.0,78.0
2013-07-01,7.071,72.0,72.0
2013-08-01,7.419,72.0,72.0
2013-09-01,5.725,60.0,60.0
2013-10-01,5.671,54.0,54.0
2013-11-01,6.14,60.0,60.0
2013-12-01,19.016,192.0,192.0
2014-01-01,2.19,36.0,36.0
2014-02-01,2.334,24.0,24.0
2014-03-01,1.889,18.0,18.0
2014-04-01,0.735,6.0,6.0
2014-05-01,2.988,30.0,30.0
2014-06-01,1.769,18.0,18.0
2014-07-01,0.401,6.0,6.0
2014-08-01,0.846,12.0,12.0
2014-09-01,0.812,6.0,6.0
2014-10-01,1.151,12.0,12.0
2014-11-01,2.425,24.0,24.0
2014-12-01,0.46,6.0,6.0
2015-01-01,2.654,24.0,24.0
2015-02-01,1.276,12.0,12.0
2015-03-01,3.247,36.0,36.0
2015-04-01,1.999,24.0,24.0
2015-05-01,5.676,60.0,60.0
2015-06-01,3.2,36.0,36.0
2015-07-01,4.79,54.0,54.0
2015-08-01,1.799,18.0,18.0
2015-09-01,2.121,24.0,24.0
2015-10-01,2.206,24.0,24.0
