measured_on,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Total Fuel Consumed,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2003-01-01,,,,0.0,0.0,0.0,14865.25,236397.0,236397.0,7104.28,-81263.0,112648.0
2003-02-01,,,,0.0,0.0,0.0,15146.0,226131.0,226131.0,6761.0,-74581.0,99392.0
2003-03-01,,,,0.0,0.0,0.0,15458.89,242658.0,242658.0,8153.82,-50738.0,103142.0
2003-04-01,,,,0.0,0.0,0.0,16547.0,247037.0,247037.0,9331.0,18336.0,150203.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0,17662.0,260624.0,260624.0,10346.0,27727.0,152663.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0,17675.34,263051.0,263051.0,9938.62,19449.0,141668.0
2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0,18956.71,277203.0,277203.0,10393.55,16277.0,143119.0
2003-08-01,0.0,0.0,0.0,0.0,0.0,0.0,18778.23,275862.0,275862.0,10607.92,34381.0,158407.0
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0,17192.28,259112.0,259112.0,10886.31,54659.0,161434.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0,9811.55,169670.0,169670.0,17826.66,225563.0,350228.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0,9085.02,156047.0,156047.0,15943.89,191154.0,326831.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,10329.53,169587.0,169587.0,12402.42,89931.0,246793.0
