measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2007-01-01,,,,0.0,0.0,0.0
2007-02-01,,,,0.0,0.0,0.0
2007-03-01,,,,0.0,0.0,0.0
2007-04-01,,,,0.0,0.0,0.0
2007-05-01,,,,0.0,0.0,0.0
2007-06-01,,,,0.0,0.0,0.0
2007-07-01,,,,0.0,0.0,0.0
2007-08-01,,,,0.0,0.0,0.0
2007-09-01,,,,0.0,0.0,0.0
2007-10-01,,,,0.0,0.0,0.0
2007-11-01,,,,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,2854.0,33207.0,33207.0
2008-01-01,144.577,1563.0,1563.0,9720.423,105066.0,105066.0
2008-02-01,0.0,0.0,0.0,4176.0,47843.0,47843.0
2008-03-01,0.0,0.0,0.0,-39.0,2599.0,2599.0
2008-04-01,0.0,0.0,0.0,-268.0,57.0,57.0
2008-05-01,0.0,0.0,0.0,1266.0,16733.0,16733.0
2008-06-01,0.0,0.0,0.0,29038.0,313299.0,313299.0
2008-07-01,0.0,0.0,0.0,30479.0,326021.0,326021.0
2008-08-01,0.0,0.0,0.0,7021.0,77854.0,77854.0
2008-09-01,0.0,0.0,0.0,1253.0,16627.0,16627.0
2008-10-01,0.0,0.0,0.0,1510.0,19344.0,19344.0
2008-11-01,0.0,0.0,0.0,5009.0,56513.0,56513.0
2008-12-01,0.0,0.0,0.0,7044.0,76831.0,76831.0
2009-01-01,6247.536,62147.0,62147.0,8725.464,86796.0,86796.0
2009-02-01,0.0,0.0,0.0,5684.0,61685.0,61685.0
2009-03-01,46.892,620.0,620.0,1054.108,13932.0,13932.0
2009-04-01,-122.5,0.0,0.0,-122.5,0.0,0.0
2009-05-01,0.0,0.0,0.0,1077.0,14944.0,14944.0
