measured_on,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Total Fuel Consumed,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2009-06-01,3.3480000000000003,30.0,30.0,1.111,0.0,0.0,717.405,6354.0,6354.0,302.889,1727.0,1727.0
2009-07-01,12.716000000000001,113.0,113.0,4.5680000000000005,0.0,0.0,2493.322,22093.0,22093.0,1052.432,3863.0,3863.0
2009-08-01,48.856,433.0,433.0,18.248,0.0,0.0,9555.648000000001,84669.0,84669.0,4032.7520000000004,10997.0,10997.0
2009-09-01,27.441000000000003,243.0,243.0,11.224,0.0,0.0,5411.397,47946.0,47946.0,2282.7760000000003,1502.0,1502.0
2009-10-01,30.117,267.0,267.0,12.35,0.0,0.0,5904.2390000000005,52314.0,52314.0,2490.65,1502.0,1502.0
2009-11-01,11.375,101.0,101.0,4.74,0.0,0.0,2155.625,19103.0,19103.0,909.26,235.0,235.0
2009-12-01,9.371,83.0,83.0,3.822,0.0,0.0,1880.2340000000002,16658.0,16658.0,793.178,572.0,572.0
2010-01-01,1.7690000000000001,18.0,18.0,0.405,0.0,0.0,1870.501,19032.0,19032.0,554.4350000000001,5599.0,5599.0
2010-02-01,1.179,12.0,12.0,0.24,0.0,0.0,885.8580000000001,9016.0,9016.0,262.63,4101.0,4101.0
2010-03-01,1.179,12.0,12.0,0.278,0.0,0.0,931.683,9481.0,9481.0,276.172,2420.0,2420.0
2010-04-01,0.59,6.0,6.0,0.14400000000000002,0.0,0.0,415.106,4225.0,4225.0,123.046,908.0,908.0
2010-05-01,17.69,180.0,180.0,4.7170000000000005,0.0,0.0,15837.686000000002,161153.0,161153.0,4693.963000000001,17979.0,17979.0
2010-06-01,8.256,84.0,84.0,2.108,0.0,0.0,7615.025000000001,77483.0,77483.0,2257.022,12440.0,12440.0
2010-07-01,26.534000000000002,270.0,270.0,6.992,0.0,0.0,23488.128,239002.0,239002.0,6961.488,29811.0,29811.0
2010-08-01,20.638,210.0,210.0,5.507000000000001,0.0,0.0,18256.906000000003,185772.0,185772.0,5410.973,20571.0,20571.0
2010-09-01,14.152000000000001,144.0,144.0,3.867,0.0,0.0,12797.149000000001,130213.0,130213.0,3792.713,11023.0,11023.0
2010-10-01,2.358,24.0,24.0,0.641,0.0,0.0,1941.922,19761.0,19761.0,575.539,1802.0,1802.0
2010-11-01,15.331000000000001,156.0,156.0,4.364,0.0,0.0,13607.724,138464.0,138464.0,4032.7760000000003,5704.0,5704.0
2010-12-01,7.666,78.0,78.0,2.165,0.0,0.0,6924.97,70463.0,70463.0,2052.295,3462.0,3462.0
2011-01-01,50.505,612.0,612.0,16.237,0.0,0.0,11545.29,139902.0,139902.0,3891.893,6792.0,6792.0
2011-02-01,25.251,306.0,306.0,8.118,0.0,0.0,5699.256,69065.0,69065.0,1921.212,3353.0,3353.0
2011-03-01,25.746,312.0,312.0,8.277,0.0,0.0,5805.25,70349.0,70349.0,1956.943,3416.0,3416.0
2011-04-01,4.952,60.0,60.0,1.592,0.0,0.0,1152.037,13958.0,13958.0,388.348,678.0,678.0
2011-05-01,27.232,330.0,330.0,8.755,0.0,0.0,6163.524,74690.0,74690.0,2077.715,3626.0,3626.0
2011-06-01,27.727,336.0,336.0,8.914,0.0,0.0,6281.03,76113.0,76113.0,2117.326,3695.0,3695.0
2011-07-01,85.657,1038.0,1038.0,27.538,0.0,0.0,19373.06,234766.0,234766.0,6530.632,11396.0,11396.0
2011-08-01,25.746,312.0,312.0,8.277,0.0,0.0,5793.737,70210.0,70210.0,1953.063,3408.0,3408.0
2011-09-01,4.951,60.0,60.0,1.592,0.0,0.0,1129.014,13682.0,13682.0,380.588,664.0,664.0
2011-10-01,3.466,42.0,42.0,1.114,0.0,0.0,788.007,9549.0,9549.0,265.636,462.0,462.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.493,6.0,6.0,0.158,0.0,0.0,57.069,695.0,695.0,19.242,34.0,34.0
2012-01-01,0.464,6.0,6.0,0.0,0.0,0.0,655.267,8470.0,8470.0,0.0,6792.0,6792.0
2012-02-01,0.464,6.0,6.0,0.0,0.0,0.0,459.247,5938.0,5938.0,0.0,3353.0,3353.0
2012-03-01,1.392,18.0,18.0,0.0,0.0,0.0,1457.082,18839.0,18839.0,0.0,1516.0,1516.0
2012-04-01,2.785,36.0,36.0,0.0,0.0,0.0,3313.201,42832.0,42832.0,0.0,524.0,524.0
2012-05-01,10.675,138.0,138.0,0.0,0.0,0.0,13024.581,168373.0,168373.0,0.0,1030.0,1030.0
2012-06-01,8.818,114.0,114.0,0.0,0.0,0.0,10331.178,133560.0,133560.0,0.0,397.0,397.0
2012-07-01,15.316,198.0,198.0,0.0,0.0,0.0,18389.457,237730.0,237730.0,0.0,1166.0,1166.0
2012-08-01,13.924,180.0,180.0,0.0,0.0,0.0,16897.372,218440.0,218440.0,0.0,1244.0,1244.0
2012-09-01,9.746,126.0,126.0,0.0,0.0,0.0,11518.031,148902.0,148902.0,0.0,597.0,597.0
2012-10-01,10.675,138.0,138.0,0.0,0.0,0.0,12893.902,166686.0,166686.0,0.0,1740.0,1740.0
2012-11-01,8.354,108.0,108.0,0.0,0.0,0.0,10004.944,129340.0,129340.0,0.0,732.0,732.0
2012-12-01,0.928,12.0,12.0,0.0,0.0,0.0,1301.197,16819.0,16819.0,0.0,1711.0,1711.0
2013-01-01,412.551,4871.0,4871.0,134.483,0.0,0.0,1682.449,19865.0,19865.0,572.647,877.0,877.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,742.0,8651.0,8651.0,249.29,530.0,530.0
2013-04-01,368.356,4147.0,4147.0,115.913,0.0,0.0,3251.644,36604.0,36604.0,1102.407,2833.0,2833.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,5405.0,57227.0,57227.0,1810.02,8704.0,8704.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,10331.0,117330.0,117330.0,3491.03,7445.0,7445.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,20118.0,223014.0,223014.0,6791.94,21903.0,21903.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,12741.0,143341.0,143341.0,4289.34,11980.0,11980.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,10557.0,120062.0,120062.0,3570.57,8353.0,8353.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,11052.0,126536.0,126536.0,3723.83,7419.0,7419.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2337.0,26632.0,26632.0,787.64,1703.0,1703.0
2014-01-01,5761.967,73448.0,73448.0,2959.952,0.0,0.0,109.033,1390.0,1390.0,64.048,199.0,199.0
2014-02-01,1941.815,24815.0,24815.0,956.041,0.0,0.0,14579.185,186308.0,186308.0,7554.959,9785.0,9785.0
2014-03-01,2177.811,28496.0,28496.0,1094.333,0.0,0.0,8969.189,117358.0,117358.0,4647.667,3664.0,3664.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,6715.0,86429.0,86429.0,3459.0,4039.0,4039.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,4512.0,58130.0,58130.0,2325.0,3994.0,3994.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,14594.0,182830.0,182830.0,7518.0,15555.0,15555.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,18411.0,226641.0,226641.0,9484.0,25739.0,25739.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,17943.0,225129.0,225129.0,9243.0,19791.0,19791.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,20800.0,246909.0,246909.0,10715.0,36721.0,36721.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,19273.0,225223.0,225223.0,9929.0,34814.0,34814.0
2014-11-01,148.573,1861.0,1861.0,71.392,0.0,0.0,10420.427,130541.0,130541.0,5373.608,9552.0,9552.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,5027.0,65482.0,65482.0,2590.0,3742.0,3742.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,801.0,10191.0,10191.0,413.0,867.0,867.0
2015-02-01,6272.841,83143.0,83143.0,3230.309,0.0,0.0,46.159,612.0,612.0,24.691,24.0,24.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,6435.0,79131.0,79131.0,3315.0,8714.0,8714.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,10440.0,123806.0,123806.0,5378.0,18795.0,18795.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,23450.0,274175.0,274175.0,12080.0,39556.0,39556.0
2015-06-01,68.278,819.0,819.0,31.081,0.0,0.0,20337.722,243865.0,243865.0,10480.919,32216.0,32216.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,26215.0,302331.0,302331.0,13505.0,55742.0,55742.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,29127.0,336309.0,336309.0,15005.0,62422.0,62422.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,26759.0,314707.0,314707.0,13785.0,50193.0,50193.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,30020.0,351485.0,351485.0,15465.0,53540.0,53540.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,2487.0,32621.0,32621.0,1281.0,1411.0,1411.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,4872.0,62335.0,62335.0,2510.0,3723.0,3723.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,12940.0,166855.0,166855.0,6666.0,8517.0,8517.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,10876.0,139070.0,139070.0,5603.0,7823.0,7823.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,16381.0,203213.0,203213.0,8439.0,17532.0,17532.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,20592.0,239919.0,239919.0,10608.0,37046.0,37046.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,20252.0,250061.0,250061.0,10433.0,20916.0,20916.0
2016-06-01,70.514,889.0,889.0,33.701,0.0,0.0,17559.486,221478.0,221478.0,9048.299,17314.0,17314.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,26853.0,323080.0,323080.0,13834.0,42267.0,42267.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,23158.0,284440.0,284440.0,11930.0,32315.0,32315.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,13302.0,162766.0,162766.0,6852.0,16888.0,16888.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,4449.0,53591.0,53591.0,2292.0,6572.0,6572.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,8387.0,100910.0,100910.0,4321.0,11500.0,11500.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,27849.0,351827.0,351827.0,11260.0,14341.0,14341.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,24749.0,307092.0,307092.0,10009.0,11156.0,11156.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,597.0,7495.0,7495.0,303.0,824.0,824.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1493.0,18840.0,18840.0,774.0,1952.0,1952.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,695.0,8862.0,8862.0,354.0,1064.0,1064.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,597.0,7481.0,7481.0,249.0,643.0,643.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,8231.0,107680.0,107680.0,4153.0,9519.0,9519.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,5799.0,75813.0,75813.0,3142.0,9180.0,9180.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,12723.0,164375.0,164375.0,6628.0,20808.0,20808.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,1516.361,18954.0,18954.0,592.07,0.0,0.0,24868.639,310850.0,310850.0,10286.93,18467.0,18467.0
2018-01-01,2219.798,27760.0,27760.0,932.406,0.0,0.0,27721.202,346666.0,346666.0,12780.594,33838.0,33838.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,13934.0,175572.0,175572.0,6221.0,13268.0,13268.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,3369.0,42472.0,42472.0,1404.0,2247.0,2247.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1591.0,19944.0,19944.0,633.0,907.0,907.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,37324.0,37324.0,1656.0,5867.0,5867.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,8364.0,111302.0,111302.0,5128.0,19418.0,19418.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,10369.0,136689.0,136689.0,4983.0,10201.0,10201.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,6302.0,84461.0,84461.0,2837.0,4567.0,4567.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,10218.0,132353.0,132353.0,4735.0,10023.0,10023.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1707.0,21321.0,21321.0,669.0,941.0,941.0
2019-01-01,40.91,512.0,512.0,15.976,0.0,0.0,19814.09,248187.0,248187.0,8194.024,14637.0,14637.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,5827.0,72181.0,72181.0,2236.0,3345.0,3345.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,6985.0,87297.0,87297.0,2845.0,4593.0,4593.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,4193.0,55151.0,55151.0,1588.0,458.0,458.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,16724.0,16724.0,522.0,364.0,364.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,18572.0,18572.0,609.0,584.0,584.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,183464.0,183464.0,6249.0,8860.0,8860.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,11291.0,148252.0,148252.0,5090.0,7183.0,7183.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2627.0,34627.0,34627.0,1094.0,1022.0,1022.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1832.0,23772.0,23772.0,737.0,736.0,736.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,11097.0,129130.0,129130.0,2874.0,4873.0,4873.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,12487.0,154467.0,154467.0,4634.0,3407.0,3407.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,6884.0,87198.0,87198.0,2812.0,4085.0,4085.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,18921.0,18921.0,535.0,322.0,322.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,13859.0,13859.0,501.0,1044.0,1044.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1417.0,19101.0,19101.0,629.0,579.0,579.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,10149.0,142136.0,142136.0,4739.0,5662.0,5662.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,99299.0,99299.0,3413.0,5111.0,5111.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,27002.0,27002.0,900.0,974.0,974.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,26146.0,26146.0,804.0,666.0,666.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,9783.0,126165.0,126165.0,4355.0,6985.0,6985.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,11551.0,147578.0,147578.0,4829.0,7087.0,7087.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,7727.0,98495.0,98495.0,3314.0,5812.0,5812.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,17336.0,220990.0,220990.0,8359.0,22675.0,22675.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,11688.0,150837.0,150837.0,5572.0,13671.0,13671.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,4525.0,58678.0,58678.0,1965.0,2874.0,2874.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,384.0,5280.0,5280.0,204.0,541.0,541.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,7734.0,103659.0,103659.0,4019.0,9525.0,9525.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,4923.0,66010.0,66010.0,2385.0,4637.0,4637.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,4036.0,54291.0,54291.0,1952.0,3620.0,3620.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,4618.0,60357.0,60357.0,2093.0,3225.0,3225.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,454.0,4380.0,4380.0,115.0,182.0,182.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,19165.0,246024.0,246024.0,8321.0,12276.0,12276.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,16968.0,216347.0,216347.0,7469.0,12580.0,12580.0
2022-01-01,44.514,565.0,565.0,18.912,0.0,0.0,17636.486,224030.0,224030.0,8175.088,20391.0,20391.0
2022-02-01,38.342,489.0,489.0,16.283,0.0,0.0,17990.658,229387.0,229387.0,8292.717,19588.0,19588.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,13932.0,179310.0,179310.0,6232.0,11186.0,11186.0
