measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2013-01-01,111.103,1060.0,1060.0
2013-02-01,84.987,811.0,811.0
2013-03-01,89.895,858.0,858.0
2013-04-01,87.902,839.0,839.0
2013-05-01,79.522,759.0,759.0
2013-06-01,46.005,439.0,439.0
2013-07-01,38.206,365.0,365.0
2013-08-01,27.903,266.0,266.0
2013-09-01,42.867,409.0,409.0
2013-10-01,72.192,689.0,689.0
2013-11-01,111.516,1064.0,1064.0
2013-12-01,106.902,1020.0,1020.0
2014-01-01,144.08,1370.0,1370.0
2014-02-01,82.087,781.0,781.0
2014-03-01,101.801,968.0,968.0
2014-04-01,116.697,1110.0,1110.0
2014-05-01,82.803,787.0,787.0
2014-06-01,54.0,514.0,514.0
2014-07-01,48.258,459.0,459.0
2014-08-01,31.111,296.0,296.0
2014-09-01,31.495,300.0,300.0
2014-10-01,90.576,861.0,861.0
2014-11-01,124.06,1180.0,1180.0
2014-12-01,88.032,837.0,837.0
2015-01-01,70.227,654.0,654.0
2015-02-01,60.296,562.0,562.0
2015-03-01,59.177,551.0,551.0
2015-04-01,66.573,620.0,620.0
2015-05-01,52.554,490.0,490.0
2015-06-01,44.136,411.0,411.0
2015-07-01,25.901,241.0,241.0
2015-08-01,24.909,232.0,232.0
2015-09-01,31.22,291.0,291.0
2015-10-01,70.547,657.0,657.0
2015-11-01,77.528,722.0,722.0
2015-12-01,81.932,764.0,764.0
2016-01-01,97.655,902.0,902.0
2016-02-01,84.234,778.0,778.0
2016-03-01,76.448,706.0,706.0
2016-04-01,67.975,628.0,628.0
2016-05-01,52.841,488.0,488.0
2016-06-01,44.509,411.0,411.0
2016-07-01,29.074,268.0,268.0
2016-08-01,24.391,225.0,225.0
2016-09-01,34.395,318.0,318.0
2016-10-01,59.391,548.0,548.0
2016-11-01,74.132,684.0,684.0
2016-12-01,106.955,987.0,987.0
2017-01-01,75.919,699.0,699.0
2017-02-01,80.607,743.0,743.0
2017-03-01,84.606,779.0,779.0
2017-04-01,82.478,760.0,760.0
2017-05-01,69.979,645.0,645.0
2017-06-01,59.209,545.0,545.0
2017-07-01,29.83,275.0,275.0
2017-08-01,26.48,244.0,244.0
2017-09-01,33.859,312.0,312.0
2017-10-01,76.382,704.0,704.0
2017-11-01,84.21,776.0,776.0
2017-12-01,83.441,769.0,769.0
2018-01-01,114.134,1039.0,1039.0
2018-02-01,82.97,755.0,755.0
2018-03-01,93.549,852.0,852.0
2018-04-01,74.668,680.0,680.0
2018-05-01,63.508,578.0,578.0
2018-06-01,43.823,399.0,399.0
2018-07-01,36.661,334.0,334.0
2018-08-01,39.632,361.0,361.0
2018-09-01,44.527,405.0,405.0
2018-10-01,80.348,731.0,731.0
2018-11-01,76.411,696.0,696.0
2018-12-01,83.769,763.0,763.0
2019-01-01,124.886,1112.0,1112.0
2019-02-01,96.709,861.0,861.0
2019-03-01,106.664,950.0,950.0
2019-04-01,108.185,963.0,963.0
2019-05-01,83.985,748.0,748.0
2019-06-01,78.313,697.0,697.0
2019-07-01,46.856,417.0,417.0
2019-08-01,43.518,388.0,388.0
2019-09-01,49.106,437.0,437.0
2019-10-01,91.391,814.0,814.0
2019-11-01,90.711,808.0,808.0
2019-12-01,121.676,1084.0,1084.0
2020-01-01,74.678,655.0,655.0
2020-02-01,71.58,628.0,628.0
2020-03-01,68.77,603.0,603.0
2020-04-01,67.02,588.0,588.0
2020-05-01,70.572,619.0,619.0
2020-06-01,56.281,493.0,493.0
2020-07-01,32.669,286.0,286.0
2020-08-01,29.848,262.0,262.0
2020-09-01,49.342,433.0,433.0
2020-10-01,65.547,575.0,575.0
2020-11-01,93.045,816.0,816.0
2020-12-01,90.648,795.0,795.0
2021-01-01,63.537,562.0,562.0
2021-02-01,74.708,661.0,661.0
2021-03-01,95.85,848.0,848.0
2021-04-01,74.504,659.0,659.0
2021-05-01,54.962,486.0,486.0
2021-06-01,57.539,509.0,509.0
2021-07-01,34.73,307.0,307.0
2021-08-01,31.214,276.0,276.0
2021-09-01,67.753,599.0,599.0
2021-10-01,58.651,519.0,519.0
2021-11-01,78.567,695.0,695.0
2021-12-01,87.985,778.0,778.0
2022-01-01,50.483,172.0,172.0
2022-02-01,57.482,196.0,196.0
2022-03-01,59.137,202.0,202.0
2022-04-01,52.667,180.0,180.0
2022-05-01,45.425,155.0,155.0
2022-06-01,30.158,103.0,103.0
2022-07-01,23.957,82.0,82.0
2022-08-01,17.642,60.0,60.0
2022-09-01,22.319,76.0,76.0
2022-10-01,46.62,159.0,159.0
2022-11-01,56.247,192.0,192.0
2022-12-01,47.863,163.0,163.0
2023-01-01,120.0,409.0,409.0
2023-02-01,90.0,307.0,307.0
2023-03-01,120.0,409.0,409.0
2023-04-01,90.0,307.0,307.0
2023-05-01,60.0,205.0,205.0
2023-06-01,30.0,102.0,102.0
2023-07-01,10.0,34.0,34.0
2023-08-01,40.0,136.0,136.0
2023-09-01,20.0,68.0,68.0
2023-10-01,-10.0,0.0,0.0
2023-11-01,-10.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,10.0,34.0,34.0
2024-02-01,100.0,341.0,341.0
2024-03-01,50.0,171.0,171.0
2024-04-01,110.0,375.0,375.0
2024-05-01,20.0,68.0,68.0
2024-06-01,10.0,34.0,34.0
2024-07-01,30.0,102.0,102.0
2024-08-01,40.0,136.0,136.0
2024-09-01,50.0,171.0,171.0
2024-10-01,70.0,239.0,239.0
2024-11-01,90.0,307.0,307.0
2024-12-01,130.0,444.0,444.0
