measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2024-01-01,0.0,237.0,237.0
2024-02-01,0.0,12.0,12.0
2024-03-01,0.0,69.0,69.0
2024-04-01,0.0,17.0,17.0
2024-05-01,0.0,6.0,6.0
2024-06-01,0.0,6.0,6.0
2024-07-01,0.0,12.0,12.0
2024-08-01,0.0,12.0,12.0
2024-09-01,0.0,6.0,6.0
2024-10-01,0.0,17.0,17.0
2024-11-01,0.0,23.0,23.0
2024-12-01,0.0,162.0,162.0
