measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-01-01,118.036,1126.0,1126.0
2013-02-01,134.905,1287.0,1287.0
2013-03-01,167.269,1596.0,1596.0
2013-04-01,162.39,1549.0,1549.0
2013-05-01,200.17,1910.0,1910.0
2013-06-01,204.229,1949.0,1949.0
2013-07-01,195.06,1861.0,1861.0
2013-08-01,194.365,1854.0,1854.0
2013-09-01,179.768,1715.0,1715.0
2013-10-01,186.549,1780.0,1780.0
2013-11-01,128.081,1222.0,1222.0
2013-12-01,128.178,1223.0,1223.0
2014-01-01,107.846,1026.0,1026.0
2014-02-01,121.973,1160.0,1160.0
2014-03-01,152.681,1452.0,1452.0
2014-04-01,142.307,1353.0,1353.0
2014-05-01,158.398,1506.0,1506.0
2014-06-01,177.337,1686.0,1686.0
2014-07-01,148.521,1412.0,1412.0
2014-08-01,180.894,1720.0,1720.0
2014-09-01,143.325,1363.0,1363.0
2014-10-01,135.68,1290.0,1290.0
2014-11-01,110.622,1052.0,1052.0
2014-12-01,74.416,708.0,708.0
2015-01-01,88.949,829.0,829.0
2015-02-01,126.861,1182.0,1182.0
2015-03-01,179.48,1673.0,1673.0
2015-04-01,176.772,1647.0,1647.0
2015-05-01,163.781,1526.0,1526.0
2015-06-01,189.481,1766.0,1766.0
2015-07-01,152.346,1420.0,1420.0
2015-08-01,176.142,1641.0,1641.0
2015-09-01,163.661,1525.0,1525.0
2015-10-01,130.079,1212.0,1212.0
2015-11-01,129.65,1208.0,1208.0
2015-12-01,171.798,1601.0,1601.0
2016-01-01,67.596,624.0,624.0
2016-02-01,98.184,906.0,906.0
2016-03-01,120.323,1111.0,1111.0
2016-04-01,119.449,1103.0,1103.0
2016-05-01,141.141,1303.0,1303.0
2016-06-01,148.461,1371.0,1371.0
2016-07-01,154.978,1431.0,1431.0
2016-08-01,123.287,1138.0,1138.0
2016-09-01,268.068,2475.0,2475.0
2016-10-01,258.943,2391.0,2391.0
2016-11-01,190.746,1761.0,1761.0
2016-12-01,170.824,1577.0,1577.0
2017-01-01,93.973,866.0,866.0
2017-02-01,105.978,976.0,976.0
