measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2008-08-01,13386.038,133771.0,155858.0,4132.496,0.0,0.0
2008-09-01,12056.554,120484.0,140379.0,3722.0620000000004,0.0,0.0
2008-10-01,11239.899,112323.0,130870.0,3469.947,0.0,0.0
2008-11-01,9788.547,97820.0,113972.0,3021.89,0.0,0.0
2008-12-01,10949.949,109426.0,127494.0,3380.434,0.0,0.0
2009-01-01,27677.458,237379.0,311080.0,3021.3230000000003,0.0,0.0
2009-02-01,25466.488,218416.0,286230.0,2779.97,0.0,0.0
2009-03-01,23696.458,203236.0,266336.0,2586.75,0.0,0.0
2009-04-01,20355.716,174583.0,228788.0,2222.069,0.0,0.0
2009-05-01,20680.88,177372.0,232442.0,2257.5640000000003,0.0,0.0
2009-06-01,0.0,0.0,0.0,2092.356,0.0,0.0
2009-07-01,0.0,0.0,0.0,3828.601,0.0,0.0
2009-08-01,0.0,0.0,0.0,3925.9260000000004,0.0,0.0
2009-09-01,0.0,0.0,0.0,4114.07,0.0,0.0
2009-10-01,0.0,0.0,0.0,3217.1420000000003,0.0,0.0
2009-11-01,0.0,0.0,0.0,2937.943,0.0,0.0
2009-12-01,0.0,0.0,0.0,3372.286,0.0,0.0
2010-01-01,11689.768,118453.0,128579.0,3619.409,0.0,0.0
2010-02-01,10792.382,109359.0,118709.0,3341.558,0.0,0.0
2010-03-01,11493.09,116460.0,126416.0,3558.5130000000004,0.0,0.0
2010-04-01,9680.692000000001,98095.0,106481.0,2997.355,0.0,0.0
2010-05-01,7051.068,71448.0,77557.0,2183.165,0.0,0.0
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0
