measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2003-01-01,7198.0,58924.0,60841.0,0.0,0.0,0.0
2003-02-01,19619.0,155791.0,161501.0,0.0,0.0,0.0
2003-03-01,8125.0,95826.0,99858.0,0.0,0.0,0.0
2003-04-01,11248.0,134763.0,138938.0,0.0,0.0,0.0
2003-05-01,7467.06,93286.0,96193.0,0.0,0.0,0.0
2003-06-01,7050.93,81208.0,81208.0,0.0,0.0,0.0
2003-07-01,17561.85,226600.0,226600.0,0.0,0.0,0.0
2003-08-01,17435.75,223051.0,223051.0,0.0,0.0,0.0
2003-09-01,4016.77,50639.0,51827.0,0.0,0.0,0.0
2003-10-01,64.02,1482.0,1482.0,0.0,0.0,0.0
2003-11-01,,,,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,13682.82,179426.76,179426.76,11289.736,0.0,0.0
2004-02-01,15820.717,207461.61,207461.61,11282.755000000001,0.0,0.0
2004-03-01,3115.943,40860.25,40860.25,1578.559,0.0,0.0
2004-04-01,7862.011,93142.65,103096.81,650.972,0.0,0.0
2004-05-01,13579.335,178069.73,178069.73,11269.547,0.0,0.0
2004-06-01,13856.942,181710.06,181710.06,14650.448,0.0,0.0
2004-07-01,20029.903,262657.88,262657.88,16836.77,0.0,0.0
2004-08-01,35403.875,464261.19,464261.19,13014.905999999999,0.0,0.0
2004-09-01,18019.762000000002,236298.33,236298.33,6768.219,0.0,0.0
2004-10-01,9363.449,122785.6,122785.6,3923.9440000000004,0.0,0.0
2004-11-01,7066.341,77314.58,92662.96,0.0,0.0,0.0
2004-12-01,17374.112,227831.72,227831.72,9099.075,0.0,0.0
2005-01-01,9208.93,123927.95,123927.95,5207.481000000001,0.0,0.0
2005-02-01,8312.02,111857.9,111857.9,4700.295,0.0,0.0
2005-03-01,8970.353000000001,120717.34,120717.34,5072.571,0.0,0.0
2005-04-01,9013.435000000001,121297.11,121297.11,5096.933,0.0,0.0
2005-05-01,9899.51,133221.33,133221.33,5597.992,0.0,0.0
2005-06-01,12715.344000000001,171115.04,171115.04,7190.294000000001,0.0,0.0
2005-07-01,16282.234,219116.0,219116.0,9207.306,0.0,0.0
2005-08-01,16873.577,227073.92,227073.92,9541.699,0.0,0.0
2005-09-01,12726.279,171262.21,171262.21,7196.478,0.0,0.0
2005-10-01,9878.052,132932.57,132932.57,5585.858,0.0,0.0
2005-11-01,8813.58,118607.58,118607.58,4983.918000000001,0.0,0.0
2005-12-01,10056.035,135327.76,135327.76,5686.504,0.0,0.0
2006-01-01,11452.602,162347.04,162347.04,6442.037,0.0,0.0
2006-02-01,10097.469,143137.28,143137.28,5679.781,0.0,0.0
2006-03-01,11184.313,158543.89,158543.89,6291.126,0.0,0.0
2006-04-01,10656.434,151060.92,151060.92,5994.196,0.0,0.0
2006-05-01,12420.953,176073.96,176073.96,6986.73,0.0,0.0
2006-06-01,13165.611,186629.9,186629.9,7405.597000000001,0.0,0.0
2006-07-01,14823.897,210137.05,210137.05,8338.375,0.0,0.0
2006-08-01,15313.988000000001,217084.36,217084.36,8614.049,0.0,0.0
2006-09-01,12469.209,176758.01,176758.01,7013.874000000001,0.0,0.0
2006-10-01,13071.313,185293.18,185293.18,7352.555,0.0,0.0
2006-11-01,11041.551,156520.17,156520.17,6210.823,0.0,0.0
2006-12-01,12381.891,175520.24,175520.24,6964.758000000001,0.0,0.0
2007-01-01,11898.512,160159.0,160159.0,6484.8150000000005,0.0,0.0
2007-02-01,16363.658,220263.0,220263.0,6098.7570000000005,0.0,0.0
2007-03-01,2138.115,28780.0,28780.0,6415.282,0.0,0.0
2007-04-01,4988.606000000001,67149.0,67149.0,5907.606000000001,0.0,0.0
2007-05-01,7244.019,97507.0,97507.0,5965.619000000001,0.0,0.0
2007-06-01,14319.894,192753.0,192753.0,7093.9,0.0,0.0
2007-07-01,19900.15,267865.0,267865.0,7508.916,0.0,0.0
2007-08-01,39948.591,526001.0,537727.0,8126.483,0.0,0.0
2007-09-01,16142.539,217286.0,217286.0,6630.403,0.0,0.0
2007-10-01,10188.791,137146.0,137146.0,5960.631,0.0,0.0
2007-11-01,892.2330000000001,12009.0,12009.0,5731.058,0.0,0.0
2007-12-01,2922.1330000000003,39334.0,39334.0,6614.522,0.0,0.0
2008-01-01,9664.278,126748.0,126748.0,4967.304,0.0,0.0
2008-02-01,2589.2200000000003,33958.0,33958.0,1330.8220000000001,0.0,0.0
2008-03-01,5401.561000000001,70843.0,70843.0,2776.326,0.0,0.0
2008-04-01,5226.881,68552.0,68552.0,2686.543,0.0,0.0
2008-05-01,5055.21,66300.0,66300.0,2598.3070000000002,0.0,0.0
2008-06-01,16539.46,216918.0,216918.0,8501.049,0.0,0.0
2008-07-01,10194.245,133700.0,133700.0,5239.698,0.0,0.0
2008-08-01,11721.311,153727.0,153727.0,6024.589,0.0,0.0
2008-09-01,8690.113000000001,113972.0,113972.0,4466.5960000000005,0.0,0.0
2008-10-01,8900.017,116725.0,116725.0,4574.483,0.0,0.0
2008-11-01,7707.668000000001,101087.0,101087.0,3961.6330000000003,0.0,0.0
2008-12-01,6482.7660000000005,85022.0,85022.0,3332.05,0.0,0.0
2009-01-01,13473.439,168855.0,168855.0,7234.0960000000005,0.0,0.0
2009-02-01,12117.111,151856.0,151856.0,6505.867,0.0,0.0
2009-03-01,23296.516,291961.0,291961.0,12508.264,0.0,0.0
2009-04-01,18177.737,227810.0,227810.0,9759.912,0.0,0.0
2009-05-01,24423.683,306087.0,306087.0,13113.458,0.0,0.0
2009-06-01,33299.812,417326.0,417326.0,17879.19,0.0,0.0
2009-07-01,37663.992,472020.0,472020.0,20222.387,0.0,0.0
2009-08-01,42162.716,528399.0,528399.0,22637.822,0.0,0.0
2009-09-01,42070.89,527249.0,527249.0,22588.519,0.0,0.0
2009-10-01,35145.655,440459.0,440459.0,18870.252,0.0,0.0
2009-11-01,26266.865,329186.0,329186.0,14103.091,0.0,0.0
2009-12-01,16398.594,205514.0,205514.0,8804.662,0.0,0.0
2010-01-01,6697.5160000000005,89396.0,89396.0,3659.81,0.0,0.0
2010-02-01,5966.168000000001,79635.0,79635.0,3260.17,0.0,0.0
2010-03-01,21159.394,282430.0,282430.0,11562.4,0.0,0.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,20811.472,277786.0,277786.0,11372.28,0.0,0.0
2010-06-01,25164.058,335882.0,335882.0,13750.720000000001,0.0,0.0
2010-07-01,34469.222,460084.0,460084.0,18835.46,0.0,0.0
2010-08-01,31996.484,427080.0,427080.0,17484.25,0.0,0.0
2010-09-01,40790.413,544458.0,544458.0,22289.63,0.0,0.0
2010-10-01,41397.503,552562.0,552562.0,22621.37,0.0,0.0
2010-11-01,33073.98,441461.0,441461.0,18073.04,0.0,0.0
2010-12-01,30416.63,405992.0,405992.0,16620.95,0.0,0.0
2011-01-01,18752.062,246399.0,246399.0,10045.32,0.0,0.0
2011-02-01,27494.331,361270.0,361270.0,14728.48,0.0,0.0
2011-03-01,40857.619,536862.0,536862.0,21887.08,0.0,0.0
2011-04-01,39347.459,517019.0,517019.0,21078.1,0.0,0.0
2011-05-01,23392.997,307380.0,307380.0,12531.43,0.0,0.0
2011-06-01,28338.138,372358.0,372358.0,15180.5,0.0,0.0
2011-07-01,27235.395,357869.0,357869.0,14589.77,0.0,0.0
2011-08-01,17777.881,233598.0,233598.0,9523.46,0.0,0.0
2011-09-01,17388.571,228483.0,228483.0,9314.91,0.0,0.0
2011-10-01,18433.37,242211.0,242211.0,9874.6,0.0,0.0
2011-11-01,26038.494,342141.0,342141.0,13948.6,0.0,0.0
2011-12-01,40500.903,532174.0,532174.0,21695.99,0.0,0.0
2012-01-01,37184.597,492376.0,492376.0,20520.35,0.0,0.0
2012-02-01,37033.431,490374.0,490374.0,20436.93,0.0,0.0
2012-03-01,37451.769,495913.0,495913.0,20667.79,0.0,0.0
2012-04-01,38536.283,510274.0,510274.0,21266.28,0.0,0.0
2012-05-01,31649.531,419083.0,419083.0,17465.82,0.0,0.0
