measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.913,12.0,12.0,0.091,1.0,1.0
2003-02-01,0.776,10.0,10.0,0.078,1.0,1.0
2003-03-01,0.8570000000000001,11.0,11.0,0.08600000000000001,1.0,1.0
2003-04-01,0.744,9.0,9.0,0.07400000000000001,1.0,1.0
2003-05-01,0.669,9.0,9.0,0.067,1.0,1.0
2003-06-01,0.8,10.0,10.0,0.08,1.0,1.0
2003-07-01,0.9680000000000001,12.0,12.0,0.097,1.0,1.0
2003-08-01,0.912,12.0,12.0,0.091,1.0,1.0
2003-09-01,0.8480000000000001,11.0,11.0,0.085,1.0,1.0
2003-10-01,0.8290000000000001,11.0,11.0,0.083,1.0,1.0
2003-11-01,0.79,10.0,10.0,0.079,1.0,1.0
2003-12-01,0.893,11.0,11.0,0.08900000000000001,1.0,1.0
2004-01-01,0.388,5.0,5.0,0.083,1.0,1.0
2004-02-01,0.35400000000000004,4.0,4.0,0.083,1.0,1.0
2004-03-01,0.328,4.0,4.0,0.083,1.0,1.0
2004-04-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-05-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-06-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-07-01,0.74,9.0,9.0,0.083,1.0,1.0
2004-08-01,0.35200000000000004,4.0,4.0,0.083,1.0,1.0
2004-09-01,0.8380000000000001,10.0,10.0,0.083,1.0,1.0
2004-10-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-11-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-12-01,0.0,0.0,0.0,0.083,1.0,1.0
2005-01-01,0.613,6.3,6.3,0.786,6.65,6.65
2005-02-01,0.21,2.16,2.16,0.629,5.32,5.32
2005-03-01,0.233,2.4,2.4,0.872,7.38,7.38
2005-04-01,0.28300000000000003,2.91,2.91,0.8280000000000001,7.01,7.01
2005-05-01,0.262,2.7,2.7,0.792,6.7,6.7
2005-06-01,0.341,3.5,3.5,1.495,12.65,12.65
2005-07-01,0.34700000000000003,3.57,3.57,1.9680000000000002,16.65,16.65
2005-08-01,0.40700000000000003,4.19,4.19,1.955,16.54,16.54
2005-09-01,0.267,2.75,2.75,1.183,10.01,10.01
2005-10-01,0.29600000000000004,3.05,3.05,0.8390000000000001,7.1,7.1
2005-11-01,0.23800000000000002,2.45,2.45,0.735,6.22,6.22
2005-12-01,0.503,5.18,5.18,0.919,7.78,7.78
2006-01-01,2.5860000000000003,20.0,20.0,1.196,9.0,9.0
2006-02-01,1.353,10.0,10.0,1.351,10.0,10.0
2006-03-01,1.1360000000000001,9.0,9.0,1.7810000000000001,13.0,13.0
2006-04-01,2.177,17.0,17.0,1.474,11.0,11.0
2006-05-01,2.035,16.0,16.0,1.941,14.0,14.0
2006-06-01,1.85,14.0,14.0,2.5010000000000003,19.0,19.0
2006-07-01,2.6790000000000003,21.0,21.0,4.475,33.0,33.0
2006-08-01,2.599,20.0,20.0,3.976,29.0,29.0
2006-09-01,1.194,9.0,9.0,2.339,17.0,17.0
2006-10-01,1.2610000000000001,10.0,10.0,2.5340000000000003,19.0,19.0
2006-11-01,1.485,12.0,12.0,1.703,13.0,13.0
2006-12-01,1.645,13.0,13.0,1.729,13.0,13.0
2007-01-01,0.5930000000000001,6.0,6.0,0.442,4.0,4.0
2007-02-01,3.212,24.0,24.0,0.7090000000000001,6.0,6.0
2007-03-01,1.0510000000000002,6.0,6.0,0.47600000000000003,4.0,4.0
2007-04-01,0.624,6.0,6.0,0.467,4.0,4.0
2007-05-01,1.6940000000000002,12.0,12.0,0.597,5.0,5.0
2007-06-01,1.5690000000000002,12.0,12.0,0.773,6.0,6.0
2007-07-01,1.588,12.0,12.0,0.7110000000000001,6.0,6.0
2007-08-01,3.5530000000000004,29.0,29.0,1.185,10.0,10.0
2007-09-01,1.6440000000000001,12.0,12.0,0.565,5.0,5.0
2007-10-01,2.208,18.0,18.0,0.5880000000000001,5.0,5.0
2007-11-01,0.437,6.0,6.0,0.38,3.0,3.0
2007-12-01,0.8290000000000001,6.0,6.0,0.5660000000000001,5.0,5.0
2008-01-01,0.0,0.0,0.0,0.67,4.0,4.0
2008-02-01,0.0,0.0,0.0,0.505,4.0,4.0
