measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,757.533,5026.0,11933.0
2001-02-01,659.6370000000001,4377.0,10391.0
2001-03-01,710.2330000000001,4713.0,11188.0
2001-04-01,698.676,4636.0,11006.0
2001-05-01,732.374,4860.0,11537.0
2001-06-01,721.089,4785.0,11359.0
2001-07-01,827.405,5490.0,13034.0
2001-08-01,856.0680000000001,5680.0,13486.0
2001-09-01,712.443,4727.0,11223.0
2001-10-01,673.149,4467.0,10604.0
2001-11-01,554.126,3677.0,8729.0
2001-12-01,597.2660000000001,3963.0,9409.0
2002-01-01,672.188,4669.0,10547.0
2002-02-01,586.36,4072.0,9200.0
2002-03-01,744.9490000000001,5174.0,11689.0
2002-04-01,600.803,4173.0,9427.0
2002-05-01,622.9490000000001,4327.0,9774.0
2002-06-01,808.667,5616.0,12688.0
2002-07-01,976.3860000000001,6781.0,15320.0
2002-08-01,929.565,6456.0,14585.0
2002-09-01,838.025,5820.0,13149.0
2002-10-01,710.351,4934.0,11146.0
2002-11-01,654.327,4544.0,10267.0
2002-12-01,717.57,4984.0,11259.0
2003-01-01,18.168,152.0,312.0
2003-02-01,16.763,140.0,288.0
2003-03-01,18.479,154.0,318.0
2003-04-01,17.475,146.0,300.0
2003-05-01,20.009,167.0,344.0
2003-06-01,20.847,174.0,358.0
2003-07-01,26.766000000000002,224.0,460.0
2003-08-01,25.146,210.0,432.0
2003-09-01,22.979000000000003,192.0,395.0
2003-10-01,21.625,181.0,372.0
2003-11-01,18.306,153.0,315.0
2003-12-01,19.436,162.0,334.0
2008-01-01,464.365,5389.0,6530.0
2008-02-01,389.094,4516.0,5472.0
2008-03-01,365.16400000000004,4238.0,5136.0
2008-04-01,415.40500000000003,4821.0,5843.0
2008-05-01,330.183,3832.0,4644.0
2008-06-01,361.38800000000003,4194.0,5083.0
2008-07-01,473.34900000000005,5493.0,6658.0
2008-08-01,553.768,6427.0,7789.0
2008-09-01,498.76800000000003,5788.0,7015.0
2008-10-01,464.98400000000004,5396.0,6539.0
2008-11-01,404.94300000000004,4700.0,5696.0
2008-12-01,452.98900000000003,5257.0,6371.0
2009-01-01,430.011,4990.0,6049.0
2009-02-01,395.66200000000003,4592.0,5565.0
2009-03-01,368.16200000000003,4273.0,5178.0
2009-04-01,316.25800000000004,3670.0,4448.0
2009-05-01,321.31,3729.0,4519.0
2009-06-01,297.796,3456.0,4188.0
2009-07-01,544.909,6324.0,7663.0
2009-08-01,558.7610000000001,6485.0,7858.0
2009-09-01,585.539,6795.0,8235.0
2009-10-01,457.88300000000004,5314.0,6439.0
2009-11-01,418.145,4853.0,5881.0
2009-12-01,479.964,5570.0,6750.0
2010-01-01,293.002,3400.0,8719.0
2010-02-01,270.50800000000004,3139.0,8049.0
2010-03-01,288.071,3343.0,8572.0
2010-04-01,242.644,2816.0,7220.0
2010-05-01,176.733,2051.0,5259.0
2010-06-01,164.97400000000002,1915.0,4909.0
2010-07-01,272.35200000000003,3161.0,8104.0
2010-08-01,321.47700000000003,3731.0,9566.0
2010-09-01,297.89500000000004,3457.0,8864.0
2010-10-01,334.433,3881.0,9952.0
2010-11-01,281.624,3268.0,8380.0
2010-12-01,263.827,3062.0,7851.0
2011-01-01,0.0,3934.0,10464.0
