measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,3994.0,47775.0,47775.0,0.0,0.0,0.0
2003-02-01,3271.0,40612.0,40612.0,552.0,7260.0,7260.0
2003-03-01,3460.0,42653.0,42653.0,2451.0,33809.0,33809.0
2003-04-01,1568.0,19384.0,19384.0,351.0,3577.0,3577.0
2003-05-01,1808.0,22835.0,22835.0,0.0,0.0,0.0
2003-06-01,818.0,11733.0,11733.0,200.0,3092.0,3092.0
2003-07-01,2456.0,32155.0,32155.0,269.0,3798.0,3798.0
2003-08-01,0.0,0.0,0.0,3606.0,49651.0,49651.0
2003-09-01,0.0,0.0,0.0,279.0,4005.0,4005.0
2003-10-01,0.0,0.0,0.0,1269.0,17023.0,17023.0
2003-11-01,251.0,3909.0,3909.0,2033.0,26359.0,26359.0
2003-12-01,2790.0,35531.0,35531.0,0.0,0.0,0.0
2004-01-01,1707.105,20513.0,20513.0,576.613,8101.0,8101.0
2004-02-01,489.755,5885.0,5885.0,74.232,1043.0,1043.0
2004-03-01,1592.017,19130.0,19130.0,279.964,3933.0,3933.0
2004-04-01,1.115,13.0,13.0,257.094,3612.0,3612.0
2004-05-01,1271.83,15282.0,15282.0,3428.3250000000003,48166.0,48166.0
2004-06-01,218.195,2622.0,2622.0,1421.4370000000001,19970.0,19970.0
2004-07-01,14.073,169.0,169.0,2915.145,40956.0,40956.0
2004-08-01,44.447,534.0,534.0,1600.2820000000002,22483.0,22483.0
2004-09-01,1.115,13.0,13.0,1508.337,21191.0,21191.0
2004-10-01,27.031000000000002,325.0,325.0,433.82800000000003,6095.0,6095.0
2004-11-01,3.205,39.0,39.0,541.6170000000001,7609.0,7609.0
2004-12-01,707.114,8497.0,8497.0,889.125,12492.0,12492.0
2005-01-01,629.0,7569.0,7569.0,378.0,4961.13,4961.13
2005-02-01,439.0,5736.2,5736.2,1319.0,12630.31,12630.31
2005-03-01,0.0,0.0,0.0,331.0,4312.78,4312.78
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,695.0,10016.73,10016.73
2005-07-01,0.0,0.0,0.0,3832.0,57427.35,57427.35
2005-08-01,935.0,11645.1,11645.1,1007.0,15161.54,15161.54
2005-09-01,521.0,6948.4,6948.4,0.0,0.0,0.0
2005-10-01,312.0,4060.0,4060.0,1051.0,11788.49,11788.49
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-01,447.0,5939.2,5939.2,314.0,4159.48,4159.48
2006-01-01,0.0,0.0,0.0,272.0,3558.0,3558.0
2006-02-01,0.0,0.0,0.0,321.0,4100.0,4100.0
2006-03-01,0.0,0.0,0.0,625.0,7975.0,7975.0
2006-04-01,0.0,0.0,0.0,1540.0,20456.0,20456.0
2006-05-01,0.0,0.0,0.0,1161.0,16986.0,16986.0
2006-06-01,0.0,0.0,0.0,1726.0,19446.0,19446.0
2006-07-01,0.0,0.0,0.0,4180.0,62890.0,62890.0
2006-08-01,0.0,0.0,0.0,6988.0,104381.0,104381.0
2006-09-01,0.0,0.0,0.0,1008.0,14836.0,14836.0
2006-10-01,0.0,0.0,0.0,555.0,7931.0,7931.0
2006-11-01,457.0,7012.0,7012.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,912.0,12097.0,12097.0
2007-01-01,0.0,0.0,0.0,874.0,11353.0,11353.0
2007-02-01,1335.652,16663.0,16663.0,737.3480000000001,9199.0,9199.0
2007-03-01,9.029,128.0,128.0,425.971,6020.0,6020.0
2007-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0,836.0,11754.0,11754.0
2007-06-01,0.0,0.0,0.0,1401.0,19996.0,19996.0
2007-07-01,0.0,0.0,0.0,5127.0,72138.0,72138.0
2007-08-01,0.0,0.0,0.0,16175.0,229028.0,229028.0
2007-09-01,0.0,0.0,0.0,1096.0,15864.0,15864.0
2007-10-01,0.0,0.0,0.0,2037.0,29151.0,29151.0
2007-11-01,162.87300000000002,3416.0,3416.0,512.1270000000001,10743.0,10743.0
2007-12-01,0.0,0.0,0.0,245.0,3473.0,3473.0
2008-01-01,101.863,1456.0,1456.0,1973.6290000000001,28344.0,28344.0
2008-02-01,61.395,882.0,882.0,528.768,7594.0,7594.0
2008-03-01,66.09,951.0,951.0,1103.101,15842.0,15842.0
2008-04-01,87.41600000000001,1253.0,1253.0,1067.428,15330.0,15330.0
2008-05-01,81.23400000000001,1166.0,1166.0,1032.3700000000001,14827.0,14827.0
2008-06-01,198.692,2854.0,2854.0,3377.6710000000003,48509.0,48509.0
2008-07-01,28.544,412.0,412.0,2081.858,29899.0,29899.0
2008-08-01,60.025000000000006,864.0,864.0,2393.714,34378.0,34378.0
2008-09-01,64.238,922.0,922.0,1774.6860000000001,25488.0,25488.0
2008-10-01,80.72800000000001,1160.0,1160.0,1817.5520000000001,26103.0,26103.0
2008-11-01,60.031000000000006,864.0,864.0,1574.0520000000001,22607.0,22607.0
2008-12-01,123.01100000000001,1769.0,1769.0,1323.904,19013.0,19013.0
2009-01-01,200.512,2738.0,2738.0,692.31,9463.0,9463.0
2009-02-01,217.833,2975.0,2975.0,622.618,8510.0,8510.0
2009-03-01,300.03,4101.0,4101.0,1197.053,16362.0,16362.0
2009-04-01,159.371,2181.0,2181.0,934.033,12767.0,12767.0
2009-05-01,102.41900000000001,1398.0,1398.0,1254.971,17153.0,17153.0
2009-06-01,300.769,4112.0,4112.0,1711.056,23387.0,23387.0
2009-07-01,157.251,2152.0,2152.0,1935.3020000000001,26452.0,26452.0
2009-08-01,53.884,737.0,737.0,2166.462,29612.0,29612.0
2009-09-01,129.425,1769.0,1769.0,2161.743,29548.0,29548.0
2009-10-01,229.025,3132.0,3132.0,1805.902,24683.0,24683.0
2009-11-01,340.649,4657.0,4657.0,1349.68,18448.0,18448.0
2009-12-01,348.087,4756.0,4756.0,842.615,11517.0,11517.0
2010-01-01,864.7860000000001,10840.0,10840.0,2327.899,29187.0,29187.0
2010-02-01,455.36,5707.0,5707.0,2100.502,26338.0,26338.0
2010-03-01,265.658,3329.0,3329.0,1711.1660000000002,21456.0,21456.0
2010-04-01,360.62800000000004,4524.0,4524.0,2030.093,25455.0,25455.0
2010-05-01,437.87300000000005,5493.0,5493.0,4174.073,52337.0,52337.0
2010-06-01,607.0,7610.0,7610.0,5161.052000000001,64713.0,64713.0
2010-07-01,483.17100000000005,6061.0,6061.0,5632.924,70630.0,70630.0
2010-08-01,269.728,3381.0,3381.0,5837.887000000001,73199.0,73199.0
2010-09-01,178.07600000000002,2233.0,2233.0,5130.691,64332.0,64332.0
2010-10-01,171.46,2152.0,2152.0,4357.966,54644.0,54644.0
2010-11-01,419.937,5266.0,5266.0,3127.514,39215.0,39215.0
2010-12-01,1118.0910000000001,14019.0,14019.0,4466.465,56004.0,56004.0
2011-01-01,475.762,5841.0,5841.0,3900.022,47883.0,47883.0
2011-02-01,223.894,2749.0,2749.0,2998.445,36814.0,36814.0
2011-03-01,203.309,2494.0,2494.0,3796.42,46612.0,46612.0
2011-04-01,256.499,3149.0,3149.0,4062.531,49878.0,49878.0
2011-05-01,267.585,3283.0,3283.0,4514.291,55426.0,55426.0
2011-06-01,181.719,2233.0,2233.0,4682.54,57491.0,57491.0
2011-07-01,194.627,2390.0,2390.0,5276.111,64778.0,64778.0
2011-08-01,153.703,1885.0,1885.0,5235.316,64278.0,64278.0
2011-09-01,104.265,1282.0,1282.0,4904.471,60216.0,60216.0
2011-10-01,115.122,1415.0,1415.0,4692.1,57609.0,57609.0
2011-11-01,374.05,4594.0,4594.0,4355.795,53479.0,53479.0
