measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-06-01,1158.774,10549.0,10549.0
2018-07-01,1001.609,9119.0,9119.0
2018-08-01,1008.581,9182.0,9182.0
2018-09-01,954.764,8692.0,8692.0
2018-10-01,752.229,6848.0,6848.0
2018-11-01,517.415,4711.0,4711.0
2018-12-01,411.628,3747.0,3747.0
2019-01-01,148.061,1318.0,1318.0
2019-02-01,172.76,1538.0,1538.0
2019-03-01,262.425,2337.0,2337.0
2019-04-01,305.218,2718.0,2718.0
2019-05-01,317.781,2830.0,2830.0
2019-06-01,384.178,3421.0,3421.0
2019-07-01,379.136,3376.0,3376.0
2019-08-01,371.318,3307.0,3307.0
2019-09-01,303.66,2704.0,2704.0
2019-10-01,279.013,2485.0,2485.0
2019-11-01,178.439,1589.0,1589.0
2019-12-01,115.011,1024.0,1024.0
2020-01-01,163.894,1437.0,1437.0
2020-02-01,222.167,1948.0,1948.0
2020-03-01,217.404,1906.0,1906.0
2020-04-01,273.99,2402.0,2402.0
2020-05-01,358.585,3144.0,3144.0
2020-06-01,357.079,3131.0,3131.0
2020-07-01,403.326,3536.0,3536.0
2020-08-01,334.145,2929.0,2929.0
2020-09-01,262.37,2300.0,2300.0
2020-10-01,242.515,2126.0,2126.0
2020-11-01,191.726,1681.0,1681.0
2020-12-01,151.799,1331.0,1331.0
2021-01-01,331.877,2935.0,2935.0
2021-02-01,434.75,3845.0,3845.0
2021-03-01,561.337,4964.0,4964.0
2021-04-01,702.648,6214.0,6214.0
2021-05-01,765.873,6773.0,6773.0
2021-06-01,743.963,6580.0,6580.0
2021-07-01,712.575,6302.0,6302.0
2021-08-01,700.89,6199.0,6199.0
2021-09-01,604.348,5345.0,5345.0
2021-10-01,503.014,4449.0,4449.0
2021-11-01,400.244,3540.0,3540.0
2021-12-01,273.481,2419.0,2419.0
2022-01-01,316.862,1081.0,1081.0
2022-02-01,377.95,1290.0,1290.0
2022-03-01,501.082,1710.0,1710.0
2022-04-01,565.237,1929.0,1929.0
2022-05-01,662.475,2260.0,2260.0
2022-06-01,689.802,2354.0,2354.0
2022-07-01,665.305,2270.0,2270.0
2022-08-01,617.73,2108.0,2108.0
2022-09-01,521.313,1779.0,1779.0
2022-10-01,480.28,1639.0,1639.0
2022-11-01,356.047,1215.0,1215.0
2022-12-01,248.917,849.0,849.0
2023-01-01,294.0,1003.0,1003.0
2023-02-01,322.0,1099.0,1099.0
2023-03-01,433.0,1477.0,1477.0
2023-04-01,633.0,2160.0,2160.0
2023-05-01,558.0,1904.0,1904.0
2023-06-01,559.0,1907.0,1907.0
2023-07-01,598.0,2040.0,2040.0
2023-08-01,443.0,1512.0,1512.0
2023-09-01,244.0,833.0,833.0
2023-10-01,75.0,256.0,256.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
