measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,,,,5911.0,59215.0,217040.0
2003-02-01,704.0,10097.0,20997.0,8091.0,116043.0,241320.0
2003-03-01,153.86,4302.0,39202.0,328.3,9162.0,83470.0
2003-04-01,0.0,0.0,0.0,3004.0,40792.0,123500.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,4102.0,88606.0,112800.0
2003-07-01,0.0,0.0,0.0,4391.0,73843.0,96100.0
2003-08-01,0.0,0.0,0.0,20241.0,189347.0,240792.0
2003-09-01,0.0,0.0,0.0,14506.0,129949.0,179100.0
2003-10-01,0.0,0.0,0.0,11236.0,63012.0,133454.0
2003-11-01,0.0,0.0,0.0,16616.0,147248.0,227030.0
2003-12-01,2352.0,33058.0,58957.0,8312.0,116855.0,208403.0
2004-01-01,659.90713,4262.21,11965.8,16646.89287,107518.9,301850.64
2004-02-01,153.21844,989.61,3169.32,10748.30156,69421.1,222328.38
2004-03-01,0.0,0.0,0.0,14081.62,90950.33,229912.08
2004-04-01,0.0,0.0,0.0,19241.32,124275.78,257521.44
2004-05-01,0.0,0.0,0.0,12557.72,81107.77,175529.76
2004-06-01,0.0,0.0,0.0,1876.7,12121.22,70581.96
2004-07-01,0.0,0.0,0.0,1497.44,9671.66,65773.68
2004-08-01,0.0,0.0,0.0,7489.16,48370.97,121573.8
2004-09-01,0.0,0.0,0.0,19233.48,124225.15,230325.18
2004-10-01,0.0,0.0,0.0,19039.44,122971.88,248925.9
2004-11-01,0.0,0.0,0.0,21832.44,141011.3,277772.52
2004-12-01,0.0,0.0,0.0,19946.92,128833.11,291756.72
2005-01-01,864.05592,5580.76,11089.68,32025.72408,206847.66,411032.46
2005-02-01,65.67765,424.2,858.48,26228.70235,169405.87,342838.32
2005-03-01,0.0,0.0,0.0,33020.12,213270.26,404859.42
2005-04-01,0.0,0.0,0.0,14262.92,92121.31,239483.76
2005-05-01,0.0,0.0,0.0,14473.62,93482.18,201329.64
2005-06-01,0.0,0.0,0.0,17536.12,113262.24,219428.52
2005-07-01,0.0,0.0,0.0,20330.1,131307.99,254014.68
2005-08-01,0.0,0.0,0.0,17041.22,110065.78,206250.12
2005-09-01,0.0,0.0,0.0,13498.52,87184.2,201329.64
2005-10-01,0.0,0.0,0.0,16968.7,109597.39,232343.76
2005-11-01,0.0,0.0,0.0,18308.36,118249.98,254127.9
2005-12-01,0.0,0.0,0.0,16709.98,107926.37,300547.08
2006-01-01,0.0,0.0,0.0,33521.88,216511.02,400618.26
2006-02-01,159.48531,1030.08,2040.36,26039.83469,168186.01,333138.12
2006-03-01,0.0,0.0,0.0,25866.12,167064.02,320656.38
2006-04-01,103.29529,667.16,1305.36,17364.22471,112152.01,219434.64
2006-05-01,0.0,0.0,0.0,24252.06,156639.14,272095.2
2006-06-01,0.0,0.0,0.0,22240.12,143644.42,253835.92
2006-07-01,0.0,0.0,0.0,30572.08,197458.86,333008.58
2006-08-01,0.0,0.0,0.0,20739.74,133953.77,238699.59
2006-09-01,0.0,0.0,0.0,22503.74,145347.09,270542.76
2006-10-01,0.0,0.0,0.0,23513.14,151866.6,275336.76
2006-11-01,0.0,0.0,0.0,17680.18,114192.7,237244.86
2006-12-01,0.0,0.0,0.0,16092.58,103938.71,242423.4
2007-01-01,0.0,0.0,0.0,17759.56,114705.0,272700.0
2007-02-01,0.0,0.0,0.0,20337.94,131359.0,323652.0
2007-03-01,133.151,863.0,2101.0,23364.309,150905.0,368747.0
2007-04-01,0.0,0.0,0.0,15330.14,99014.0,217644.0
2007-05-01,0.0,0.0,0.0,14799.96,95590.0,183603.0
2007-06-01,0.0,0.0,0.0,17908.52,115668.0,220284.0
2007-07-01,0.0,0.0,0.0,21863.8,141214.0,255070.0
2007-08-01,0.0,0.0,0.0,17047.1,110104.0,206385.0
2007-09-01,0.0,0.0,0.0,17765.44,114744.0,206436.0
2007-10-01,0.0,0.0,0.0,17568.46,113471.0,212944.0
2007-11-01,0.0,0.0,0.0,20445.74,132055.0,268615.0
2007-12-01,0.0,0.0,0.0,25776.94,166488.0,326474.0
2008-01-01,0.0,0.0,0.0,31049.0,210542.0,394596.0
2008-02-01,0.0,0.0,0.0,27590.0,181717.0,370483.0
2008-03-01,0.0,0.0,0.0,24526.0,162051.0,327771.0
2008-04-01,207.657,1377.0,2268.0,12247.343,81212.0,133764.0
2008-05-01,95.113,633.0,1701.0,8566.887,57023.0,153210.0
2008-06-01,71.065,494.0,1276.0,8701.935000000001,60536.0,156215.0
2008-07-01,151.993,1008.0,2030.0,16419.007,108881.0,219276.0
2008-08-01,158.787,1050.0,1701.0,21857.213,144588.0,234144.0
2008-09-01,63.449000000000005,414.0,544.0,23801.551,155358.0,204190.0
2008-10-01,0.0,0.0,0.0,20664.0,136119.0,216966.0
2008-11-01,0.0,0.0,0.0,21298.0,140131.0,222299.0
