measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,48.925,551.0,551.0,12.084000000000001,172.0,172.0
2003-02-01,46.907000000000004,529.0,529.0,11.586,165.0,165.0
2003-03-01,47.396,534.0,534.0,11.707,167.0,167.0
2003-04-01,43.329,488.0,488.0,10.702,152.0,152.0
2003-05-01,44.103,497.0,497.0,10.893,155.0,155.0
2003-06-01,46.084,519.0,519.0,11.383000000000001,162.0,162.0
2003-07-01,53.355,601.0,601.0,13.178,188.0,188.0
2003-08-01,57.093,643.0,643.0,14.102,201.0,201.0
2003-09-01,48.686,549.0,549.0,12.025,171.0,171.0
2003-10-01,47.42,534.0,534.0,11.713000000000001,167.0,167.0
2003-11-01,47.681000000000004,537.0,537.0,11.777000000000001,168.0,168.0
2003-12-01,52.02,586.0,586.0,12.849,183.0,183.0
2004-01-01,124.86800000000001,1316.0,1316.0,44.387,464.0,464.0
2004-02-01,47.45,500.0,500.0,28.864,302.0,302.0
2004-03-01,2.4970000000000003,26.0,26.0,0.24300000000000002,3.0,3.0
2004-04-01,34.963,368.0,368.0,5.579000000000001,58.0,58.0
2004-05-01,39.958,421.0,421.0,0.97,10.0,10.0
2004-06-01,97.397,1026.0,1026.0,25.226000000000003,264.0,264.0
2004-07-01,44.952000000000005,474.0,474.0,23.285,244.0,244.0
2004-08-01,9.989,105.0,105.0,8.004,84.0,84.0
2004-09-01,34.963,368.0,368.0,25.226000000000003,264.0,264.0
2004-10-01,9.989,105.0,105.0,2.668,28.0,28.0
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,24.974,263.0,263.0,6.549,69.0,69.0
2005-01-01,80.098,839.85,839.85,16.802,158.06,158.06
2005-02-01,27.519000000000002,288.54,288.54,13.441,126.45,126.45
2005-03-01,30.501,319.82,319.82,18.652,175.47,175.47
2005-04-01,36.946000000000005,387.39,387.39,17.706,166.56,166.56
2005-05-01,34.313,359.79,359.79,16.931,159.27,159.27
2005-06-01,44.535,466.96,466.96,31.961000000000002,300.66,300.66
2005-07-01,45.332,475.31,475.31,42.075,395.81,395.81
2005-08-01,53.254000000000005,558.38,558.38,41.798,393.19,393.19
2005-09-01,34.86,365.52,365.52,25.306,238.05,238.05
2005-10-01,38.713,405.91,405.91,17.943,168.79,168.79
2005-11-01,31.122,326.32,326.32,15.726,147.94,147.94
2005-12-01,65.806,690.0,690.0,19.659000000000002,184.93,184.93
2006-01-01,37.608000000000004,409.0,409.0,17.358,169.0,169.0
2006-02-01,19.679000000000002,214.0,214.0,19.622,191.0,191.0
2006-03-01,16.531000000000002,180.0,180.0,25.857000000000003,252.0,252.0
2006-04-01,31.665,345.0,345.0,21.397000000000002,208.0,208.0
2006-05-01,29.599,322.0,322.0,28.186,274.0,274.0
2006-06-01,26.903000000000002,293.0,293.0,36.306000000000004,354.0,354.0
2006-07-01,38.97,424.0,424.0,64.96900000000001,633.0,633.0
2006-08-01,37.801,411.0,411.0,57.731,562.0,562.0
2006-09-01,17.366,189.0,189.0,33.958,331.0,331.0
2006-10-01,18.344,200.0,200.0,36.784,358.0,358.0
2006-11-01,21.601000000000003,235.0,235.0,24.729000000000003,241.0,241.0
2006-12-01,23.934,260.0,260.0,25.103,244.0,244.0
2007-01-01,7.354,207.0,207.0,10.962,308.0,308.0
2007-02-01,22.719,640.0,640.0,16.403000000000002,461.0,461.0
2007-03-01,4.2780000000000005,118.0,118.0,12.359,347.0,347.0
2007-04-01,4.182,118.0,118.0,9.921000000000001,279.0,279.0
2007-05-01,4.595,130.0,130.0,8.436,237.0,237.0
2007-06-01,6.647,190.0,190.0,11.779,331.0,331.0
2007-07-01,6.01,172.0,172.0,13.117,369.0,369.0
2007-08-01,11.974,338.0,338.0,19.006,535.0,535.0
2007-09-01,5.773000000000001,160.0,160.0,7.3420000000000005,206.0,206.0
2007-10-01,3.773,107.0,107.0,10.755,302.0,302.0
2007-11-01,4.023000000000001,113.0,113.0,6.958,196.0,196.0
2007-12-01,4.208,118.0,118.0,9.426,265.0,265.0
2008-01-01,14.59,154.0,154.0,14.909,159.0,159.0
