measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,9441.0,97553.85,97553.85
2001-02-01,8254.0,85288.58,85288.58
2001-03-01,8511.0,87944.16,87944.16
2001-04-01,7925.0,81889.03,81889.03
2001-05-01,9418.0,97316.19,97316.19
2001-06-01,6778.0,70037.07,70037.07
2001-07-01,7140.0,73777.62,73777.62
2001-08-01,7575.0,78272.48,78272.48
2001-09-01,8527.0,88109.49,88109.49
2001-10-01,9691.0,100137.1,100137.1
2001-11-01,9441.0,97553.85,97553.85
2001-12-01,9564.0,98824.81,98824.81
2002-01-01,8884.0,90376.93,90376.93
2002-02-01,7559.0,76897.71,76897.71
2002-03-01,8059.0,81984.21,81984.21
2002-04-01,6072.0,61770.46,61770.46
2002-05-01,6438.0,65493.77,65493.77
2002-06-01,6491.0,66032.94,66032.94
2002-07-01,6049.0,61536.48,61536.48
2002-08-01,7315.0,74415.5,74415.5
2002-09-01,8473.0,86195.83,86195.83
2002-10-01,9841.0,100112.49,100112.49
2002-11-01,8633.0,87823.51,87823.51
2002-12-01,8888.0,90417.62,90417.62
2003-01-01,8244.0,84426.8,84426.8
2003-02-01,7373.0,75506.89,75506.89
2003-03-01,7556.0,77381.0,77381.0
2003-04-01,6342.0,64948.42,64948.42
2003-05-01,6222.0,63719.5,63719.5
2003-06-01,5972.0,61159.25,61159.25
2003-07-01,5436.0,55670.08,55670.08
2003-08-01,6436.0,65911.08,65911.08
2003-09-01,7783.0,79705.7,79705.7
2003-10-01,8660.0,88687.06,88687.06
2003-11-01,8452.0,86556.93,86556.93
2003-12-01,8643.0,88512.96,88512.96
2004-01-01,5818.753000000001,58315.54,58315.54
2004-02-01,5093.37,51045.75,51045.75
2004-03-01,5622.8550000000005,56352.25,56352.25
2004-04-01,6549.903,65643.13,65643.13
2004-05-01,10085.236,101074.24,101074.24
2004-06-01,10778.617,108023.3,108023.3
2004-07-01,11198.519,112231.56,112231.56
2004-08-01,9963.578000000001,99854.98,99854.98
2004-09-01,6847.904,68629.69,68629.69
2004-10-01,4214.026,42232.97,42232.97
2004-11-01,3634.6240000000003,36426.2,36426.2
2004-12-01,4422.6140000000005,44323.44,44323.44
