measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,35.773,390.0,390.0
2003-02-01,29.948,327.0,327.0
2003-03-01,33.55,366.0,366.0
2003-04-01,29.486,321.0,321.0
2003-05-01,29.122,318.0,318.0
2003-06-01,32.769,357.0,357.0
2003-07-01,35.669000000000004,389.0,389.0
2003-08-01,37.051,404.0,404.0
2003-09-01,32.264,352.0,352.0
2003-10-01,34.145,372.0,372.0
2003-11-01,28.854000000000003,315.0,315.0
2003-12-01,32.37,353.0,353.0
2004-01-01,4.272,45.0,45.0
2004-02-01,2.1430000000000002,22.0,22.0
2004-03-01,23.881,250.0,250.0
2004-04-01,33.904,354.0,354.0
2004-05-01,59.362,621.0,621.0
2004-06-01,19.025,199.0,199.0
2004-07-01,20.716,217.0,217.0
2004-08-01,59.656000000000006,624.0,624.0
2004-09-01,15.586,163.0,163.0
2004-10-01,22.888,239.0,239.0
2004-11-01,4.14,43.0,43.0
2004-12-01,2.426,25.0,25.0
2005-01-01,8.27,84.38,84.38
2005-02-01,2.841,28.99,28.99
2005-03-01,3.149,32.13,32.13
2005-04-01,3.815,38.92,38.92
2005-05-01,3.543,36.15,36.15
2005-06-01,4.598,46.92,46.92
2005-07-01,4.681,47.76,47.76
2005-08-01,5.498,56.1,56.1
2005-09-01,3.599,36.73,36.73
2005-10-01,3.9970000000000003,40.79,40.79
2005-11-01,3.213,32.79,32.79
2005-12-01,6.795,69.33,69.33
2006-01-01,8.932,93.0,93.0
2006-02-01,4.674,49.0,49.0
2006-03-01,3.926,41.0,41.0
2006-04-01,7.52,78.0,78.0
2006-05-01,7.03,73.0,73.0
2006-06-01,6.39,66.0,66.0
2006-07-01,9.255,96.0,96.0
2006-08-01,8.978,93.0,93.0
2006-09-01,4.1240000000000006,43.0,43.0
2006-10-01,4.357,45.0,45.0
2006-11-01,5.13,53.0,53.0
2006-12-01,5.684,59.0,59.0
2007-01-01,1.328,133.0,133.0
2007-02-01,2.95,296.0,296.0
2007-03-01,0.799,81.0,81.0
2007-04-01,0.775,75.0,75.0
2007-05-01,0.87,87.0,87.0
2007-06-01,2.471,244.0,244.0
2007-07-01,1.5370000000000001,151.0,151.0
2007-08-01,1.196,122.0,122.0
2007-09-01,0.8480000000000001,87.0,87.0
2007-10-01,1.383,139.0,139.0
2007-11-01,0.8230000000000001,81.0,81.0
2007-12-01,1.02,104.0,104.0
2008-01-01,2.342,17.0,17.0
2008-02-01,2.11,17.0,17.0
2008-03-01,2.5380000000000003,23.0,23.0
2008-04-01,1.578,17.0,17.0
2008-05-01,1.1540000000000001,12.0,12.0
2008-06-01,4.007000000000001,41.0,41.0
2008-07-01,1.161,12.0,12.0
2008-08-01,1.1260000000000001,12.0,12.0
2008-09-01,2.38,23.0,23.0
2008-10-01,1.135,12.0,12.0
2008-11-01,0.7260000000000001,6.0,6.0
2008-12-01,1.3030000000000002,12.0,12.0
2009-01-01,0.434,6.0,6.0
2009-02-01,0.529,6.0,6.0
2009-03-01,0.5930000000000001,6.0,6.0
2009-04-01,0.541,6.0,6.0
2009-05-01,1.447,12.0,12.0
2009-06-01,0.559,6.0,6.0
2009-07-01,0.736,6.0,6.0
2009-08-01,1.028,12.0,12.0
2009-09-01,0.49100000000000005,6.0,6.0
2009-10-01,0.895,6.0,6.0
2009-11-01,0.7260000000000001,6.0,6.0
2009-12-01,0.8410000000000001,6.0,6.0
2010-01-01,0.0,128.0,128.0
2010-02-01,0.0,35.0,35.0
2010-03-01,0.0,46.0,46.0
2010-04-01,0.0,75.0,75.0
2010-05-01,0.0,145.0,145.0
2010-06-01,0.0,99.0,99.0
2010-07-01,0.0,64.0,64.0
2010-08-01,0.0,70.0,70.0
2010-09-01,0.0,58.0,58.0
2010-10-01,0.0,104.0,104.0
2010-11-01,0.0,110.0,110.0
2010-12-01,0.0,46.0,46.0
2011-01-01,0.0,17.0,17.0
2011-02-01,0.0,64.0,64.0
2011-03-01,0.0,29.0,29.0
2011-04-01,0.0,87.0,87.0
2011-05-01,0.0,75.0,75.0
2011-06-01,0.0,128.0,128.0
2011-07-01,0.0,64.0,64.0
2011-08-01,0.0,52.0,52.0
2011-09-01,0.0,41.0,41.0
2011-10-01,0.0,58.0,58.0
2011-11-01,0.0,87.0,87.0
2011-12-01,0.0,52.0,52.0
2012-01-01,0.0,43.0,43.0
2012-02-01,0.0,68.0,68.0
2012-03-01,0.0,31.0,31.0
2012-04-01,0.0,136.0,136.0
2012-05-01,0.0,130.0,130.0
2012-06-01,0.0,161.0,161.0
2012-07-01,0.0,74.0,74.0
2012-08-01,0.0,31.0,31.0
2012-09-01,0.0,43.0,43.0
2012-10-01,0.0,99.0,99.0
2012-11-01,0.0,81.0,81.0
2012-12-01,0.0,87.0,87.0
2013-01-01,0.0,12.0,12.0
2013-02-01,0.0,6.0,6.0
2013-03-01,0.0,19.0,19.0
2013-04-01,0.0,25.0,25.0
2013-05-01,0.0,12.0,12.0
2013-06-01,0.0,12.0,12.0
2013-07-01,0.0,12.0,12.0
2013-08-01,0.0,12.0,12.0
2013-09-01,0.0,12.0,12.0
2013-10-01,0.0,12.0,12.0
2013-11-01,0.0,12.0,12.0
2013-12-01,0.0,31.0,31.0
2014-01-01,0.0,19.0,19.0
2014-02-01,0.0,31.0,31.0
2014-03-01,0.0,25.0,25.0
2014-04-01,0.0,6.0,6.0
2014-05-01,0.0,37.0,37.0
2014-06-01,0.0,19.0,19.0
2014-07-01,0.0,6.0,6.0
2014-08-01,0.0,12.0,12.0
2014-09-01,0.0,12.0,12.0
2014-10-01,0.0,12.0,12.0
2014-11-01,0.0,31.0,31.0
2014-12-01,0.0,6.0,6.0
