measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,2387.13,24446.6,24446.6
2003-02-01,2155.827,22077.82,22077.82
2003-03-01,2211.851,22651.57,22651.57
2003-04-01,1996.351,20444.63,20444.63
2003-05-01,2019.6770000000001,20683.51,20683.51
2003-06-01,2240.187,22941.76,22941.76
2003-07-01,2604.3030000000003,26670.67,26670.67
2003-08-01,2643.847,27075.64,27075.64
2003-09-01,2228.87,22825.86,22825.86
2003-10-01,2135.848,21873.22,21873.22
2003-11-01,2097.853,21484.11,21484.11
2003-12-01,2367.6240000000003,24246.84,24246.84
2004-01-01,2159.8940000000002,21646.46,21646.46
2004-02-01,1938.931,19431.97,19431.97
2004-03-01,2256.134,22610.97,22610.97
2004-04-01,1998.442,20028.39,20028.39
2004-05-01,2071.074,20756.3,20756.3
2004-06-01,2082.234,20868.15,20868.15
2004-07-01,2138.9880000000003,21436.94,21436.94
2004-08-01,2136.246,21409.46,21409.46
2004-09-01,2028.4740000000002,20329.37,20329.37
2004-10-01,1998.363,20027.59,20027.59
2004-11-01,2199.5480000000002,22043.87,22043.87
2004-12-01,2361.672,23668.68,23668.68
2005-01-01,2349.155,23489.2,23489.2
2005-02-01,1908.9740000000002,19087.83,19087.83
2005-03-01,2085.7490000000003,20855.4,20855.4
2005-04-01,2614.704,26144.43,26144.43
2005-05-01,1937.275,19370.81,19370.81
2005-06-01,1735.685,17355.12,17355.12
2005-07-01,1473.6960000000001,14735.49,14735.49
2005-08-01,1161.99,11618.74,11618.74
2005-09-01,1003.77,10036.7,10036.7
2005-10-01,2041.6930000000002,20414.89,20414.89
2005-11-01,2242.058,22418.34,22418.34
2005-12-01,2371.251,23710.14,23710.14
2006-01-01,1625.193,16120.0,16120.0
2006-02-01,1465.444,14536.0,14536.0
2006-03-01,1291.077,12806.0,12806.0
2006-04-01,1405.294,13939.0,13939.0
2006-05-01,1661.526,16481.0,16481.0
2006-06-01,1632.557,16193.0,16193.0
2006-07-01,1711.959,16981.0,16981.0
2006-08-01,1699.5880000000002,16858.0,16858.0
2006-09-01,1103.2340000000002,10943.0,10943.0
2006-10-01,972.5790000000001,9647.0,9647.0
2006-11-01,1139.211,11300.0,11300.0
2006-12-01,1206.338,11966.0,11966.0
2007-01-01,2244.051,22180.0,22180.0
2007-02-01,1779.46,17588.0,17588.0
2007-03-01,2124.3920000000003,20997.0,20997.0
2007-04-01,1857.6840000000002,18361.0,18361.0
2007-05-01,1981.568,19586.0,19586.0
2007-06-01,1709.393,16896.0,16896.0
2007-07-01,1639.476,16205.0,16205.0
2007-08-01,1646.3120000000001,16272.0,16272.0
2007-09-01,1547.207,15293.0,15293.0
2007-10-01,1593.001,15745.0,15745.0
2007-11-01,1761.582,17411.0,17411.0
2007-12-01,1850.872,18294.0,18294.0
2008-01-01,142.12300000000002,1400.0,1400.0
2008-02-01,118.798,1171.0,1171.0
2008-03-01,153.994,1517.0,1517.0
2008-04-01,139.964,1379.0,1379.0
2008-05-01,146.41,1443.0,1443.0
2008-06-01,134.674,1327.0,1327.0
2008-07-01,142.578,1405.0,1405.0
2008-08-01,136.118,1341.0,1341.0
2008-09-01,123.164,1214.0,1214.0
2008-10-01,126.051,1242.0,1242.0
2008-11-01,142.93,1408.0,1408.0
2008-12-01,149.196,1470.0,1470.0
2009-01-01,2044.009,19950.0,19950.0
2009-02-01,1877.685,18326.0,18326.0
2009-03-01,2294.744,22397.0,22397.0
2009-04-01,2101.886,20514.0,20514.0
2009-05-01,2211.635,21586.0,21586.0
2009-06-01,2026.5610000000001,19779.0,19779.0
2009-07-01,2125.893,20749.0,20749.0
2009-08-01,2075.1910000000003,20254.0,20254.0
2009-09-01,1878.3110000000001,18332.0,18332.0
2009-10-01,1948.872,19021.0,19021.0
2009-11-01,2106.96,20564.0,20564.0
2009-12-01,2227.543,21741.0,21741.0
2010-01-01,800.4050000000001,7809.0,7809.0
2010-02-01,718.769,7012.0,7012.0
2010-03-01,844.0060000000001,8234.0,8234.0
2010-04-01,744.63,7265.0,7265.0
2010-05-01,750.999,7327.0,7327.0
2010-06-01,748.938,7307.0,7307.0
2010-07-01,782.957,7639.0,7639.0
2010-08-01,752.274,7339.0,7339.0
2010-09-01,706.414,6892.0,6892.0
2010-10-01,730.033,7122.0,7122.0
2010-11-01,804.895,7853.0,7853.0
2010-12-01,859.6800000000001,8387.0,8387.0
2011-01-01,782.662,7604.0,7604.0
2011-02-01,678.508,6592.0,6592.0
2011-03-01,902.344,8767.0,8767.0
2011-04-01,817.768,7945.0,7945.0
2011-05-01,955.486,9284.0,9284.0
2011-06-01,949.118,9222.0,9222.0
2011-07-01,916.026,8900.0,8900.0
2011-08-01,877.245,8523.0,8523.0
2011-09-01,829.93,8064.0,8064.0
2011-10-01,880.701,8557.0,8557.0
2011-11-01,954.3,9272.0,9272.0
2011-12-01,1030.912,10016.0,10016.0
2012-01-01,848.475,8074.0,8074.0
2012-02-01,819.12,7795.0,7795.0
2012-03-01,874.788,8324.0,8324.0
2012-04-01,728.327,6931.0,6931.0
2012-05-01,713.531,6790.0,6790.0
2012-06-01,650.494,6190.0,6190.0
2012-07-01,626.432,5961.0,5961.0
2012-08-01,605.661,5763.0,5763.0
2012-09-01,568.792,5413.0,5413.0
2012-10-01,568.412,5409.0,5409.0
2012-11-01,680.773,6478.0,6478.0
2012-12-01,687.195,6539.0,6539.0
2013-01-01,873.444,8334.0,8334.0
2013-02-01,746.378,7121.0,7121.0
2013-03-01,861.145,8216.0,8216.0
2013-04-01,760.357,7255.0,7255.0
2013-05-01,783.387,7474.0,7474.0
2013-06-01,762.145,7272.0,7272.0
2013-07-01,876.675,8364.0,8364.0
2013-08-01,833.043,7948.0,7948.0
2013-09-01,765.723,7306.0,7306.0
2013-10-01,823.14,7854.0,7854.0
2013-11-01,925.663,8832.0,8832.0
2013-12-01,913.9,8720.0,8720.0
2014-01-01,1158.179,11014.0,11014.0
2014-02-01,1103.655,10496.0,10496.0
2014-03-01,1225.894,11658.0,11658.0
2014-04-01,1194.82,11363.0,11363.0
2014-05-01,1311.807,12475.0,12475.0
2014-06-01,1253.945,11925.0,11925.0
2014-07-01,1298.165,12346.0,12346.0
2014-08-01,1279.518,12168.0,12168.0
2014-09-01,1190.674,11323.0,11323.0
2014-10-01,1241.418,11806.0,11806.0
2014-11-01,1298.366,12347.0,12347.0
2014-12-01,1325.559,12606.0,12606.0
2015-01-01,598.819,5580.0,5580.0
2015-02-01,518.397,4831.0,4831.0
2015-03-01,594.139,5537.0,5537.0
2015-04-01,572.427,5334.0,5334.0
2015-05-01,600.791,5599.0,5599.0
2015-06-01,604.287,5631.0,5631.0
2015-07-01,707.348,6592.0,6592.0
2015-08-01,693.038,6458.0,6458.0
2015-09-01,641.221,5976.0,5976.0
2015-10-01,628.033,5853.0,5853.0
2015-11-01,657.482,6127.0,6127.0
2015-12-01,668.018,6225.0,6225.0
2016-01-01,712.509,6578.0,6578.0
2016-02-01,667.856,6166.0,6166.0
2016-03-01,715.386,6604.0,6604.0
2016-04-01,724.127,6685.0,6685.0
2016-05-01,728.558,6726.0,6726.0
2016-06-01,697.29,6437.0,6437.0
2016-07-01,693.917,6406.0,6406.0
2016-08-01,680.563,6283.0,6283.0
2016-09-01,621.259,5735.0,5735.0
2016-10-01,640.349,5912.0,5912.0
2016-11-01,694.172,6409.0,6409.0
2016-12-01,702.014,6481.0,6481.0
2017-01-01,828.058,7629.0,7629.0
2017-02-01,774.059,7131.0,7131.0
2017-03-01,881.404,8120.0,8120.0
2017-04-01,823.437,7586.0,7586.0
2017-05-01,873.812,8050.0,8050.0
2017-06-01,878.841,8097.0,8097.0
2017-07-01,911.494,8398.0,8398.0
2017-08-01,890.77,8207.0,8207.0
2017-09-01,814.744,7506.0,7506.0
2017-10-01,812.8,7488.0,7488.0
2017-11-01,900.268,8294.0,8294.0
2017-12-01,910.313,8387.0,8387.0
2018-01-01,1689.453,15381.0,15381.0
2018-02-01,1674.92,15248.0,15248.0
2018-03-01,1999.46,18203.0,18203.0
2018-04-01,1831.307,16672.0,16672.0
2018-05-01,1931.996,17589.0,17589.0
2018-06-01,1850.967,16851.0,16851.0
2018-07-01,1888.374,17192.0,17192.0
2018-08-01,1844.085,16789.0,16789.0
2018-09-01,1711.722,15584.0,15584.0
2018-10-01,1774.857,16158.0,16158.0
2018-11-01,1914.998,17434.0,17434.0
2018-12-01,1979.861,18025.0,18025.0
2019-01-01,404.571,3603.0,3603.0
2019-02-01,356.989,3179.0,3179.0
2019-03-01,418.72,3729.0,3729.0
2019-04-01,365.289,3253.0,3253.0
2019-05-01,413.482,3682.0,3682.0
2019-06-01,402.302,3582.0,3582.0
2019-07-01,429.854,3828.0,3828.0
2019-08-01,422.307,3761.0,3761.0
2019-09-01,405.688,3613.0,3613.0
2019-10-01,397.033,3536.0,3536.0
2019-11-01,395.004,3518.0,3518.0
2019-12-01,435.761,3880.0,3880.0
2020-01-01,625.828,5487.0,5487.0
2020-02-01,583.97,5120.0,5120.0
2020-03-01,620.176,5437.0,5437.0
2020-04-01,608.162,5332.0,5332.0
2020-05-01,635.259,5569.0,5569.0
2020-06-01,594.308,5210.0,5210.0
2020-07-01,623.648,5468.0,5468.0
2020-08-01,611.604,5362.0,5362.0
2020-09-01,580.942,5093.0,5093.0
2020-10-01,583.811,5118.0,5118.0
2020-11-01,577.376,5062.0,5062.0
2020-12-01,609.916,5347.0,5347.0
2021-01-01,1391.448,12306.0,12306.0
2021-02-01,1120.53,9910.0,9910.0
2021-03-01,1313.15,11613.0,11613.0
2021-04-01,1248.659,11043.0,11043.0
2021-05-01,1278.281,11305.0,11305.0
2021-06-01,1261.122,11153.0,11153.0
2021-07-01,1310.201,11587.0,11587.0
2021-08-01,1316.734,11645.0,11645.0
2021-09-01,1227.144,10853.0,10853.0
2021-10-01,1277.341,11297.0,11297.0
2021-11-01,1344.745,11893.0,11893.0
2021-12-01,1425.645,12608.0,12608.0
2022-01-01,889.362,3035.0,3035.0
2022-02-01,814.692,2780.0,2780.0
2022-03-01,929.564,3172.0,3172.0
2022-04-01,807.285,2754.0,2754.0
2022-05-01,849.935,2900.0,2900.0
2022-06-01,858.907,2931.0,2931.0
2022-07-01,878.523,2998.0,2998.0
2022-08-01,842.372,2874.0,2874.0
2022-09-01,790.837,2698.0,2698.0
2022-10-01,779.816,2661.0,2661.0
2022-11-01,793.26,2707.0,2707.0
2022-12-01,859.447,2932.0,2932.0
2023-01-01,1439.0,4910.0,4910.0
2023-02-01,1848.0,6305.0,6305.0
2023-03-01,1364.0,4654.0,4654.0
2023-04-01,1150.0,3924.0,3924.0
2023-05-01,1098.0,3746.0,3746.0
2023-06-01,871.0,2972.0,2972.0
2023-07-01,1216.0,4149.0,4149.0
2023-08-01,1451.0,4951.0,4951.0
2023-09-01,666.0,2272.0,2272.0
2023-10-01,1252.0,4272.0,4272.0
2023-11-01,2000.0,6824.0,6824.0
2023-12-01,2577.0,8793.0,8793.0
2024-01-01,2444.0,8339.0,8339.0
2024-02-01,2103.0,7175.0,7175.0
2024-03-01,2731.0,9318.0,9318.0
2024-04-01,2675.0,9127.0,9127.0
2024-05-01,2339.0,7981.0,7981.0
2024-06-01,1920.0,6551.0,6551.0
2024-07-01,2017.0,6882.0,6882.0
2024-08-01,1872.0,6387.0,6387.0
2024-09-01,1156.0,3944.0,3944.0
2024-10-01,1072.0,3658.0,3658.0
2024-11-01,1357.0,4630.0,4630.0
2024-12-01,1738.0,5930.0,5930.0
