measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,52.457,599.0,599.0
2001-02-01,44.941,513.0,513.0
2001-03-01,48.81,558.0,558.0
2001-04-01,42.792,489.0,489.0
2001-05-01,41.966,479.0,479.0
2001-06-01,42.418,484.0,484.0
2001-07-01,44.595,509.0,509.0
2001-08-01,44.331,506.0,506.0
2001-09-01,52.363,598.0,598.0
2001-10-01,50.278000000000006,574.0,574.0
2001-11-01,52.073,595.0,595.0
2001-12-01,58.977000000000004,674.0,674.0
