measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.463,6.0,6.0,0.0,0.0,0.0
2003-02-01,0.383,5.0,5.0,0.0,0.0,0.0
2003-03-01,0.406,6.0,6.0,0.0,0.0,0.0
2003-04-01,0.387,5.0,5.0,0.0,0.0,0.0
2003-05-01,0.399,6.0,6.0,0.0,0.0,0.0
2003-06-01,0.42100000000000004,6.0,6.0,0.0,0.0,0.0
2003-07-01,0.506,7.0,7.0,0.0,0.0,0.0
2003-08-01,0.49,7.0,7.0,0.0,0.0,0.0
2003-09-01,0.394,5.0,5.0,0.0,0.0,0.0
2003-10-01,0.377,5.0,5.0,0.0,0.0,0.0
2003-11-01,0.316,4.0,4.0,0.0,0.0,0.0
2003-12-01,0.459,6.0,6.0,0.0,0.0,0.0
2004-01-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-02-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-03-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-04-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-05-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-06-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-07-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-08-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-09-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-10-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-11-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2004-12-01,2.1670000000000003,46.0,46.0,3.1670000000000003,66.0,66.0
2005-01-01,10.061,155.65,155.65,14.039000000000001,218.97,218.97
2005-02-01,5.106,78.99,78.99,11.654,181.78,181.78
2005-03-01,6.18,95.6,95.6,14.433,225.12,225.12
2005-04-01,6.44,99.62,99.62,14.221,221.81,221.81
2005-05-01,7.588,117.39,117.39,16.764,261.48,261.48
2005-06-01,6.87,106.28,106.28,21.157,329.99,329.99
2005-07-01,11.001000000000001,170.18,170.18,26.516000000000002,413.58,413.58
2005-08-01,12.174000000000001,188.34,188.34,27.468,428.42,428.42
2005-09-01,12.09,187.03,187.03,20.901,326.0,326.0
2005-10-01,7.214,111.6,111.6,16.698,260.44,260.44
2005-11-01,5.75,88.95,88.95,14.246,222.2,222.2
2005-12-01,12.525,193.77,193.77,13.902000000000001,216.84,216.84
2006-01-01,1.227,18.0,18.0,1.1880000000000002,19.0,19.0
2006-02-01,1.214,18.0,18.0,1.41,22.0,22.0
2006-03-01,1.065,16.0,16.0,1.608,25.0,25.0
2006-04-01,1.4040000000000001,21.0,21.0,1.7990000000000002,28.0,28.0
2006-05-01,1.2690000000000001,19.0,19.0,2.083,33.0,33.0
2006-06-01,1.518,22.0,22.0,2.655,42.0,42.0
2006-07-01,1.472,22.0,22.0,3.338,52.0,52.0
2006-08-01,1.585,23.0,23.0,3.38,53.0,53.0
2006-09-01,1.1260000000000001,17.0,17.0,2.3,36.0,36.0
2006-10-01,1.449,21.0,21.0,2.0820000000000003,33.0,33.0
2006-11-01,1.265,19.0,19.0,1.546,24.0,24.0
2006-12-01,1.407,21.0,21.0,1.612,25.0,25.0
2007-01-01,0.175,0.0,0.0,0.125,2.0,2.0
2007-02-01,0.12100000000000001,0.0,0.0,0.37,5.0,5.0
2007-03-01,0.164,0.0,0.0,0.223,3.0,3.0
2007-04-01,0.18100000000000002,0.0,0.0,0.10400000000000001,1.0,1.0
2007-05-01,0.3,6.0,6.0,0.96,13.0,13.0
2007-06-01,0.11900000000000001,0.0,0.0,1.651,23.0,23.0
2007-07-01,0.10300000000000001,0.0,0.0,3.077,43.0,43.0
2007-08-01,0.201,0.0,0.0,5.565,78.0,78.0
2007-09-01,0.078,0.0,0.0,1.468,21.0,21.0
2007-10-01,0.162,0.0,0.0,0.887,12.0,12.0
2007-11-01,0.253,6.0,6.0,0.11900000000000001,2.0,2.0
2007-12-01,0.28600000000000003,6.0,6.0,0.9470000000000001,13.0,13.0
