measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2020-01-01,0.281,6.0,6.0,2.375,32.0,32.0
2020-02-01,0.301,6.0,6.0,1.873,25.0,25.0
2020-03-01,0.234,6.0,6.0,0.83,11.0,11.0
2020-04-01,0.26,6.0,6.0,0.959,13.0,13.0
2020-05-01,0.182,0.0,0.0,0.676,9.0,9.0
2020-06-01,0.177,0.0,0.0,1.801,24.0,24.0
2020-07-01,0.21,0.0,0.0,3.585,48.0,48.0
2020-08-01,0.198,0.0,0.0,3.022,40.0,40.0
2020-09-01,0.224,6.0,6.0,1.759,24.0,24.0
2020-10-01,0.352,6.0,6.0,1.915,26.0,26.0
2020-11-01,0.355,6.0,6.0,1.399,19.0,19.0
2020-12-01,1.987,23.0,23.0,2.045,27.0,27.0
2021-01-01,0.0,0.0,0.0,1.362,18.0,18.0
2021-02-01,0.0,0.0,0.0,1.18,15.0,15.0
2021-03-01,0.0,0.0,0.0,0.741,9.0,9.0
2021-04-01,0.0,0.0,0.0,0.523,7.0,7.0
2021-05-01,0.0,0.0,0.0,0.549,7.0,7.0
2021-06-01,0.0,0.0,0.0,1.282,16.0,16.0
2021-07-01,0.0,0.0,0.0,1.221,16.0,16.0
2021-08-01,0.0,0.0,0.0,1.422,18.0,18.0
2021-09-01,0.0,0.0,0.0,0.817,10.0,10.0
2021-10-01,0.0,0.0,0.0,0.913,12.0,12.0
2021-11-01,0.0,0.0,0.0,0.629,8.0,8.0
2021-12-01,3.563,46.0,46.0,0.798,10.0,10.0
2022-01-01,1.307,23.0,23.0,1.391,19.0,19.0
2022-02-01,0.187,0.0,0.0,1.138,15.0,15.0
2022-03-01,0.025,0.0,0.0,1.049,14.0,14.0
2022-04-01,0.013,0.0,0.0,1.092,14.0,14.0
2022-05-01,0.009,0.0,0.0,1.337,17.0,17.0
2022-06-01,0.066,0.0,0.0,1.152,15.0,15.0
2022-07-01,0.041,0.0,0.0,2.205,30.0,30.0
2022-08-01,0.012,0.0,0.0,2.215,30.0,30.0
2022-09-01,0.024,0.0,0.0,1.006,13.0,13.0
2022-10-01,0.019,0.0,0.0,0.692,9.0,9.0
2022-11-01,0.021,0.0,0.0,1.104,14.0,14.0
2022-12-01,0.45,6.0,6.0,1.445,19.0,19.0
2023-01-01,0.906,12.0,12.0,0.75,11.0,11.0
2023-02-01,6.065,93.0,93.0,0.801,12.0,12.0
2023-03-01,0.698,12.0,12.0,0.652,10.0,10.0
2023-04-01,0.579,12.0,12.0,0.688,10.0,10.0
2023-05-01,0.399,6.0,6.0,0.703,10.0,10.0
2023-06-01,0.452,6.0,6.0,0.717,11.0,11.0
2023-07-01,0.575,6.0,6.0,1.233,18.0,18.0
2023-08-01,0.398,6.0,6.0,0.872,13.0,13.0
2023-09-01,0.659,12.0,12.0,0.805,12.0,12.0
2023-10-01,0.806,12.0,12.0,0.73,11.0,11.0
2023-11-01,0.82,12.0,12.0,0.707,10.0,10.0
2023-12-01,1.105,17.0,17.0,0.88,13.0,13.0
2024-01-01,0.0,0.0,0.0,-752.651,12.0,12.0
2024-02-01,0.0,0.0,0.0,-501.043,8.0,8.0
2024-03-01,0.0,0.0,0.0,-432.437,7.0,7.0
2024-04-01,0.0,0.0,0.0,-478.105,7.0,7.0
2024-05-01,0.0,0.0,0.0,-423.919,7.0,7.0
2024-06-01,0.0,0.0,0.0,-625.261,10.0,10.0
2024-07-01,0.0,0.0,0.0,-1184.912,18.0,18.0
2024-08-01,0.0,0.0,0.0,-848.491,13.0,13.0
2024-09-01,0.0,0.0,0.0,-502.64,8.0,8.0
2024-10-01,0.0,0.0,0.0,-725.8,11.0,11.0
2024-11-01,0.0,0.0,0.0,-881.716,14.0,14.0
2024-12-01,-1822.257,29.0,29.0,-718.768,11.0,11.0
