measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,66.0,225.0,225.0
2023-02-01,155.0,529.0,529.0
2023-03-01,275.0,938.0,938.0
2023-04-01,344.0,1174.0,1174.0
2023-05-01,501.0,1709.0,1709.0
2023-06-01,327.0,1116.0,1116.0
2023-07-01,227.0,775.0,775.0
2023-08-01,263.0,897.0,897.0
2023-09-01,254.0,867.0,867.0
2023-10-01,194.0,662.0,662.0
2023-11-01,95.0,324.0,324.0
2023-12-01,69.0,235.0,235.0
2024-01-01,88.0,300.0,300.0
2024-02-01,214.0,730.0,730.0
2024-03-01,303.0,1034.0,1034.0
2024-04-01,329.0,1123.0,1123.0
2024-05-01,385.0,1314.0,1314.0
2024-06-01,405.0,1382.0,1382.0
2024-07-01,411.0,1402.0,1402.0
2024-08-01,343.0,1170.0,1170.0
2024-09-01,332.0,1133.0,1133.0
2024-10-01,302.0,1030.0,1030.0
2024-11-01,162.0,553.0,553.0
2024-12-01,104.0,355.0,355.0
