measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,1.699,17.0,17.0
2003-02-01,1.476,15.0,15.0
2003-03-01,1.323,13.0,13.0
2003-04-01,1.1520000000000001,12.0,12.0
2003-05-01,1.276,13.0,13.0
2003-06-01,1.329,13.0,13.0
2003-07-01,1.815,18.0,18.0
2003-08-01,1.778,18.0,18.0
2003-09-01,1.486,15.0,15.0
2003-10-01,1.423,14.0,14.0
2003-11-01,1.566,16.0,16.0
2003-12-01,1.6780000000000002,17.0,17.0
2004-01-01,2.458,29.0,29.0
2004-02-01,1.4060000000000001,16.0,16.0
2004-03-01,0.865,10.0,10.0
2004-04-01,0.5880000000000001,7.0,7.0
2004-05-01,0.598,7.0,7.0
2004-06-01,0.565,7.0,7.0
2004-07-01,0.643,7.0,7.0
2004-08-01,0.8270000000000001,10.0,10.0
2004-09-01,0.8430000000000001,10.0,10.0
2004-10-01,0.8290000000000001,10.0,10.0
2004-11-01,0.757,9.0,9.0
2004-12-01,1.621,19.0,19.0
2005-01-01,10.721,123.47,123.47
2005-02-01,3.6830000000000003,42.42,42.42
2005-03-01,4.082,47.02,47.02
2005-04-01,4.945,56.95,56.95
2005-05-01,4.593,52.9,52.9
2005-06-01,5.961,68.65,68.65
2005-07-01,6.067,69.88,69.88
2005-08-01,7.128,82.09,82.09
2005-09-01,4.666,53.74,53.74
2005-10-01,5.181,59.68,59.68
2005-11-01,4.165,47.97,47.97
2005-12-01,8.808,101.44,101.44
2006-01-01,1.528,18.0,18.0
2006-02-01,0.799,9.0,9.0
2006-03-01,0.672,8.0,8.0
2006-04-01,1.286,15.0,15.0
2006-05-01,1.202,14.0,14.0
2006-06-01,1.093,13.0,13.0
2006-07-01,1.5830000000000002,18.0,18.0
2006-08-01,1.536,18.0,18.0
2006-09-01,0.7060000000000001,8.0,8.0
2006-10-01,0.745,9.0,9.0
2006-11-01,0.878,10.0,10.0
2006-12-01,0.9720000000000001,11.0,11.0
2007-01-01,2.4530000000000003,41.0,41.0
2007-02-01,1.1340000000000001,17.0,17.0
2007-03-01,0.223,6.0,6.0
2007-04-01,0.17900000000000002,6.0,6.0
2007-05-01,3.064,52.0,52.0
2007-06-01,2.362,41.0,41.0
2007-07-01,0.24700000000000003,6.0,6.0
2007-08-01,1.5810000000000002,29.0,29.0
2007-09-01,0.21200000000000002,6.0,6.0
2007-10-01,0.084,0.0,0.0
2007-11-01,1.141,17.0,17.0
2007-12-01,0.322,6.0,6.0
2008-01-01,1.201,23.0,23.0
2008-02-01,0.198,6.0,6.0
2008-03-01,0.773,23.0,23.0
2008-04-01,0.47000000000000003,12.0,12.0
2008-05-01,0.163,6.0,6.0
2008-06-01,0.069,0.0,0.0
2008-07-01,0.21100000000000002,6.0,6.0
2008-08-01,0.753,23.0,23.0
2008-09-01,1.4360000000000002,41.0,41.0
2008-10-01,3.63,99.0,99.0
2008-11-01,0.5640000000000001,17.0,17.0
2008-12-01,0.532,17.0,17.0
2009-01-01,0.08600000000000001,6.0,6.0
2009-02-01,0.29700000000000004,17.0,17.0
2009-03-01,0.04,0.0,0.0
2009-04-01,0.202,6.0,6.0
2009-05-01,1.5530000000000002,58.0,58.0
2009-06-01,0.639,23.0,23.0
2009-07-01,1.099,41.0,41.0
2009-08-01,0.8160000000000001,29.0,29.0
2009-09-01,0.867,35.0,35.0
2009-10-01,0.298,12.0,12.0
2009-11-01,0.542,23.0,23.0
2009-12-01,0.561,23.0,23.0
2010-01-01,1.2950000000000002,23.0,23.0
2010-02-01,1.522,17.0,17.0
2010-03-01,0.20500000000000002,0.0,0.0
2010-04-01,0.28,6.0,6.0
2010-05-01,1.6540000000000001,23.0,23.0
2010-06-01,1.1,12.0,12.0
2010-07-01,0.113,0.0,0.0
2010-08-01,0.395,6.0,6.0
2010-09-01,0.154,0.0,0.0
2010-10-01,0.8410000000000001,12.0,12.0
2010-11-01,2.674,35.0,35.0
2010-12-01,0.767,12.0,12.0
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,2.0,29.0,29.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
