measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2022-12-01,62.0,541.0,541.0
2023-01-01,9.573,76.0,76.0
2023-02-01,8.55,70.0,70.0
2023-03-01,4.83,41.0,41.0
2023-04-01,7.027,59.0,59.0
2023-05-01,13.834,111.0,111.0
2023-06-01,16.644,135.0,135.0
2023-07-01,25.441,211.0,211.0
2023-08-01,9.172,76.0,76.0
2023-09-01,5.639,47.0,47.0
2023-10-01,11.265,94.0,94.0
2023-11-01,8.005,64.0,64.0
2023-12-01,8.02,64.0,64.0
2024-01-01,27.192,227.0,227.0
2024-02-01,23.448,210.0,210.0
2024-03-01,18.842,169.0,169.0
2024-04-01,20.824,187.0,187.0
2024-05-01,24.938,222.0,222.0
2024-06-01,27.064,239.0,239.0
2024-07-01,20.668,181.0,181.0
2024-08-01,18.549,163.0,163.0
2024-09-01,26.756,239.0,239.0
2024-10-01,22.082,192.0,192.0
2024-11-01,30.151,268.0,268.0
2024-12-01,21.486,192.0,192.0
