measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2013-11-01,45.957,747.0,747.0
2013-12-01,124.246,2018.0,2018.0
2014-01-01,185.446,2964.0,2964.0
2014-02-01,104.245,1664.0,1664.0
2014-03-01,199.053,3181.0,3181.0
2014-04-01,28.157,450.0,450.0
2014-05-01,26.974,433.0,433.0
2014-06-01,31.864,507.0,507.0
2014-07-01,25.426,405.0,405.0
2014-08-01,12.726,205.0,205.0
2014-09-01,7.814,125.0,125.0
2014-10-01,21.565,342.0,342.0
2014-11-01,14.803,234.0,234.0
2014-12-01,26.927,428.0,428.0
2015-01-01,15.54,279.0,279.0
2015-02-01,51.913,946.0,946.0
2015-03-01,79.935,1459.0,1459.0
2015-04-01,10.884,200.0,200.0
2015-05-01,49.86,912.0,912.0
2015-06-01,20.812,382.0,382.0
2015-07-01,21.877,399.0,399.0
2015-08-01,25.138,462.0,462.0
2015-09-01,37.244,678.0,678.0
2015-10-01,18.464,336.0,336.0
2015-11-01,24.231,445.0,445.0
2015-12-01,23.102,422.0,422.0
2016-01-01,42.574,724.0,724.0
2016-02-01,34.942,593.0,593.0
2016-03-01,15.477,262.0,262.0
2016-04-01,28.116,473.0,473.0
2016-05-01,33.507,564.0,564.0
2016-06-01,72.855,1231.0,1231.0
2016-07-01,110.392,1870.0,1870.0
2016-08-01,58.865,998.0,998.0
2016-09-01,21.032,353.0,353.0
2016-10-01,97.502,1647.0,1647.0
2016-11-01,31.265,530.0,530.0
2016-12-01,92.473,1562.0,1562.0
2017-01-01,46.352,724.0,724.0
2017-02-01,17.255,274.0,274.0
2017-03-01,6.05,97.0,97.0
2017-04-01,42.806,678.0,678.0
2017-05-01,30.034,473.0,473.0
2017-06-01,114.523,1813.0,1813.0
2017-07-01,77.874,1231.0,1231.0
2017-08-01,39.558,627.0,627.0
2017-09-01,33.716,536.0,536.0
2017-10-01,74.31,1174.0,1174.0
2017-11-01,35.951,570.0,570.0
2017-12-01,17.571,279.0,279.0
2018-01-01,32.419,473.0,473.0
2018-02-01,20.864,302.0,302.0
2018-03-01,23.089,331.0,331.0
2018-04-01,30.859,445.0,445.0
2018-05-01,81.366,1169.0,1169.0
2018-06-01,124.648,1790.0,1790.0
2018-07-01,27.146,388.0,388.0
2018-08-01,72.871,1049.0,1049.0
2018-09-01,58.665,844.0,844.0
2018-10-01,82.674,1186.0,1186.0
2018-11-01,35.052,502.0,502.0
2018-12-01,18.347,262.0,262.0
2019-01-01,17.271,291.0,291.0
2019-02-01,55.139,958.0,958.0
2019-03-01,13.002,228.0,228.0
2019-04-01,42.398,735.0,735.0
2019-05-01,71.723,1243.0,1243.0
2019-06-01,33.46,581.0,581.0
2019-07-01,19.29,336.0,336.0
2019-08-01,23.71,410.0,410.0
2019-09-01,44.501,770.0,770.0
2019-10-01,77.261,1340.0,1340.0
2019-11-01,55.612,963.0,963.0
2019-12-01,35.633,616.0,616.0
2020-01-01,26.979,519.0,519.0
2020-02-01,35.455,678.0,678.0
2020-03-01,3.189,63.0,63.0
2020-04-01,14.651,279.0,279.0
2020-05-01,93.24,1790.0,1790.0
2020-06-01,61.774,1186.0,1186.0
2020-07-01,25.823,496.0,496.0
2020-08-01,109.003,2092.0,2092.0
2020-09-01,26.89,519.0,519.0
2020-10-01,33.1,633.0,633.0
2020-11-01,18.904,365.0,365.0
2020-12-01,66.992,1288.0,1288.0
2021-01-01,172.204,3420.0,3420.0
2021-02-01,149.913,2970.0,2970.0
2021-03-01,49.567,980.0,980.0
2021-04-01,350.721,6954.0,6954.0
2021-05-01,78.312,1550.0,1550.0
2021-06-01,331.194,6566.0,6566.0
2021-07-01,103.786,2058.0,2058.0
2021-08-01,94.58,1875.0,1875.0
2021-09-01,83.674,1659.0,1659.0
2021-10-01,185.926,3688.0,3688.0
2021-11-01,157.998,3135.0,3135.0
2021-12-01,236.125,4680.0,4680.0
2022-01-01,168.77,3380.0,3380.0
2022-02-01,67.315,1345.0,1345.0
2022-03-01,32.678,656.0,656.0
2022-04-01,19.77,393.0,393.0
2022-05-01,25.529,513.0,513.0
2022-06-01,304.473,6093.0,6093.0
2022-07-01,117.346,2348.0,2348.0
2022-08-01,276.789,5540.0,5540.0
2022-09-01,39.812,798.0,798.0
2022-10-01,147.802,2958.0,2958.0
2022-11-01,17.192,342.0,342.0
2022-12-01,180.524,3614.0,3614.0
2023-01-01,71.576,1254.0,1254.0
2023-02-01,230.05,4030.0,4030.0
2023-03-01,10.66,188.0,188.0
2023-04-01,169.386,2970.0,2970.0
2023-05-01,80.257,1408.0,1408.0
2023-06-01,107.96,1892.0,1892.0
2023-07-01,329.478,5774.0,5774.0
2023-08-01,77.888,1362.0,1362.0
2023-09-01,14.049,245.0,245.0
2023-10-01,124.103,2172.0,2172.0
2023-11-01,75.766,1328.0,1328.0
2023-12-01,47.827,838.0,838.0
2024-01-01,325.657,5649.0,5649.0
2024-02-01,183.77,3186.0,3186.0
2024-03-01,34.475,599.0,599.0
2024-04-01,69.194,1203.0,1203.0
2024-05-01,265.736,4611.0,4611.0
2024-06-01,72.377,1254.0,1254.0
2024-07-01,328.082,5694.0,5694.0
2024-08-01,24.061,416.0,416.0
2024-09-01,98.387,1710.0,1710.0
2024-10-01,8.255,143.0,143.0
2024-11-01,35.034,610.0,610.0
2024-12-01,401.971,6977.0,6977.0
