measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-11-01,704.982,6235.0,6235.0
2021-12-01,515.018,4555.0,4555.0
2022-01-01,651.973,2225.0,2225.0
2022-02-01,727.498,2482.0,2482.0
2022-03-01,948.6,3237.0,3237.0
2022-04-01,1231.332,4201.0,4201.0
2022-05-01,1167.155,3982.0,3982.0
2022-06-01,1233.47,4209.0,4209.0
2022-07-01,1098.161,3747.0,3747.0
2022-08-01,1068.252,3645.0,3645.0
2022-09-01,1000.132,3412.0,3412.0
2022-10-01,838.562,2861.0,2861.0
2022-11-01,654.859,2234.0,2234.0
2022-12-01,513.006,1750.0,1750.0
2023-01-01,558.0,1904.0,1904.0
2023-02-01,667.0,2276.0,2276.0
2023-03-01,1008.0,3439.0,3439.0
2023-04-01,1087.0,3709.0,3709.0
2023-05-01,1065.0,3634.0,3634.0
2023-06-01,1151.0,3927.0,3927.0
2023-07-01,1110.0,3787.0,3787.0
2023-08-01,880.0,3003.0,3003.0
2023-09-01,799.0,2726.0,2726.0
2023-10-01,873.0,2979.0,2979.0
2023-11-01,694.0,2368.0,2368.0
2023-12-01,519.0,1771.0,1771.0
2024-01-01,629.0,2146.0,2146.0
2024-02-01,782.0,2668.0,2668.0
2024-03-01,964.0,3289.0,3289.0
2024-04-01,1081.0,3688.0,3688.0
2024-05-01,1141.0,3893.0,3893.0
2024-06-01,1349.0,4603.0,4603.0
2024-07-01,1053.0,3593.0,3593.0
2024-08-01,1097.0,3743.0,3743.0
2024-09-01,779.0,2658.0,2658.0
2024-10-01,974.0,3323.0,3323.0
2024-11-01,614.0,2095.0,2095.0
2024-12-01,592.0,2020.0,2020.0
