measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-12-01,0.0,0.0,0.0,76.0,702.0,702.0
2017-01-01,0.0,0.0,0.0,179.181,1651.0,1651.0
2017-02-01,0.0,0.0,0.0,291.93,2690.0,2690.0
2017-03-01,0.0,0.0,0.0,400.798,3693.0,3693.0
2017-04-01,0.0,0.0,0.0,422.62,3894.0,3894.0
2017-05-01,0.0,0.0,0.0,419.468,3865.0,3865.0
2017-06-01,0.0,0.0,0.0,503.846,4642.0,4642.0
2017-07-01,0.0,0.0,0.0,492.693,4539.0,4539.0
2017-08-01,0.0,0.0,0.0,488.571,4501.0,4501.0
2017-09-01,0.0,0.0,0.0,394.494,3634.0,3634.0
2017-10-01,0.0,0.0,0.0,348.425,3210.0,3210.0
2017-11-01,0.0,0.0,0.0,214.098,1972.0,1972.0
2017-12-01,0.0,0.0,0.0,156.876,1445.0,1445.0
2018-01-01,0.0,0.0,0.0,161.234,1468.0,1468.0
2018-02-01,0.0,0.0,0.0,261.337,2379.0,2379.0
2018-03-01,0.0,0.0,0.0,420.623,3829.0,3829.0
2018-04-01,0.0,0.0,0.0,463.245,4217.0,4217.0
2018-05-01,0.0,0.0,0.0,539.966,4916.0,4916.0
2018-06-01,0.0,0.0,0.0,546.298,4973.0,4973.0
2018-07-01,0.0,0.0,0.0,502.458,4574.0,4574.0
2018-08-01,0.0,0.0,0.0,413.073,3761.0,3761.0
2018-09-01,0.0,0.0,0.0,287.154,2614.0,2614.0
2018-10-01,0.0,0.0,0.0,309.074,2814.0,2814.0
2018-11-01,0.0,0.0,0.0,225.047,2049.0,2049.0
2018-12-01,0.0,0.0,0.0,255.491,2326.0,2326.0
2019-01-01,0.0,0.0,0.0,257.123,2290.0,2290.0
2019-02-01,0.0,0.0,0.0,296.95,2644.0,2644.0
2019-03-01,0.0,0.0,0.0,417.422,3717.0,3717.0
2019-04-01,0.0,0.0,0.0,457.496,4074.0,4074.0
2019-05-01,0.0,0.0,0.0,461.977,4114.0,4114.0
2019-06-01,0.0,0.0,0.0,509.519,4537.0,4537.0
2019-07-01,0.0,0.0,0.0,610.078,5433.0,5433.0
2019-08-01,0.0,0.0,0.0,505.038,4497.0,4497.0
2019-09-01,0.0,0.0,0.0,476.165,4240.0,4240.0
2019-10-01,0.0,0.0,0.0,322.089,2868.0,2868.0
2019-11-01,0.0,0.0,0.0,260.111,2316.0,2316.0
2019-12-01,0.0,0.0,0.0,164.032,1461.0,1461.0
2020-01-01,0.0,0.0,0.0,281.211,2465.0,2465.0
2020-02-01,0.0,0.0,0.0,330.585,2898.0,2898.0
2020-03-01,0.0,0.0,0.0,471.405,4133.0,4133.0
2020-04-01,0.0,0.0,0.0,443.59,3889.0,3889.0
2020-05-01,0.0,0.0,0.0,622.13,5454.0,5454.0
2020-06-01,0.0,0.0,0.0,591.713,5188.0,5188.0
2020-07-01,0.0,0.0,0.0,587.168,5148.0,5148.0
2020-08-01,0.0,0.0,0.0,539.542,4730.0,4730.0
2020-09-01,0.0,0.0,0.0,493.12,4323.0,4323.0
2020-10-01,0.0,0.0,0.0,350.669,3074.0,3074.0
2020-11-01,0.0,0.0,0.0,294.186,2579.0,2579.0
2020-12-01,0.0,0.0,0.0,204.681,1794.0,1794.0
2021-01-01,-3.212,0.0,0.0,429.409,3798.0,3798.0
2021-02-01,-2.789,0.0,0.0,311.821,2758.0,2758.0
2021-03-01,-3.12,0.0,0.0,813.371,7193.0,7193.0
2021-04-01,-3.193,0.0,0.0,611.217,5406.0,5406.0
2021-05-01,-3.493,0.0,0.0,894.472,7911.0,7911.0
2021-06-01,-3.336,0.0,0.0,885.024,7827.0,7827.0
2021-07-01,-3.265,0.0,0.0,722.507,6390.0,6390.0
2021-08-01,-3.298,0.0,0.0,742.989,6571.0,6571.0
2021-09-01,-3.17,0.0,0.0,676.034,5979.0,5979.0
2021-10-01,-3.413,0.0,0.0,531.013,4696.0,4696.0
2021-11-01,-3.318,0.0,0.0,535.643,4737.0,4737.0
2021-12-01,-3.393,0.0,0.0,297.5,2631.0,2631.0
2022-01-01,-1.506,0.0,0.0,182.629,623.0,623.0
2022-02-01,-1.324,0.0,0.0,266.903,911.0,911.0
2022-03-01,-1.424,0.0,0.0,479.977,1638.0,1638.0
2022-04-01,-1.543,0.0,0.0,574.924,1962.0,1962.0
2022-05-01,-1.514,0.0,0.0,706.59,2411.0,2411.0
2022-06-01,-1.523,0.0,0.0,678.485,2315.0,2315.0
2022-07-01,-1.563,0.0,0.0,744.995,2542.0,2542.0
2022-08-01,-1.525,0.0,0.0,648.045,2211.0,2211.0
2022-09-01,-1.499,0.0,0.0,528.323,1803.0,1803.0
2022-10-01,-1.56,0.0,0.0,452.144,1543.0,1543.0
2022-11-01,-1.432,0.0,0.0,328.036,1119.0,1119.0
2022-12-01,-1.587,0.0,0.0,212.949,727.0,727.0
2023-01-01,0.0,0.0,0.0,82.0,280.0,280.0
2023-02-01,0.0,0.0,0.0,124.0,423.0,423.0
2023-03-01,0.0,0.0,0.0,191.0,652.0,652.0
2023-04-01,0.0,0.0,0.0,266.0,908.0,908.0
2023-05-01,1.0,0.0,0.0,274.0,935.0,935.0
2023-06-01,-3.0,0.0,0.0,305.0,1041.0,1041.0
2023-07-01,-5.0,0.0,0.0,324.0,1105.0,1105.0
2023-08-01,-1.0,0.0,0.0,292.0,996.0,996.0
2023-09-01,-1.0,0.0,0.0,200.0,682.0,682.0
2023-10-01,-2.0,0.0,0.0,142.0,485.0,485.0
2023-11-01,0.0,0.0,0.0,91.0,310.0,310.0
2023-12-01,-4.0,0.0,0.0,75.0,256.0,256.0
2024-01-01,-3.0,0.0,0.0,96.0,328.0,328.0
