measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-07-01,269.383,919.0,919.0
2022-08-01,250.12,853.0,853.0
2022-09-01,211.08,720.0,720.0
2022-10-01,194.466,664.0,664.0
2022-11-01,144.164,492.0,492.0
2022-12-01,100.787,344.0,344.0
2023-01-01,161.0,549.0,549.0
2023-02-01,207.0,706.0,706.0
2023-03-01,225.0,768.0,768.0
2023-04-01,320.0,1092.0,1092.0
2023-05-01,274.0,935.0,935.0
2023-06-01,279.0,952.0,952.0
2023-07-01,157.0,536.0,536.0
2023-08-01,0.0,0.0,0.0
2023-09-01,86.0,293.0,293.0
2023-10-01,287.0,979.0,979.0
2023-11-01,219.0,747.0,747.0
2023-12-01,166.0,566.0,566.0
2024-01-01,196.0,669.0,669.0
2024-02-01,240.0,819.0,819.0
2024-03-01,334.0,1140.0,1140.0
2024-04-01,293.0,1000.0,1000.0
2024-05-01,308.0,1051.0,1051.0
2024-06-01,320.0,1092.0,1092.0
2024-07-01,338.0,1153.0,1153.0
2024-08-01,313.0,1068.0,1068.0
2024-09-01,248.0,846.0,846.0
2024-10-01,202.0,689.0,689.0
2024-11-01,189.0,645.0,645.0
2024-12-01,124.0,423.0,423.0
