measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2021-01-01,4856.183,41758.0,41758.0
2021-02-01,4118.197,35413.0,35413.0
2021-03-01,4427.857,38076.0,38076.0
2021-04-01,3928.988,33786.0,33786.0
2021-05-01,4106.298,35311.0,35311.0
2021-06-01,5615.128,48286.0,48286.0
2021-07-01,7748.77,66634.0,66634.0
2021-08-01,7074.887,60839.0,60839.0
2021-09-01,6019.895,51767.0,51767.0
2021-10-01,5738.809,49350.0,49350.0
2021-11-01,5274.249,45355.0,45355.0
2021-12-01,5443.739,46811.0,46811.0
2022-01-01,3360.502,29374.0,29374.0
2022-02-01,2790.112,24388.0,24388.0
2022-03-01,2581.594,22565.0,22565.0
2022-04-01,2644.416,23115.0,23115.0
2022-05-01,2426.7,21212.0,21212.0
2022-06-01,3300.475,28850.0,28850.0
2022-07-01,4409.102,38539.0,38539.0
2022-08-01,5320.169,46503.0,46503.0
2022-09-01,4875.92,42620.0,42620.0
2022-10-01,4477.784,39140.0,39140.0
2022-11-01,4112.073,35943.0,35943.0
2022-12-01,4545.153,39729.0,39729.0
2023-01-01,4125.357,37192.0,37192.0
2023-02-01,3514.002,31680.0,31680.0
2023-03-01,3377.407,30448.0,30448.0
2023-04-01,2638.461,23787.0,23787.0
2023-05-01,1708.917,15407.0,15407.0
2023-06-01,2248.143,20268.0,20268.0
2023-07-01,5204.011,46917.0,46917.0
2023-08-01,5250.951,47339.0,47339.0
2023-09-01,3716.768,33508.0,33508.0
2023-10-01,4538.864,40919.0,40919.0
2023-11-01,4263.754,38440.0,38440.0
2023-12-01,4800.365,43278.0,43278.0
2024-01-01,8865.635,80777.0,80777.0
2024-02-01,6013.726,54793.0,54793.0
2024-03-01,4304.442,39219.0,39219.0
2024-04-01,3664.204,33385.0,33385.0
2024-05-01,3296.907,30039.0,30039.0
2024-06-01,5072.187,46215.0,46215.0
2024-07-01,9744.735,88788.0,88788.0
2024-08-01,8464.329,77121.0,77121.0
2024-09-01,7455.505,67930.0,67930.0
2024-10-01,7811.116,71170.0,71170.0
2024-11-01,6290.005,57311.0,57311.0
2024-12-01,6903.209,62898.0,62898.0
