measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2003-01-01,16476.0,121245.5,121245.5
2003-02-01,17413.0,128214.0,128214.0
2003-03-01,4941.665,37288.0,37288.0
2003-04-01,2782.93,21471.0,21471.0
2003-05-01,402.06500000000005,3307.5,3307.5
2003-06-01,2535.58,20007.0,20007.0
2003-07-01,6697.0,51454.0,51454.0
2003-08-01,21593.170000000002,167041.5,167041.5
2003-09-01,8556.855,66823.0,66823.0
2003-10-01,6210.424999999999,49534.0,49534.0
2003-11-01,3724.315,29293.0,29293.0
2003-12-01,2296.0,18262.5,18262.5
2004-01-01,3945.7120000000004,33028.0,33028.0
2004-02-01,4011.7555,34206.5,34206.5
2004-03-01,3893.5285000000003,32657.5,32657.5
2004-04-01,3654.5205000000005,30875.0,30875.0
2004-05-01,5239.3730000000005,42880.5,42880.5
2004-06-01,4323.2015,35451.5,35451.5
2004-07-01,4130.9515,33634.0,33634.0
2004-08-01,4464.1405,36339.5,36339.5
2004-09-01,5298.421,42472.5,42472.5
2004-10-01,3112.919,26612.0,26612.0
2004-11-01,4179.04,35409.5,35409.5
2004-12-01,4292.436,37021.5,37021.5
2005-01-01,2524.596,20403.28,20403.28
2005-02-01,2019.6935000000003,16322.755,16322.755
2005-03-01,2802.6985000000004,22650.850000000002,22650.850000000002
2005-04-01,2660.4785,21501.454999999998,21501.454999999998
2005-05-01,2544.05,20560.504999999997,20560.504999999997
2005-06-01,4802.439,38812.35,38812.35
2005-07-01,6322.184499999999,51094.625,51094.625
2005-08-01,6280.459500000001,50757.415,50757.415
2005-09-01,3802.4155,30730.355,30730.355
2005-10-01,2696.138,21789.649999999998,21789.649999999998
2005-11-01,2362.9505000000004,19096.895,19096.895
2005-12-01,2953.8955000000005,23872.789999999997,23872.789999999997
2006-01-01,1521.9705,12022.5,12022.5
2006-02-01,1720.4485,13590.5,13590.5
2006-03-01,2267.1385,17909.0,17909.0
2006-04-01,1876.1375,14820.0,14820.0
2006-05-01,2471.3515,19522.5,19522.5
2006-06-01,3183.382,25147.0,25147.0
2006-07-01,5696.554,44999.0,44999.0
2006-08-01,5061.891,39985.5,39985.5
2006-09-01,2977.507,23520.0,23520.0
2006-10-01,3225.231,25477.5,25477.5
2006-11-01,2168.2960000000003,17128.5,17128.5
2006-12-01,2201.0930000000003,17387.5,17387.5
2007-01-01,1839.7605,14970.5,14970.5
2007-02-01,1245.5965,9870.0,9870.0
2007-03-01,2592.7775,21229.0,21229.0
2007-04-01,0.0,0.0,0.0
2007-05-01,1887.154,15209.5,15209.5
2007-06-01,1498.871,12675.0,12675.0
2007-07-01,3354.349,28123.0,28123.0
2007-08-01,6462.219,55013.5,55013.5
2007-09-01,3026.7965,25142.0,25142.0
2007-10-01,4750.6705,39683.5,39683.5
2007-11-01,1029.1345000000001,8265.5,8265.5
2007-12-01,10344.671,88360.0,88360.0
2008-01-01,469.1395,3939.5,3939.5
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,190.6175,1601.0,1601.0
2008-05-01,366.837,2987.0,2987.0
2008-06-01,853.3645,7329.0,7329.0
2008-07-01,3306.257,28283.0,28283.0
2008-08-01,1916.499,16479.0,16479.0
2008-09-01,4113.521000000001,35392.5,35392.5
2008-10-01,0.0,0.0,0.0
2008-11-01,1498.98,12930.5,12930.5
2008-12-01,3823.7845,31697.5,31697.5
2009-01-01,9237.3275,78436.5,78436.5
2009-02-01,1084.2015000000001,9309.5,9309.5
2009-03-01,1697.4465,14103.0,14103.0
2009-04-01,5331.248,43616.5,43616.5
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,1951.1545,16935.5,16935.5
2009-09-01,3182.219,27319.0,27319.0
2009-10-01,925.12,8058.0,8058.0
2009-11-01,2199.2765,18711.0,18711.0
2009-12-01,1119.5065,9245.5,9245.5
2010-01-01,1391.7755000000002,11640.5,11640.5
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,566.7735,4846.0,4846.0
2010-05-01,1641.989,14441.5,14441.5
2010-06-01,884.2925,7832.0,7832.0
2010-07-01,8901.324499999999,80047.0,80047.0
2010-08-01,8769.233,78354.5,78354.5
2010-09-01,1272.612,11131.0,11131.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,3108.3735,28353.5,28353.5
2011-07-01,9056.52,80967.5,80967.5
2011-08-01,5395.3865000000005,46047.0,46047.0
2011-09-01,3907.8065,33383.0,33383.0
2011-10-01,4946.719999999999,41894.5,41894.5
2011-11-01,5814.4335,48210.5,48210.5
2011-12-01,4467.26,36565.5,36565.5
2012-01-01,12837.971,111797.5,111797.5
2012-02-01,6037.312,49368.0,49368.0
2012-03-01,8422.603500000001,69419.5,69419.5
2012-04-01,9370.5845,80739.0,80739.0
2012-05-01,2535.029,21022.5,21022.5
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0
2013-12-01,186.0,1781.5,1781.5
2014-01-01,11086.0,91882.5,91882.5
2014-02-01,9196.5,76650.5,76650.5
2014-03-01,10198.5,84637.5,84637.5
2014-04-01,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0
2014-06-01,990.5,8919.0,8919.0
2014-07-01,1376.5,11990.0,11990.0
2014-08-01,2320.0,19811.5,19811.5
2014-09-01,2659.5,22806.0,22806.0
2014-10-01,4713.5,39643.0,39643.0
2014-11-01,2024.0,16989.0,16989.0
2014-12-01,3857.0,32564.0,32564.0
2015-01-01,4738.0,40362.0,40362.0
2015-02-01,8928.5,75786.5,75786.5
2015-03-01,8088.5,67717.5,67717.5
2015-04-01,362.0,3021.5,3021.5
2015-05-01,3745.5,31997.0,31997.0
2015-06-01,3835.5,32896.5,32896.5
2015-07-01,7646.5,65040.0,65040.0
2015-08-01,7157.0,61028.0,61028.0
2015-09-01,6984.0,59191.5,59191.5
2015-10-01,0.0,0.0,0.0
2015-11-01,818.5,7016.5,7016.5
2015-12-01,862.5,7418.5,7418.5
2016-01-01,4154.5,35274.5,35274.5
2016-02-01,2318.5,20461.0,20461.0
2016-03-01,3632.5,30773.0,30773.0
2016-04-01,9023.5,74216.5,74216.5
2016-05-01,1504.0,12653.0,12653.0
2016-06-01,2837.5,24298.0,24298.0
2016-07-01,6812.5,58302.5,58302.5
2016-08-01,7469.0,60980.5,60980.5
2016-09-01,1984.0,17209.5,17209.5
2016-10-01,1060.5,9061.0,9061.0
2016-11-01,570.5,4916.5,4916.5
2016-12-01,2109.5,17958.0,17958.0
2017-01-01,955.0,8539.0,8539.0
2017-02-01,397.5,3508.5,3508.5
2017-03-01,919.5,7971.5,7971.5
2017-04-01,107.0,986.5,986.5
2017-05-01,632.0,5633.5,5633.5
2017-06-01,1327.5,11793.5,11793.5
2017-07-01,3234.0,28916.0,28916.0
2017-08-01,1576.5,14365.5,14365.5
2017-09-01,2924.0,26250.5,26250.5
2017-10-01,1524.5,13516.5,13516.5
2017-11-01,754.5,6661.0,6661.0
2017-12-01,2219.0,19634.5,19634.5
2018-01-01,5201.0,42753.0,42753.0
2018-02-01,347.5,2921.5,2921.5
2018-03-01,138.5,1149.0,1149.0
2018-04-01,142.0,1170.0,1170.0
2018-05-01,1060.5,8825.0,8825.0
2018-06-01,1213.0,10323.0,10323.0
2018-07-01,2295.0,19584.5,19584.5
2018-08-01,3062.0,24827.5,24827.5
2018-09-01,2106.0,17811.0,17811.0
2018-10-01,1167.0,9777.5,9777.5
2018-11-01,1114.5,9102.5,9102.5
2018-12-01,265.0,2226.0,2226.0
2019-01-01,2054.5,17268.5,17268.5
2019-02-01,565.5,4692.0,4692.0
2019-03-01,155.5,1323.0,1323.0
2019-04-01,142.5,1186.5,1186.5
2019-05-01,154.5,1311.5,1311.5
2019-06-01,1213.0,10323.0,10323.0
2019-07-01,1851.0,16048.5,16048.5
2019-08-01,437.5,3809.0,3809.0
2019-09-01,480.0,4101.5,4101.5
2019-10-01,95.0,914.0,914.0
2019-11-01,904.0,7324.5,7324.5
2019-12-01,855.5,7071.5,7071.5
2020-01-01,672.5,5736.5,5736.5
2020-02-01,405.0,3416.0,3416.0
2020-03-01,176.5,1466.0,1466.0
2020-04-01,99.5,858.0,858.0
2020-05-01,492.0,4179.0,4179.0
2020-06-01,826.5,6904.5,6904.5
2020-07-01,2914.0,24261.0,24261.0
2020-08-01,1159.5,9802.0,9802.0
2020-09-01,313.0,2641.5,2641.5
2020-10-01,408.5,3389.5,3389.5
2020-11-01,112.0,986.5,986.5
2020-12-01,1526.5,12396.0,12396.0
2021-01-01,624.5,5245.5,5245.5
2021-02-01,1890.5,15673.5,15673.5
2021-03-01,111.5,966.0,966.0
2021-04-01,81.5,756.0,756.0
2021-05-01,105.0,955.0,955.0
2021-06-01,1584.0,13483.0,13483.0
2021-07-01,992.0,8556.5,8556.5
2021-08-01,1489.5,12479.0,12479.0
2021-09-01,188.0,1587.0,1587.0
2021-10-01,122.5,1052.5,1052.5
2021-11-01,177.0,1432.0,1432.0
2021-12-01,129.0,1078.0,1078.0
2022-01-01,7046.0,54618.0,54618.0
2022-02-01,3160.0,23262.5,23262.5
2022-03-01,339.5,2556.0,2556.0
2022-04-01,110.0,944.5,944.5
2022-05-01,303.5,2261.0,2261.0
2022-06-01,1297.5,10072.0,10072.0
2022-07-01,2569.0,21007.0,21007.0
2022-08-01,3492.0,28606.0,28606.0
2022-09-01,255.0,2091.5,2091.5
2022-10-01,152.0,1275.0,1275.0
2022-11-01,113.0,975.0,975.0
2022-12-01,3144.5,25378.5,25378.5
2023-01-01,118.5,1070.0,1070.0
2023-02-01,1569.0,12909.0,12909.0
2023-03-01,122.5,1067.5,1067.5
2023-04-01,125.0,1092.5,1092.5
2023-05-01,102.5,910.0,910.0
2023-06-01,166.0,1416.0,1416.0
2023-07-01,1877.0,15720.5,15720.5
2023-08-01,107.5,985.5,985.5
2023-09-01,1165.5,9698.5,9698.5
2023-10-01,121.0,1072.0,1072.0
2023-11-01,220.0,1792.5,1792.5
2023-12-01,172.5,1446.0,1446.0
2024-01-01,1541.0,12635.0,12635.0
2024-02-01,150.5,1255.5,1255.5
2024-03-01,182.0,1523.5,1523.5
2024-04-01,122.5,937.0,937.0
2024-05-01,123.0,1025.0,1025.0
2024-06-01,1141.0,9329.5,9329.5
2024-07-01,1743.5,14433.5,14433.5
