measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,11891.0,121775.73,121775.73
2003-02-01,9770.0,100054.57,100054.57
2003-03-01,5447.0,55782.73,55782.73
2003-04-01,5447.0,55782.73,55782.73
2003-05-01,19339.0,198050.7,198050.7
2003-06-01,14717.0,150716.8,150716.8
2003-07-01,8255.0,84539.46,84539.46
2003-08-01,11779.0,120628.74,120628.74
2003-09-01,9018.0,92353.34,92353.34
2003-10-01,12078.0,123690.8,123690.8
2003-11-01,8197.0,83945.48,83945.48
2003-12-01,16222.0,166129.5,166129.5
2004-01-01,1256.604,12593.69,12593.69
2004-02-01,1128.05,11305.32,11305.32
2004-03-01,1312.595,13154.83,13154.83
2004-04-01,1162.673,11652.31,11652.31
2004-05-01,1204.929,12075.8,12075.8
2004-06-01,1211.422,12140.87,12140.87
2004-07-01,1244.441,12471.79,12471.79
2004-08-01,1242.846,12455.8,12455.8
2004-09-01,1180.145,11827.41,11827.41
2004-10-01,1162.626,11651.84,11651.84
2004-11-01,1279.674,12824.89,12824.89
2004-12-01,1373.996,13770.19,13770.19
2005-01-01,11899.474,118982.84,118982.84
2005-02-01,9669.77,96688.03,96688.03
2005-03-01,10565.21,105641.54,105641.54
2005-04-01,13244.595000000001,132432.71,132432.71
2005-05-01,9813.127,98121.45,98121.45
2005-06-01,8791.987000000001,87911.08,87911.08
2005-07-01,7464.901000000001,74641.54,74641.54
2005-08-01,5885.976000000001,58853.87,58853.87
2005-09-01,5084.524,50840.15,50840.15
2005-10-01,10342.051,103410.16,103410.16
2005-11-01,11356.985,113558.49,113558.49
2005-12-01,12011.402,120102.01,120102.01
2006-01-01,17717.715,175742.0,175742.0
2006-02-01,15976.142,158467.0,158467.0
2006-03-01,14075.207,139612.0,139612.0
2006-04-01,15320.401,151963.0,151963.0
2006-05-01,18113.811,179671.0,179671.0
2006-06-01,17798.0,176538.0,176538.0
2006-07-01,18663.636,185125.0,185125.0
2006-08-01,18528.77,183787.0,183787.0
2006-09-01,12027.364,119299.0,119299.0
2006-10-01,10602.972,105171.0,105171.0
2006-11-01,12419.584,123190.0,123190.0
2006-12-01,13151.397,130449.0,130449.0
2007-01-01,14331.971000000001,141657.0,141657.0
2007-02-01,11364.787,112330.0,112330.0
2007-03-01,13567.75,134104.0,134104.0
2007-04-01,11864.377,117268.0,117268.0
2007-05-01,12655.583,125088.0,125088.0
2007-06-01,10917.298,107907.0,107907.0
2007-07-01,10470.76,103493.0,103493.0
2007-08-01,10514.422,103925.0,103925.0
2007-09-01,9881.471000000001,97668.0,97668.0
2007-10-01,10173.943,100559.0,100559.0
2007-11-01,11250.61,111201.0,111201.0
2007-12-01,11820.869,116837.0,116837.0
2008-01-01,12169.572,119919.0,119919.0
2008-02-01,10172.342,100238.0,100238.0
2008-03-01,13186.073,129936.0,129936.0
2008-04-01,11984.779,118098.0,118098.0
2008-05-01,12536.736,123537.0,123537.0
2008-06-01,11531.785,113634.0,113634.0
2008-07-01,12208.613000000001,120304.0,120304.0
2008-08-01,11655.448,114853.0,114853.0
2008-09-01,10546.223,103922.0,103922.0
2008-10-01,10793.426,106358.0,106358.0
2008-11-01,12238.751,120601.0,120601.0
2008-12-01,12775.252,125887.0,125887.0
2009-01-01,12973.27,126619.0,126619.0
2009-02-01,11917.612000000001,116316.0,116316.0
2009-03-01,14564.672,142151.0,142151.0
2009-04-01,13340.606,130204.0,130204.0
2009-05-01,14037.184000000001,137003.0,137003.0
2009-06-01,12862.524000000001,125538.0,125538.0
2009-07-01,13492.979,131691.0,131691.0
2009-08-01,13171.178,128551.0,128551.0
2009-09-01,11921.583,116355.0,116355.0
2009-10-01,12369.434000000001,120726.0,120726.0
2009-11-01,13372.81,130519.0,130519.0
2009-12-01,14138.148000000001,137988.0,137988.0
2010-01-01,9347.614,91195.0,91195.0
2010-02-01,8394.219000000001,81894.0,81894.0
2010-03-01,9856.809000000001,96163.0,96163.0
2010-04-01,8696.232,84840.0,84840.0
2010-05-01,8770.62,85566.0,85566.0
2010-06-01,8746.551000000001,85331.0,85331.0
2010-07-01,9143.842,89207.0,89207.0
2010-08-01,8785.506000000001,85711.0,85711.0
2010-09-01,8249.933,80486.0,80486.0
2010-10-01,8525.768,83177.0,83177.0
2010-11-01,9400.047,91707.0,91707.0
2010-12-01,10039.859,97949.0,97949.0
2011-01-01,12973.184,126047.0,126047.0
2011-02-01,11246.735,109273.0,109273.0
2011-03-01,14956.989,145322.0,145322.0
2011-04-01,13555.07,131701.0,131701.0
2011-05-01,15837.844,153880.0,153880.0
2011-06-01,15732.298,152855.0,152855.0
2011-07-01,15183.762,147525.0,147525.0
2011-08-01,14540.944,141280.0,141280.0
2011-09-01,13756.67,133660.0,133660.0
2011-10-01,14598.238,141836.0,141836.0
2011-11-01,15818.185,153689.0,153689.0
2011-12-01,17088.081,166028.0,166028.0
2012-01-01,11702.43,111360.0,111360.0
2012-02-01,11297.538,107507.0,107507.0
2012-03-01,12065.323,114814.0,114814.0
