measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2022-01-01,56.582,524.0,524.0
2022-02-01,26.007,239.0,239.0
2022-03-01,36.514,342.0,342.0
2022-04-01,27.688,257.0,257.0
2022-05-01,47.008,439.0,439.0
2022-06-01,39.866,371.0,371.0
2022-07-01,36.905,342.0,342.0
2022-08-01,18.085,165.0,165.0
2022-09-01,50.38,467.0,467.0
2022-10-01,42.068,393.0,393.0
2022-11-01,51.848,485.0,485.0
2022-12-01,62.049,576.0,576.0
2023-01-01,60.178,553.0,553.0
2023-02-01,27.588,257.0,257.0
2023-03-01,54.508,507.0,507.0
2023-04-01,120.437,1123.0,1123.0
2023-05-01,68.516,638.0,638.0
2023-06-01,53.182,496.0,496.0
2023-07-01,59.935,559.0,559.0
2023-08-01,78.382,730.0,730.0
2023-09-01,77.251,718.0,718.0
2023-10-01,36.954,342.0,342.0
2023-11-01,61.821,576.0,576.0
2023-12-01,83.248,775.0,775.0
2024-01-01,50.593,517.0,517.0
2024-02-01,11.25,113.0,113.0
2024-03-01,11.608,120.0,120.0
2024-04-01,15.893,164.0,164.0
2024-05-01,22.551,233.0,233.0
2024-06-01,17.914,183.0,183.0
2024-07-01,15.661,164.0,164.0
2024-08-01,14.628,151.0,151.0
2024-09-01,15.084,158.0,158.0
2024-10-01,14.756,151.0,151.0
2024-11-01,12.083,126.0,126.0
2024-12-01,13.979,145.0,145.0
