measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,1849.039,10839.0,10839.0
2001-02-01,1686.046,9883.0,9883.0
2001-03-01,1930.8990000000001,11319.0,11319.0
2001-04-01,1709.0890000000002,10019.0,10019.0
2001-05-01,1917.971,11243.0,11243.0
2001-06-01,1970.9470000000001,11554.0,11554.0
2001-07-01,2637.226,15459.0,15459.0
2001-08-01,2963.72,17373.0,17373.0
2001-09-01,2383.539,13972.0,13972.0
2001-10-01,2692.3450000000003,15782.0,15782.0
2001-11-01,2430.47,14247.0,14247.0
2001-12-01,2458.71,14413.0,14413.0
2002-01-01,2326.809,15554.0,15554.0
2002-02-01,1850.863,12372.0,12372.0
2002-03-01,2374.998,15876.0,15876.0
2002-04-01,2239.774,14972.0,14972.0
2002-05-01,1992.55,13320.0,13320.0
2002-06-01,2409.095,16104.0,16104.0
2002-07-01,3395.148,22696.0,22696.0
2002-08-01,3390.3790000000004,22664.0,22664.0
2002-09-01,2460.166,16445.0,16445.0
2002-10-01,2054.4480000000003,13733.0,13733.0
2002-11-01,1617.9170000000001,10815.0,10815.0
2002-12-01,1919.854,12834.0,12834.0
2003-01-01,2559.59,17110.0,17110.0
2003-02-01,2175.055,14540.0,14540.0
2003-03-01,2403.444,16066.0,16066.0
2003-04-01,2084.5860000000002,13935.0,13935.0
2003-05-01,1875.8210000000001,12539.0,12539.0
2003-06-01,2243.217,14995.0,14995.0
2003-07-01,2712.208,18130.0,18130.0
2003-08-01,2557.672,17097.0,17097.0
2003-09-01,2376.955,15889.0,15889.0
2003-10-01,2324.4410000000003,15538.0,15538.0
2003-11-01,2215.501,14810.0,14810.0
2003-12-01,2503.5080000000003,16735.0,16735.0
2004-01-01,1662.0,24561.0,24561.0
2004-02-01,1662.0,24561.0,24561.0
2004-03-01,1662.0,24561.0,24561.0
2004-04-01,1662.0,24561.0,24561.0
2004-05-01,1662.0,24561.0,24561.0
2004-06-01,1662.0,24561.0,24561.0
2004-07-01,1662.0,24561.0,24561.0
2004-08-01,1662.0,24561.0,24561.0
2004-09-01,1662.0,24561.0,24561.0
2004-10-01,1662.0,24561.0,24561.0
2004-11-01,1662.0,24561.0,24561.0
2004-12-01,1662.0,24561.0,24561.0
2005-01-01,2082.007,14650.31,14650.31
2005-02-01,1857.314,13069.23,13069.23
2005-03-01,2121.31,14926.87,14926.87
2005-04-01,2116.924,14896.01,14896.01
2005-05-01,2327.251,16376.0,16376.0
2005-06-01,2305.6330000000003,16223.88,16223.88
2005-07-01,2387.359,16798.96,16798.96
2005-08-01,2376.569,16723.04,16723.04
2005-09-01,2238.713,15752.99,15752.99
2005-10-01,2259.8140000000003,15901.47,15901.47
2005-11-01,2276.015,16015.47,16015.47
2005-12-01,2281.091,16051.19,16051.19
2006-01-01,2327.619,16379.0,16379.0
2006-02-01,2151.074,15136.0,15136.0
2006-03-01,2372.779,16696.0,16696.0
2006-04-01,1745.7910000000002,12284.0,12284.0
2006-05-01,2134.378,15019.0,15019.0
2006-06-01,2235.845,15733.0,15733.0
2006-07-01,2320.436,16328.0,16328.0
2006-08-01,2306.482,16230.0,16230.0
2006-09-01,2206.205,15524.0,15524.0
2006-10-01,2289.32,16109.0,16109.0
2006-11-01,2312.184,16270.0,16270.0
2006-12-01,2227.888,15677.0,15677.0
2007-01-01,1448.769,10195.0,10195.0
2007-02-01,1376.616,9687.0,9687.0
2007-03-01,1684.173,11851.0,11851.0
2007-04-01,2126.449,14963.0,14963.0
2007-05-01,2811.3360000000002,19783.0,19783.0
2007-06-01,2618.663,18427.0,18427.0
2007-07-01,2762.92,19442.0,19442.0
2007-08-01,2644.222,18607.0,18607.0
2007-09-01,2728.085,19196.0,19196.0
2007-10-01,2887.382,20317.0,20317.0
2007-11-01,1898.788,13361.0,13361.0
2007-12-01,1642.597,11558.0,11558.0
2008-01-01,2442.061,18247.0,18247.0
2008-02-01,2151.996,16080.0,16080.0
2008-03-01,2342.339,17503.0,17503.0
2008-04-01,2713.626,20277.0,20277.0
2008-05-01,2943.1870000000004,21992.0,21992.0
2008-06-01,3063.05,22888.0,22888.0
2008-07-01,2410.579,18013.0,18013.0
2008-08-01,2849.904,21295.0,21295.0
2008-09-01,2904.13,21700.0,21700.0
2008-10-01,2837.733,21204.0,21204.0
2008-11-01,2127.73,15899.0,15899.0
2008-12-01,2131.665,15928.0,15928.0
2009-01-01,1868.2530000000002,13267.0,13267.0
2009-02-01,1847.412,13120.0,13120.0
2009-03-01,2267.67,16104.0,16104.0
2009-04-01,2156.7940000000003,15317.0,15317.0
2009-05-01,2961.0170000000003,21028.0,21028.0
2009-06-01,2586.1040000000003,18365.0,18365.0
2009-07-01,2752.425,19547.0,19547.0
2009-08-01,2694.821,19138.0,19138.0
2009-09-01,1829.9840000000002,12996.0,12996.0
2009-10-01,2571.675,18263.0,18263.0
2009-11-01,2899.52,20591.0,20591.0
2009-12-01,2202.325,15640.0,15640.0
2010-01-01,2322.1620000000003,16492.0,16492.0
2010-02-01,2493.196,17705.0,17705.0
2010-03-01,3146.1780000000003,22343.0,22343.0
2010-04-01,3198.885,22717.0,22717.0
2010-05-01,2944.411,20910.0,20910.0
2010-06-01,2496.742,17731.0,17731.0
2010-07-01,2232.411,15854.0,15854.0
2010-08-01,2377.5530000000003,16885.0,16885.0
2010-09-01,2561.621,18191.0,18191.0
2010-10-01,1796.145,12755.0,12755.0
2010-11-01,1359.1950000000002,9652.0,9652.0
2010-12-01,1709.501,12140.0,12140.0
2012-01-01,1673.121,19560.0,19560.0
2012-02-01,1663.102,19442.0,19442.0
2012-03-01,1759.417,20568.0,20568.0
2012-04-01,2038.947,23835.0,23835.0
2012-05-01,2102.199,24574.0,24574.0
2012-06-01,1917.911,22420.0,22420.0
2012-07-01,2482.699,29023.0,29023.0
2012-08-01,2412.67,28204.0,28204.0
