measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,39.135,487.0,487.0
2003-02-01,32.763,408.0,408.0
2003-03-01,36.704,457.0,457.0
2003-04-01,32.258,401.0,401.0
2003-05-01,31.859,396.0,396.0
2003-06-01,35.85,446.0,446.0
2003-07-01,39.022,485.0,485.0
2003-08-01,40.533,504.0,504.0
2003-09-01,35.296,439.0,439.0
2003-10-01,37.354,465.0,465.0
2003-11-01,31.566000000000003,393.0,393.0
2003-12-01,35.413000000000004,441.0,441.0
2004-01-01,1.1320000000000001,11.0,11.0
2004-02-01,0.5680000000000001,6.0,6.0
2004-03-01,6.327,64.0,64.0
2004-04-01,8.982000000000001,90.0,90.0
2004-05-01,15.726,158.0,158.0
2004-06-01,5.04,51.0,51.0
2004-07-01,5.488,55.0,55.0
2004-08-01,15.804,159.0,159.0
2004-09-01,4.1290000000000004,41.0,41.0
2004-10-01,6.064,61.0,61.0
2004-11-01,1.097,11.0,11.0
2004-12-01,0.643,6.0,6.0
2005-01-01,3.829,38.19,38.19
2005-02-01,1.315,13.13,13.13
2005-03-01,1.458,14.55,14.55
2005-04-01,1.766,17.62,17.62
2005-05-01,1.64,16.36,16.36
2005-06-01,2.129,21.24,21.24
2005-07-01,2.1670000000000003,21.62,21.62
2005-08-01,2.5460000000000003,25.39,25.39
2005-09-01,1.6660000000000001,16.62,16.62
2005-10-01,1.851,18.46,18.46
2005-11-01,1.488,14.84,14.84
2005-12-01,3.1460000000000004,31.38,31.38
2006-01-01,2.35,23.0,23.0
2006-02-01,1.23,12.0,12.0
2006-03-01,1.0330000000000001,10.0,10.0
2006-04-01,1.979,19.0,19.0
2006-05-01,1.85,18.0,18.0
2006-06-01,1.681,16.0,16.0
2006-07-01,2.436,24.0,24.0
2006-08-01,2.363,23.0,23.0
2006-09-01,1.085,11.0,11.0
2006-10-01,1.147,11.0,11.0
2006-11-01,1.35,13.0,13.0
2006-12-01,1.496,15.0,15.0
2007-01-01,4.731,46.0,46.0
2007-02-01,10.509,109.0,109.0
2007-03-01,2.847,29.0,29.0
2007-04-01,2.7590000000000003,29.0,29.0
2007-05-01,3.1,35.0,35.0
2007-06-01,8.804,92.0,92.0
2007-07-01,5.477,58.0,58.0
2007-08-01,4.259,46.0,46.0
2007-09-01,3.02,29.0,29.0
2007-10-01,4.9270000000000005,52.0,52.0
2007-11-01,2.931,29.0,29.0
2007-12-01,3.635,40.0,40.0
2008-01-01,0.9760000000000001,17.0,17.0
2008-02-01,0.881,12.0,12.0
2008-03-01,1.059,17.0,17.0
2008-04-01,0.659,12.0,12.0
2008-05-01,0.48200000000000004,6.0,6.0
2008-06-01,1.673,23.0,23.0
2008-07-01,0.48500000000000004,6.0,6.0
2008-08-01,0.47000000000000003,6.0,6.0
2008-09-01,0.994,12.0,12.0
2008-10-01,0.47400000000000003,6.0,6.0
2008-11-01,0.303,6.0,6.0
2008-12-01,0.544,6.0,6.0
2009-01-01,0.34600000000000003,6.0,6.0
2009-02-01,0.42,6.0,6.0
2009-03-01,0.47,6.0,6.0
2009-04-01,0.42900000000000005,6.0,6.0
2009-05-01,1.1480000000000001,6.0,6.0
2009-06-01,0.444,6.0,6.0
2009-07-01,0.5840000000000001,6.0,6.0
2009-08-01,0.8160000000000001,12.0,12.0
2009-09-01,0.39,6.0,6.0
2009-10-01,0.71,6.0,6.0
2009-11-01,0.5760000000000001,6.0,6.0
2009-12-01,0.667,6.0,6.0
2010-01-01,0.9810000000000001,6.0,6.0
