measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1724.564,24169.0,24169.0
2003-02-01,1465.477,20538.0,20538.0
2003-03-01,1619.3580000000002,22695.0,22695.0
2003-04-01,1404.5230000000001,19684.0,19684.0
2003-05-01,1263.864,17713.0,17713.0
2003-06-01,1511.403,21182.0,21182.0
2003-07-01,1827.393,25610.0,25610.0
2003-08-01,1723.2720000000002,24151.0,24151.0
2003-09-01,1601.511,22445.0,22445.0
2003-10-01,1566.1290000000001,21949.0,21949.0
2003-11-01,1492.729,20920.0,20920.0
2003-12-01,1686.778,23639.0,23639.0
2004-01-01,1694.083,22381.0,22381.0
2004-02-01,1694.083,22381.0,22381.0
2004-03-01,1694.083,22381.0,22381.0
2004-04-01,1694.083,22381.0,22381.0
2004-05-01,1694.083,22381.0,22381.0
2004-06-01,1694.083,22381.0,22381.0
2004-07-01,1694.083,22381.0,22381.0
2004-08-01,1694.083,22381.0,22381.0
2004-09-01,1694.083,22381.0,22381.0
2004-10-01,1694.083,22381.0,22381.0
2004-11-01,1694.083,22381.0,22381.0
2004-12-01,1694.083,22381.0,22381.0
2005-01-01,2069.029,24488.68,24488.68
2005-02-01,1845.736,21845.83,21845.83
2005-03-01,2108.0860000000002,24950.96,24950.96
2005-04-01,2103.728,24899.38,24899.38
2005-05-01,2312.744,27373.25,27373.25
2005-06-01,2291.261,27118.98,27118.98
2005-07-01,2372.478,28080.25,28080.25
2005-08-01,2361.755,27953.34,27953.34
2005-09-01,2224.757,26331.86,26331.86
2005-10-01,2245.7270000000003,26580.06,26580.06
2005-11-01,2261.827,26770.61,26770.61
2005-12-01,2266.871,26830.31,26830.31
2006-01-01,2327.619,33630.0,33630.0
2006-02-01,2151.074,31079.0,31079.0
2006-03-01,2372.779,34282.0,34282.0
2006-04-01,1745.7910000000002,25223.0,25223.0
2006-05-01,2134.378,30838.0,30838.0
2006-06-01,2235.845,32304.0,32304.0
2006-07-01,2320.436,33526.0,33526.0
2006-08-01,2306.482,33324.0,33324.0
2006-09-01,2206.205,31876.0,31876.0
2006-10-01,2289.32,33076.0,33076.0
2006-11-01,2312.184,33407.0,33407.0
2006-12-01,2227.888,32189.0,32189.0
2007-01-01,1525.3690000000001,19843.0,19843.0
2007-02-01,1449.401,18854.0,18854.0
2007-03-01,1773.22,23067.0,23067.0
2007-04-01,2238.88,29124.0,29124.0
2007-05-01,2959.9790000000003,38505.0,38505.0
2007-06-01,2757.119,35866.0,35866.0
2007-07-01,2909.003,37841.0,37841.0
2007-08-01,2784.029,36216.0,36216.0
2007-09-01,2872.326,37364.0,37364.0
2007-10-01,3040.045,39546.0,39546.0
2007-11-01,1999.182,26006.0,26006.0
2007-12-01,1729.4460000000001,22497.0,22497.0
