measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2014-04-01,690.234,7818.0,7818.0
2014-05-01,681.878,7724.0,7724.0
2014-06-01,746.346,8454.0,8454.0
2014-07-01,820.27,9291.0,9291.0
2014-08-01,739.546,8377.0,8377.0
2014-09-01,701.095,7941.0,7941.0
2014-10-01,672.755,7620.0,7620.0
2014-11-01,638.142,7228.0,7228.0
2014-12-01,623.734,7065.0,7065.0
2015-01-01,1446.832,17740.0,17740.0
2015-02-01,1353.212,16593.0,16593.0
2015-03-01,1449.103,17769.0,17769.0
2015-04-01,1516.597,18597.0,18597.0
2015-05-01,1342.245,16459.0,16459.0
2015-06-01,1283.817,15742.0,15742.0
2015-07-01,1055.688,12945.0,12945.0
2015-08-01,1070.189,13123.0,13123.0
2015-09-01,903.818,11082.0,11082.0
2015-10-01,932.251,11431.0,11431.0
2015-11-01,775.57,9510.0,9510.0
2015-12-01,883.678,10836.0,10836.0
2016-01-01,1114.421,12049.0,12049.0
2016-02-01,1148.786,12419.0,12419.0
2016-03-01,1287.503,13919.0,13919.0
2016-04-01,1106.564,11963.0,11963.0
2016-05-01,1054.179,11397.0,11397.0
2016-06-01,1221.518,13205.0,13205.0
2016-07-01,1123.867,12150.0,12150.0
2016-08-01,1271.915,13750.0,13750.0
2016-09-01,1313.164,14197.0,14197.0
2016-10-01,1362.305,14727.0,14727.0
2016-11-01,1061.201,11473.0,11473.0
2016-12-01,1155.577,12492.0,12492.0
2017-01-01,1010.657,10481.0,10481.0
2017-02-01,947.097,9822.0,9822.0
2017-03-01,984.984,10215.0,10215.0
2017-04-01,1007.349,10447.0,10447.0
2017-05-01,970.513,10065.0,10065.0
2017-06-01,1119.261,11608.0,11608.0
2017-07-01,1061.294,11007.0,11007.0
2017-08-01,1103.176,11441.0,11441.0
2017-09-01,951.606,9869.0,9869.0
2017-10-01,912.563,9464.0,9464.0
2017-11-01,891.748,9248.0,9248.0
2017-12-01,857.752,8896.0,8896.0
2018-01-01,618.615,5854.0,5854.0
2018-02-01,601.879,5696.0,5696.0
2018-03-01,715.527,6771.0,6771.0
2018-04-01,650.332,6154.0,6154.0
2018-05-01,795.478,7528.0,7528.0
2018-06-01,746.728,7066.0,7066.0
2018-07-01,807.179,7638.0,7638.0
2018-08-01,799.089,7562.0,7562.0
2018-09-01,684.458,6477.0,6477.0
2018-10-01,673.269,6371.0,6371.0
2018-11-01,736.446,6969.0,6969.0
