measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2016-11-01,16254.0,150057.0,150057.0
2016-12-01,50280.0,464185.0,464185.0
2017-01-01,73782.359,679757.0,679757.0
2017-02-01,73035.22,672873.0,672873.0
2017-03-01,88499.392,815345.0,815345.0
2017-04-01,86482.716,796765.0,796765.0
2017-05-01,77248.747,711693.0,711693.0
2017-06-01,59044.711,543979.0,543979.0
2017-07-01,54700.195,503953.0,503953.0
2017-08-01,44885.592,413531.0,413531.0
2017-09-01,56988.236,525033.0,525033.0
2017-10-01,70862.911,652860.0,652860.0
2017-11-01,68464.113,630760.0,630760.0
2017-12-01,60940.808,561448.0,561448.0
2018-01-01,78077.557,710818.0,710818.0
2018-02-01,71403.731,650060.0,650060.0
2018-03-01,85206.051,775716.0,775716.0
2018-04-01,88262.228,803539.0,803539.0
2018-05-01,90001.167,819371.0,819371.0
2018-06-01,90196.911,821153.0,821153.0
2018-07-01,54492.162,496097.0,496097.0
2018-08-01,69569.136,633357.0,633357.0
2018-09-01,48712.721,443481.0,443481.0
2018-10-01,64903.234,590879.0,590879.0
2018-11-01,70100.025,638191.0,638191.0
2018-12-01,73868.077,672495.0,672495.0
2019-01-01,71288.222,634822.0,634822.0
2019-02-01,68353.976,608692.0,608692.0
2019-03-01,67607.041,602041.0,602041.0
2019-04-01,78708.064,700895.0,700895.0
2019-05-01,76855.248,684396.0,684396.0
2019-06-01,60911.32,542415.0,542415.0
2019-07-01,63057.395,561526.0,561526.0
2019-08-01,60604.682,539685.0,539685.0
2019-09-01,59128.352,526538.0,526538.0
2019-10-01,67630.286,602248.0,602248.0
2019-11-01,62740.529,558704.0,558704.0
2019-12-01,64581.885,575102.0,575102.0
2020-01-01,64867.482,568693.0,568693.0
2020-02-01,62797.734,550548.0,550548.0
2020-03-01,62515.324,548072.0,548072.0
2020-04-01,62941.903,551812.0,551812.0
2020-05-01,65612.73,575227.0,575227.0
2020-06-01,69048.703,605350.0,605350.0
2020-07-01,56835.055,498273.0,498273.0
2020-08-01,52179.049,457454.0,457454.0
2020-09-01,42447.039,372133.0,372133.0
2020-10-01,59835.345,524576.0,524576.0
2020-11-01,60702.849,532182.0,532182.0
2020-12-01,64652.787,566811.0,566811.0
2021-01-01,70188.237,620745.0,620745.0
2021-02-01,55831.799,493776.0,493776.0
2021-03-01,95784.224,847116.0,847116.0
2021-04-01,83086.489,734817.0,734817.0
2021-05-01,83424.558,737807.0,737807.0
2021-06-01,62635.825,553951.0,553951.0
2021-07-01,47987.404,424401.0,424401.0
2021-08-01,62774.17,555175.0,555175.0
2021-09-01,59518.537,526382.0,526382.0
2021-10-01,74125.801,655569.0,655569.0
2021-11-01,72353.711,639896.0,639896.0
2021-12-01,82176.245,726767.0,726767.0
2022-01-01,74148.737,252995.0,252995.0
2022-02-01,73642.586,251269.0,251269.0
2022-03-01,94540.535,322572.0,322572.0
2022-04-01,101489.64,346283.0,346283.0
2022-05-01,105276.37,359203.0,359203.0
2022-06-01,82149.462,280294.0,280294.0
2022-07-01,74063.344,252704.0,252704.0
2022-08-01,53046.861,180996.0,180996.0
2022-09-01,48947.879,167010.0,167010.0
2022-10-01,63825.136,217771.0,217771.0
2022-11-01,77385.55,264039.0,264039.0
2022-12-01,72693.898,248032.0,248032.0
2023-01-01,92786.0,316586.0,316586.0
2023-02-01,85970.0,293330.0,293330.0
2023-03-01,81550.0,278249.0,278249.0
2023-04-01,81482.0,278017.0,278017.0
2023-05-01,59796.0,204024.0,204024.0
2023-06-01,50830.0,173432.0,173432.0
2023-07-01,68928.0,235182.0,235182.0
2023-08-01,60093.0,205037.0,205037.0
2023-09-01,55637.0,189833.0,189833.0
2023-10-01,76788.0,262001.0,262001.0
2023-11-01,76482.0,260957.0,260957.0
2023-12-01,77485.0,264379.0,264379.0
2024-01-01,73898.0,252140.0,252140.0
2024-02-01,88761.0,302853.0,302853.0
2024-03-01,81475.0,277993.0,277993.0
2024-04-01,79380.0,270845.0,270845.0
2024-05-01,79273.0,270479.0,270479.0
2024-06-01,79789.0,272240.0,272240.0
2024-07-01,65589.0,223790.0,223790.0
2024-08-01,60375.0,206000.0,206000.0
2024-09-01,62883.0,214557.0,214557.0
2024-10-01,81519.0,278143.0,278143.0
2024-11-01,84205.0,287307.0,287307.0
2024-12-01,73725.0,251550.0,251550.0
