measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-12-01,0.0,0.0,0.0
2021-01-01,262.621,2323.0,2323.0
2021-02-01,174.896,1547.0,1547.0
2021-03-01,594.867,5261.0,5261.0
2021-04-01,578.199,5114.0,5114.0
2021-05-01,689.826,6101.0,6101.0
2021-06-01,741.472,6558.0,6558.0
2021-07-01,605.722,5357.0,5357.0
2021-08-01,591.796,5234.0,5234.0
2021-09-01,533.132,4715.0,4715.0
2021-10-01,414.926,3670.0,3670.0
2021-11-01,334.989,2963.0,2963.0
2021-12-01,175.554,1553.0,1553.0
2022-01-01,151.687,518.0,518.0
2022-02-01,233.846,798.0,798.0
2022-03-01,580.044,1979.0,1979.0
2022-04-01,669.42,2284.0,2284.0
2022-05-01,741.595,2530.0,2530.0
2022-06-01,771.788,2633.0,2633.0
2022-07-01,823.393,2809.0,2809.0
2022-08-01,738.948,2521.0,2521.0
2022-09-01,592.193,2021.0,2021.0
2022-10-01,465.887,1590.0,1590.0
2022-11-01,363.52,1240.0,1240.0
2022-12-01,247.679,845.0,845.0
2023-01-01,192.0,655.0,655.0
2023-02-01,353.0,1204.0,1204.0
2023-03-01,539.0,1839.0,1839.0
2023-04-01,591.0,2016.0,2016.0
2023-05-01,862.0,2941.0,2941.0
2023-06-01,657.0,2242.0,2242.0
2023-07-01,740.0,2525.0,2525.0
2023-08-01,614.0,2095.0,2095.0
2023-09-01,535.0,1825.0,1825.0
2023-10-01,480.0,1638.0,1638.0
2023-11-01,360.0,1228.0,1228.0
2023-12-01,225.0,768.0,768.0
2024-01-01,138.0,471.0,471.0
2024-02-01,365.0,1245.0,1245.0
2024-03-01,511.0,1744.0,1744.0
2024-04-01,572.0,1952.0,1952.0
2024-05-01,662.0,2259.0,2259.0
2024-06-01,753.0,2569.0,2569.0
2024-07-01,649.0,2214.0,2214.0
2024-08-01,658.0,2245.0,2245.0
2024-09-01,517.0,1764.0,1764.0
2024-10-01,525.0,1791.0,1791.0
2024-11-01,284.0,969.0,969.0
2024-12-01,0.0,0.0,0.0
