measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,85.0,1085.0,1085.0,0.0,0.0,0.0
2003-02-01,89.0,1148.0,1148.0,0.0,0.0,0.0
2003-03-01,84.0,1351.0,1351.0,160.0,3119.0,3119.0
2003-04-01,0.0,0.0,0.0,,,
2003-05-01,0.0,0.0,0.0,54.0,1145.0,1145.0
2003-06-01,,,,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-01,215.0,4147.0,4147.0,0.0,0.0,0.0
2003-09-01,111.0,1891.0,1891.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,49.0,853.0,853.0,85.0,1610.0,1610.0
2003-12-01,97.0,1659.0,1659.0,0.0,0.0,0.0
2004-01-01,13.484,187.0,187.0,19.212,419.0,419.0
2004-02-01,3.8680000000000003,54.0,54.0,2.4730000000000003,54.0,54.0
2004-03-01,12.575,175.0,175.0,9.328000000000001,203.0,203.0
2004-04-01,0.009000000000000001,0.0,0.0,8.566,187.0,187.0
2004-05-01,10.046000000000001,140.0,140.0,114.22800000000001,2489.0,2489.0
2004-06-01,1.723,24.0,24.0,47.361000000000004,1032.0,1032.0
2004-07-01,0.111,2.0,2.0,97.13,2117.0,2117.0
2004-08-01,0.35100000000000003,5.0,5.0,53.32,1162.0,1162.0
2004-09-01,0.009000000000000001,0.0,0.0,50.256,1095.0,1095.0
2004-10-01,0.21400000000000002,3.0,3.0,14.455,315.0,315.0
2004-11-01,0.025,0.0,0.0,18.046,393.0,393.0
2004-12-01,5.585,78.0,78.0,29.625,646.0,646.0
2005-01-01,50.0,748.2,748.2,0.0,0.0,0.0
2005-02-01,30.0,765.6,765.6,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-01,1.0,58.0,58.0,0.0,0.0,0.0
2005-05-01,2.0,116.0,116.0,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-01,1.0,74.1,74.1,42.0,647.71,647.71
2005-08-01,94.0,2418.6,2418.6,0.0,0.0,0.0
2005-09-01,1.0,87.0,87.0,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0,13.0,149.62,149.62
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-01,28.0,609.0,609.0,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-01,51.0,858.0,858.0,0.0,0.0,0.0
2006-03-01,28.0,481.0,481.0,0.0,0.0,0.0
2006-04-01,1.0,41.0,41.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0,5.0,174.0,174.0
2006-06-01,0.0,0.0,0.0,3.0,138.0,138.0
2006-07-01,0.0,0.0,0.0,370.0,8166.0,8166.0
2006-08-01,0.0,0.0,0.0,385.0,10472.0,10472.0
2006-09-01,0.0,0.0,0.0,2.0,74.0,74.0
2006-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,5.0,176.0,176.0
2007-01-01,15.0,377.0,377.0,0.0,0.0,0.0
2007-02-01,50.0,870.0,870.0,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-01,1.0,476.0,476.0,0.0,0.0,0.0
2007-05-01,2.0,35.0,35.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,114.0,11856.0,11856.0
2007-07-01,0.0,0.0,0.0,645.0,8834.0,8834.0
2007-08-01,0.0,0.0,0.0,3062.0,206086.0,206086.0
2007-09-01,0.0,0.0,0.0,67.0,4457.0,4457.0
2007-10-01,0.0,0.0,0.0,292.0,17931.0,17931.0
2007-11-01,0.0,0.0,0.0,8.0,621.0,621.0
2007-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-01,10.122,220.0,220.0,127.31700000000001,2713.0,2713.0
2008-02-01,6.1000000000000005,128.0,128.0,34.11,727.0,727.0
2008-03-01,6.567,139.0,139.0,71.16,1517.0,1517.0
2008-04-01,8.686,186.0,186.0,68.858,1468.0,1468.0
2008-05-01,8.072000000000001,174.0,174.0,66.59700000000001,1420.0,1420.0
2008-06-01,19.743000000000002,423.0,423.0,217.889,4644.0,4644.0
2008-07-01,2.8360000000000003,58.0,58.0,134.298,2862.0,2862.0
2008-08-01,5.964,128.0,128.0,154.41500000000002,3292.0,3292.0
2008-09-01,6.383,133.0,133.0,114.483,2440.0,2440.0
2008-10-01,8.021,168.0,168.0,117.248,2499.0,2499.0
2008-11-01,5.965,128.0,128.0,101.54,2164.0,2164.0
2008-12-01,12.223,261.0,261.0,85.403,1821.0,1821.0
2009-01-01,27.933,458.0,458.0,35.842,590.0,590.0
2009-02-01,30.347,499.0,499.0,32.235,531.0,531.0
2009-03-01,41.798,690.0,690.0,61.975,1020.0,1020.0
2009-04-01,22.202,365.0,365.0,48.358000000000004,796.0,796.0
2009-05-01,14.268,232.0,232.0,64.974,1070.0,1070.0
2009-06-01,41.901,690.0,690.0,88.587,1459.0,1459.0
2009-07-01,21.907,360.0,360.0,100.197,1649.0,1649.0
2009-08-01,7.507000000000001,122.0,122.0,112.165,1847.0,1847.0
2009-09-01,18.03,296.0,296.0,111.92,1842.0,1842.0
2009-10-01,31.906000000000002,528.0,528.0,93.497,1539.0,1539.0
2009-11-01,47.456,783.0,783.0,69.87700000000001,1150.0,1150.0
2009-12-01,48.493,800.0,800.0,43.625,718.0,718.0
2010-01-01,73.765,1508.0,1508.0,104.705,2149.0,2149.0
2010-02-01,38.841,795.0,795.0,94.477,1936.0,1936.0
2010-03-01,22.66,464.0,464.0,76.96600000000001,1578.0,1578.0
2010-04-01,30.761000000000003,632.0,632.0,91.31,1872.0,1872.0
2010-05-01,37.349000000000004,766.0,766.0,187.743,3849.0,3849.0
2010-06-01,51.775000000000006,1061.0,1061.0,232.13600000000002,4759.0,4759.0
2010-07-01,41.213,847.0,847.0,253.36,5194.0,5194.0
2010-08-01,23.007,470.0,470.0,262.579,5383.0,5383.0
2010-09-01,15.189,313.0,313.0,230.77,4731.0,4731.0
2010-10-01,14.625,302.0,302.0,196.014,4019.0,4019.0
2010-11-01,35.819,737.0,737.0,140.67100000000002,2884.0,2884.0
2010-12-01,95.37,1955.0,1955.0,200.895,4118.0,4118.0
2011-01-01,85.721,1670.0,1670.0,27.484,535.0,535.0
2011-02-01,40.341,789.0,789.0,21.132,412.0,412.0
2011-03-01,36.632,713.0,713.0,26.756,522.0,522.0
2011-04-01,46.216,899.0,899.0,28.631,558.0,558.0
2011-05-01,48.213,940.0,940.0,31.815,621.0,621.0
2011-06-01,32.742,638.0,638.0,33.001,644.0,644.0
2011-07-01,35.068,684.0,684.0,37.184,725.0,725.0
2011-08-01,27.694,539.0,539.0,36.896,720.0,720.0
2011-09-01,18.786,365.0,365.0,34.565,674.0,674.0
2011-10-01,20.742,406.0,406.0,33.068,645.0,645.0
2011-11-01,67.396,1317.0,1317.0,30.698,599.0,599.0
2011-12-01,38.038,742.0,742.0,31.181,608.0,608.0
2012-01-01,28.291,522.0,522.0,316.572,5882.0,5882.0
2012-02-01,27.501,510.0,510.0,301.548,5602.0,5602.0
2012-03-01,16.058,296.0,296.0,265.855,4939.0,4939.0
2012-04-01,15.604,290.0,290.0,235.737,4379.0,4379.0
2012-05-01,21.497,400.0,400.0,346.564,6439.0,6439.0
2012-06-01,23.096,429.0,429.0,319.025,5927.0,5927.0
2012-07-01,19.939,371.0,371.0,404.524,7516.0,7516.0
2012-08-01,16.617,307.0,307.0,316.597,5882.0,5882.0
2012-09-01,11.093,209.0,209.0,360.206,6692.0,6692.0
2012-10-01,6.832,128.0,128.0,365.316,6787.0,6787.0
2012-11-01,18.075,336.0,336.0,363.608,6756.0,6756.0
2012-12-01,11.737,220.0,220.0,271.108,5037.0,5037.0
2013-01-01,35.435,667.0,667.0,79.14,1500.0,1500.0
2013-02-01,43.762,829.0,829.0,77.555,1471.0,1471.0
2013-03-01,37.58,713.0,713.0,88.798,1684.0,1684.0
2013-04-01,43.49,824.0,824.0,78.483,1488.0,1488.0
2013-05-01,52.632,998.0,998.0,76.099,1443.0,1443.0
2013-06-01,35.665,679.0,679.0,104.52,1982.0,1982.0
2013-07-01,103.343,1960.0,1960.0,125.015,2370.0,2370.0
2013-08-01,35.521,673.0,673.0,112.064,2125.0,2125.0
2013-09-01,30.637,580.0,580.0,94.994,1801.0,1801.0
2013-10-01,26.511,505.0,505.0,70.264,1332.0,1332.0
2013-11-01,49.158,934.0,934.0,57.229,1085.0,1085.0
2013-12-01,27.477,522.0,522.0,60.628,1150.0,1150.0
2014-01-01,457.184,8027.0,8027.0,81.31,1429.0,1429.0
2014-02-01,53.307,934.0,934.0,52.021,914.0,914.0
2014-03-01,64.615,1137.0,1137.0,80.134,1407.0,1407.0
2014-04-01,31.306,551.0,551.0,94.589,1661.0,1661.0
2014-05-01,40.398,708.0,708.0,105.574,1854.0,1854.0
2014-06-01,23.806,418.0,418.0,100.53,1765.0,1765.0
