measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2006-01-01,0.0,0.0,0.0
2006-02-01,2201.2270000000003,24265.0,24265.0
2006-03-01,2428.101,26766.0,26766.0
2006-04-01,1786.495,19693.0,19693.0
2006-05-01,2184.1420000000003,24077.0,24077.0
2006-06-01,2287.975,25222.0,25222.0
2006-07-01,2374.538,26176.0,26176.0
2006-08-01,2360.2580000000003,26018.0,26018.0
2006-09-01,2257.643,24887.0,24887.0
2006-10-01,2342.696,25825.0,25825.0
2006-11-01,2366.094,26083.0,26083.0
2006-12-01,2279.8320000000003,25132.0,25132.0
2007-01-01,2765.855,29966.0,29966.0
2007-02-01,2232.464,24187.0,24187.0
2007-03-01,2811.143,30457.0,30457.0
2007-04-01,2797.326,30307.0,30307.0
2007-05-01,2941.387,31868.0,31868.0
2007-06-01,2798.7740000000003,30323.0,30323.0
2007-07-01,3055.6,33105.0,33105.0
2007-08-01,3012.828,32642.0,32642.0
2007-09-01,2845.175,30826.0,30826.0
2007-10-01,2565.123,27791.0,27791.0
2007-11-01,2854.715,30929.0,30929.0
2007-12-01,2832.61,30689.0,30689.0
2008-01-01,2838.41,29846.0,29846.0
2008-02-01,2686.7450000000003,28252.0,28252.0
2008-03-01,3021.9080000000004,31776.0,31776.0
2008-04-01,2942.065,30937.0,30937.0
2008-05-01,3153.916,33164.0,33164.0
2008-06-01,3098.996,32587.0,32587.0
2008-07-01,3224.951,33912.0,33912.0
2008-08-01,3298.806,34688.0,34688.0
2008-09-01,3067.925,32260.0,32260.0
2008-10-01,3038.705,31953.0,31953.0
2008-11-01,3226.443,33927.0,33927.0
2008-12-01,3182.13,33461.0,33461.0
2009-01-01,2764.164,33647.0,33647.0
2009-02-01,2433.339,29620.0,29620.0
2009-03-01,2884.694,35114.0,35114.0
2009-04-01,2927.514,35636.0,35636.0
2009-05-01,3334.16,40586.0,40586.0
2009-06-01,3049.337,37119.0,37119.0
2009-07-01,3213.0240000000003,39111.0,39111.0
2009-08-01,3185.799,38779.0,38779.0
2009-09-01,3137.797,38195.0,38195.0
2009-10-01,3274.389,39858.0,39858.0
2009-11-01,3107.377,37825.0,37825.0
2009-12-01,3080.406,37497.0,37497.0
2010-01-01,2637.991,27840.0,27840.0
2010-02-01,2278.66,24047.0,24047.0
2010-03-01,2712.185,28622.0,28622.0
2010-04-01,2613.7450000000003,27583.0,27583.0
2010-05-01,3209.579,33871.0,33871.0
2010-06-01,3032.3990000000003,32001.0,32001.0
2010-07-01,3115.822,32882.0,32882.0
2010-08-01,3106.6820000000002,32785.0,32785.0
2010-09-01,3171.0910000000003,33465.0,33465.0
2010-10-01,3033.0080000000003,32008.0,32008.0
2010-11-01,3106.9370000000004,32788.0,32788.0
2010-12-01,3006.9010000000003,31733.0,31733.0
2011-01-01,2199.165,24061.0,24061.0
2011-02-01,2055.217,22487.0,22487.0
2011-03-01,2279.046,24936.0,24936.0
2011-04-01,2451.131,26818.0,26818.0
2011-05-01,2594.348,28385.0,28385.0
2011-06-01,2735.068,29925.0,29925.0
2011-07-01,2881.227,31524.0,31524.0
2011-08-01,2606.707,28521.0,28521.0
2011-09-01,2666.347,29173.0,29173.0
2011-10-01,2822.569,30882.0,30882.0
2011-11-01,2648.142,28974.0,28974.0
2011-12-01,2784.033,30461.0,30461.0
2012-01-01,2365.42,25907.0,25907.0
2012-02-01,2050.557,22458.0,22458.0
2012-03-01,2090.307,22893.0,22893.0
2012-04-01,2375.364,26016.0,26016.0
2012-05-01,2464.332,26990.0,26990.0
2012-06-01,2564.99,28092.0,28092.0
2012-07-01,2682.308,29377.0,29377.0
2012-08-01,2284.132,25016.0,25016.0
2012-09-01,2618.188,28675.0,28675.0
2012-10-01,2497.862,27357.0,27357.0
2012-11-01,2431.284,26628.0,26628.0
2012-12-01,2431.256,26628.0,26628.0
2013-01-01,2540.765,26350.0,26350.0
2013-02-01,1682.701,17452.0,17452.0
2013-03-01,2480.242,25723.0,25723.0
2013-04-01,2528.183,26220.0,26220.0
2013-05-01,2822.2,29270.0,29270.0
2013-06-01,2879.385,29863.0,29863.0
2013-07-01,2840.513,29460.0,29460.0
2013-08-01,2801.16,29052.0,29052.0
2013-09-01,2663.03,27619.0,27619.0
2013-10-01,2822.112,29269.0,29269.0
2013-11-01,2696.341,27965.0,27965.0
2013-12-01,2703.368,28037.0,28037.0
2014-01-01,2643.967,28928.0,28928.0
2014-02-01,2456.262,26874.0,26874.0
2014-03-01,2893.251,31655.0,31655.0
2014-04-01,2764.477,30246.0,30246.0
2014-05-01,3411.724,37328.0,37328.0
2014-06-01,3129.073,34236.0,34236.0
2014-07-01,3388.371,37072.0,37072.0
2014-08-01,3289.955,35996.0,35996.0
2014-09-01,3246.01,35515.0,35515.0
2014-10-01,3343.913,36586.0,36586.0
2014-11-01,3216.984,35197.0,35197.0
2014-12-01,3235.013,35395.0,35395.0
2015-01-01,2653.351,29440.0,29440.0
2015-02-01,2295.35,25468.0,25468.0
2015-03-01,2766.838,30699.0,30699.0
2015-04-01,2731.903,30312.0,30312.0
2015-05-01,3105.414,34456.0,34456.0
2015-06-01,2928.637,32494.0,32494.0
2015-07-01,3181.516,35300.0,35300.0
2015-08-01,3173.342,35210.0,35210.0
2015-09-01,3029.293,33611.0,33611.0
2015-10-01,3039.01,33719.0,33719.0
2015-11-01,3026.998,33586.0,33586.0
2015-12-01,3122.348,34644.0,34644.0
2016-01-01,2658.649,30225.0,30225.0
2016-02-01,2502.157,28446.0,28446.0
2016-03-01,2798.284,31812.0,31812.0
2016-04-01,2536.561,28837.0,28837.0
2016-05-01,3165.351,35985.0,35985.0
2016-06-01,2940.332,33427.0,33427.0
2016-07-01,3134.076,35630.0,35630.0
2016-08-01,3074.597,34954.0,34954.0
2016-09-01,2912.954,33116.0,33116.0
2016-10-01,3122.373,35497.0,35497.0
2016-11-01,3001.813,34126.0,34126.0
2016-12-01,3054.853,34729.0,34729.0
2017-01-01,2737.963,29918.0,29918.0
2017-02-01,2539.337,27747.0,27747.0
2017-03-01,2640.831,28856.0,28856.0
2017-04-01,2836.189,30990.0,30990.0
2017-05-01,3087.391,33736.0,33736.0
2017-06-01,3064.528,33486.0,33486.0
2017-07-01,3227.819,35270.0,35270.0
2017-08-01,3137.609,34284.0,34284.0
2017-09-01,2909.664,31793.0,31793.0
2017-10-01,3033.868,33151.0,33151.0
2017-11-01,3057.409,33408.0,33408.0
2017-12-01,3087.392,33736.0,33736.0
2018-01-01,2610.173,28134.0,28134.0
2018-02-01,2466.25,26582.0,26582.0
2018-03-01,2830.87,30512.0,30512.0
2018-04-01,2844.325,30657.0,30657.0
2018-05-01,2868.261,30915.0,30915.0
2018-06-01,2955.339,31854.0,31854.0
2018-07-01,3087.439,33278.0,33278.0
2018-08-01,3016.841,32516.0,32516.0
2018-09-01,2829.678,30499.0,30499.0
2018-10-01,3062.97,33014.0,33014.0
2018-11-01,2921.47,31488.0,31488.0
2018-12-01,3030.384,32662.0,32662.0
2019-01-01,2092.31,28529.0,28529.0
2019-02-01,2032.355,27712.0,27712.0
2019-03-01,1902.29,25939.0,25939.0
2019-04-01,1504.53,20515.0,20515.0
2019-05-01,2123.665,28958.0,28958.0
2019-06-01,2313.189,31541.0,31541.0
2019-07-01,2364.79,32246.0,32246.0
2019-08-01,2376.796,32409.0,32409.0
2019-09-01,2191.298,29880.0,29880.0
2019-10-01,2301.8,31387.0,31387.0
2019-11-01,2362.012,32208.0,32208.0
2019-12-01,2335.965,31852.0,31852.0
2020-01-01,2450.721,33953.0,33953.0
2020-02-01,2417.373,33491.0,33491.0
2020-03-01,2484.857,34426.0,34426.0
2020-04-01,2417.34,33490.0,33490.0
2020-05-01,2587.694,35851.0,35851.0
2020-06-01,2375.071,32905.0,32905.0
2020-07-01,2424.939,33596.0,33596.0
2020-08-01,2629.129,36425.0,36425.0
2020-09-01,2318.211,32117.0,32117.0
2020-10-01,2549.853,35326.0,35326.0
2020-11-01,2458.9,34066.0,34066.0
2020-12-01,2586.912,35840.0,35840.0
2021-01-01,2996.176,39205.0,39205.0
2021-02-01,2653.975,34728.0,34728.0
2021-03-01,2887.398,37782.0,37782.0
2021-04-01,2740.351,35858.0,35858.0
2021-05-01,3059.02,40028.0,40028.0
2021-06-01,2962.181,38761.0,38761.0
2021-07-01,3044.698,39840.0,39840.0
2021-08-01,2971.255,38879.0,38879.0
2021-09-01,2979.312,38985.0,38985.0
2021-10-01,2788.334,36486.0,36486.0
2021-11-01,2549.567,33362.0,33362.0
2021-12-01,2857.733,37394.0,37394.0
2022-01-01,2872.378,40689.0,40689.0
2022-02-01,2559.887,36261.0,36261.0
2022-03-01,2973.332,42118.0,42118.0
2022-04-01,3019.194,42767.0,42767.0
2022-05-01,3358.502,47574.0,47574.0
2022-06-01,3215.718,45551.0,45551.0
2022-07-01,3242.285,45928.0,45928.0
2022-08-01,3237.396,45858.0,45858.0
2022-09-01,3189.502,45180.0,45180.0
2022-10-01,3081.096,43644.0,43644.0
2022-11-01,3053.675,43256.0,43256.0
2022-12-01,3207.035,45428.0,45428.0
2023-01-01,2935.247,43122.0,43122.0
2023-02-01,2127.805,31261.0,31261.0
2023-03-01,2429.688,35696.0,35696.0
2023-04-01,2282.195,33529.0,33529.0
2023-05-01,3105.894,45630.0,45630.0
2023-06-01,3089.762,45393.0,45393.0
2023-07-01,3165.017,46499.0,46499.0
2023-08-01,3187.632,46831.0,46831.0
2023-09-01,3009.378,44212.0,44212.0
2023-10-01,2980.227,43784.0,43784.0
2023-11-01,3153.877,46335.0,46335.0
2023-12-01,3170.278,46576.0,46576.0
2024-01-01,3169.611,34342.0,34342.0
2024-02-01,2909.355,31522.0,31522.0
2024-03-01,3375.421,36571.0,36571.0
2024-04-01,3162.223,34261.0,34261.0
2024-05-01,3606.961,39080.0,39080.0
2024-06-01,3359.144,36395.0,36395.0
2024-07-01,3612.732,39142.0,39142.0
2024-08-01,3574.074,38724.0,38724.0
2024-09-01,3474.987,37650.0,37650.0
2024-10-01,3636.811,39404.0,39404.0
2024-11-01,3493.141,37847.0,37847.0
2024-12-01,3517.54,38111.0,38111.0
