measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,1117.0,17574.0,17574.0,5517.0,87574.0,87574.0
2003-02-01,0.0,0.0,0.0,5917.0,98030.0,98030.0
2003-03-01,0.0,0.0,0.0,15025.0,212808.0,212808.0
2003-04-01,0.0,0.0,0.0,3406.0,55016.0,55016.0
2003-05-01,0.0,0.0,0.0,1278.0,18905.0,18905.0
2003-06-01,96.0,1311.0,1311.0,2766.0,37999.0,37999.0
2003-07-01,0.0,0.0,0.0,7518.0,115065.0,115065.0
2003-08-01,0.0,0.0,0.0,14512.0,214532.0,214532.0
2003-09-01,0.0,0.0,0.0,2724.0,40696.0,40696.0
2003-10-01,0.0,0.0,0.0,3928.0,101247.0,101247.0
2003-11-01,0.0,0.0,0.0,1473.0,19529.0,19529.0
2003-12-01,38.0,969.0,969.0,1778.0,45429.0,45429.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0,-96.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,322.0,4936.0,4936.0,1632.0,25198.0,25198.0
2004-05-01,0.0,0.0,0.0,2503.0,39959.0,39959.0
2004-06-01,128.0,1995.0,1995.0,2979.0,46819.0,46819.0
2004-07-01,0.0,0.0,0.0,3808.0,59701.0,59701.0
2004-08-01,0.0,0.0,0.0,2439.0,41485.0,41485.0
2004-09-01,32.0,528.0,528.0,1392.0,23194.0,23194.0
2004-10-01,0.0,0.0,0.0,-48.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,3488.0,55256.0,55256.0
2004-12-01,0.0,0.0,0.0,1312.0,20227.0,20227.0
2005-01-01,185.0,2001.0,2001.0,555.0,20671.99,20671.99
2005-02-01,0.0,0.0,0.0,3666.0,30059.76,30059.76
2005-03-01,0.0,0.0,0.0,5235.0,51214.1,51214.1
2005-04-01,0.0,0.0,0.0,19671.0,314648.26,314648.26
2005-05-01,0.0,0.0,0.0,8838.0,107335.63,107335.63
2005-06-01,0.0,0.0,0.0,57224.0,613738.03,613738.03
2005-07-01,0.0,0.0,0.0,22663.0,362842.27,362842.27
2005-08-01,0.0,0.0,0.0,24563.0,418615.51,418615.51
2005-09-01,0.0,0.0,0.0,19652.0,336342.38,336342.38
2005-10-01,0.0,0.0,0.0,16265.0,179314.11,179314.11
2005-11-01,0.0,0.0,0.0,3837.0,86548.75,86548.75
2005-12-01,0.0,0.0,0.0,2050.0,71099.05,71099.05
2006-01-01,0.0,0.0,0.0,3433.0,52207.0,52207.0
2006-02-01,0.0,0.0,0.0,433.0,11916.0,11916.0
2006-03-01,0.0,0.0,0.0,3313.0,41809.0,41809.0
2006-04-01,0.0,0.0,0.0,714.0,10052.0,10052.0
2006-05-01,0.0,0.0,0.0,5725.0,75050.0,75050.0
2006-06-01,0.0,0.0,0.0,1306.0,27055.0,27055.0
2006-07-01,0.0,0.0,0.0,11483.0,203211.0,203211.0
2006-08-01,0.0,0.0,0.0,10620.0,158971.0,158971.0
2006-09-01,25.0,644.0,644.0,483.0,12411.0,12411.0
2006-10-01,0.0,0.0,0.0,5403.0,98959.0,98959.0
2006-11-01,15.0,296.0,296.0,2751.0,54408.0,54408.0
2006-12-01,0.0,0.0,0.0,733.0,15527.0,15527.0
2007-01-01,0.0,0.0,0.0,3291.0,59918.0,59918.0
2007-02-01,478.47,9477.0,9477.0,3684.53,72981.0,72981.0
2007-03-01,0.0,0.0,0.0,2350.0,34251.0,34251.0
2007-04-01,0.0,0.0,0.0,693.0,16964.0,16964.0
2007-05-01,0.0,0.0,0.0,2210.0,57035.0,57035.0
2007-06-01,0.0,0.0,0.0,4830.0,76690.0,76690.0
2007-07-01,0.0,0.0,0.0,6933.0,110332.0,110332.0
2007-08-01,0.0,0.0,0.0,14130.0,220943.0,220943.0
2007-09-01,0.0,0.0,0.0,12267.0,192020.0,192020.0
2007-10-01,0.0,0.0,0.0,7209.0,121311.0,121311.0
2007-11-01,0.0,0.0,0.0,1499.0,33985.0,33985.0
2007-12-01,0.0,0.0,0.0,1804.0,38152.0,38152.0
2008-01-01,1900.1770000000001,30514.0,30514.0,4146.823,66591.0,66591.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,394.0,10571.0,10571.0
2008-04-01,0.0,0.0,0.0,1017.0,14406.0,14406.0
2008-05-01,0.0,0.0,0.0,2638.0,32380.0,32380.0
2008-06-01,0.0,0.0,0.0,4468.0,34455.0,34455.0
2008-07-01,0.0,0.0,0.0,4637.0,37716.0,37716.0
2008-08-01,0.0,0.0,0.0,5449.0,45287.0,45287.0
2008-09-01,0.0,0.0,0.0,3685.0,35024.0,35024.0
2008-10-01,0.0,0.0,0.0,-5.0,2964.0,2964.0
2008-11-01,0.0,0.0,0.0,466.0,7585.0,7585.0
2008-12-01,0.0,0.0,0.0,-267.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,-261.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,247.0,4291.0,4291.0
2009-03-01,0.0,0.0,0.0,463.0,12803.0,12803.0
2009-04-01,0.0,0.0,0.0,0.0,50.0,50.0
2009-05-01,0.0,0.0,0.0,889.0,2932.0,2932.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,2317.0,36822.0,36822.0
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,-20.0,3959.0,3959.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,244.0,6766.0,6766.0
2010-07-01,0.0,0.0,0.0,1591.0,28218.0,28218.0
2010-08-01,0.0,0.0,0.0,6684.0,101937.0,101937.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,267.0,5302.0,5302.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,1069.0,19492.0,19492.0
2011-07-01,0.0,0.0,0.0,1020.0,14839.0,14839.0
2011-08-01,0.0,0.0,0.0,1040.0,18681.0,18681.0
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0,-111.0,703.0,703.0
2012-06-01,0.0,0.0,0.0,562.0,13253.0,13253.0
2012-07-01,0.0,0.0,0.0,15685.0,245642.0,245642.0
2012-08-01,0.0,0.0,0.0,2805.0,38969.0,38969.0
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0,1083.0,16730.0,16730.0
2013-08-01,0.0,0.0,0.0,1607.0,25497.0,25497.0
2013-09-01,0.0,0.0,0.0,2457.0,39355.0,39355.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0
