measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,,,
2003-02-01,0.0,0.0,0.0,105.0,1545.0,1545.0
2003-03-01,0.0,0.0,0.0,88.0,2011.0,2011.0
2003-04-01,0.0,0.0,0.0,486.0,2021.0,2021.0
2003-05-01,0.0,0.0,0.0,172.0,3315.0,3315.0
2003-06-01,0.0,0.0,0.0,104.0,2272.0,2272.0
2003-07-01,0.0,0.0,0.0,452.0,2261.0,2261.0
2003-08-01,0.0,0.0,0.0,49.0,1287.0,1287.0
2003-09-01,0.0,0.0,0.0,-9.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,,,
2003-11-01,0.0,0.0,0.0,,,
2003-12-01,0.0,0.0,0.0,-8.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,-42.0,0.0,0.0
2004-02-01,0.0,0.0,0.0,173.0,3542.0,3542.0
2004-03-01,0.0,0.0,0.0,3.0,74.0,74.0
2004-04-01,0.0,0.0,0.0,21.0,121.0,121.0
2004-05-01,0.0,0.0,0.0,121.0,2515.0,2515.0
2004-06-01,0.0,0.0,0.0,-15.0,236.0,236.0
2004-07-01,0.0,0.0,0.0,-13.0,362.0,362.0
2004-08-01,0.0,0.0,0.0,325.0,5918.0,5918.0
2004-09-01,0.0,0.0,0.0,22.0,3340.0,3340.0
2004-10-01,0.0,0.0,0.0,-25.0,233.0,233.0
2004-11-01,0.0,0.0,0.0,-29.0,356.0,356.0
2004-12-01,0.0,0.0,0.0,247.0,7109.0,7109.0
2005-01-01,0.0,0.0,0.0,-53.0,404.94,404.94
2005-02-01,0.0,0.0,0.0,-37.0,414.12,414.12
2005-03-01,0.0,0.0,0.0,-9.0,631.16,631.16
2005-04-01,0.0,0.0,0.0,-39.0,290.42,290.42
2005-05-01,0.0,0.0,0.0,115.0,2859.31,2859.31
2005-06-01,0.0,0.0,0.0,87.0,1853.91,1853.91
2005-07-01,0.0,0.0,0.0,669.0,13436.93,13436.93
2005-08-01,0.0,0.0,0.0,1060.0,19679.88,19679.88
2005-09-01,0.0,0.0,0.0,-19.0,539.5,539.5
2005-10-01,0.0,0.0,0.0,214.0,5308.99,5308.99
2005-11-01,0.0,0.0,0.0,280.0,5228.49,5228.49
2005-12-01,0.0,0.0,0.0,41.0,533.46,533.46
2006-01-01,0.0,0.0,0.0,1403.0,28038.0,28038.0
2006-02-01,0.0,0.0,0.0,-2.0,951.0,951.0
2006-03-01,0.0,0.0,0.0,67.0,2291.0,2291.0
2006-04-01,0.0,0.0,0.0,135.0,3058.0,3058.0
2006-05-01,0.0,0.0,0.0,-105.0,412.0,412.0
2006-06-01,0.0,0.0,0.0,212.0,4729.0,4729.0
2006-07-01,0.0,0.0,0.0,266.0,5657.0,5657.0
2006-08-01,0.0,0.0,0.0,204.0,3911.0,3911.0
2006-09-01,0.0,0.0,0.0,61.0,1800.0,1800.0
2006-10-01,0.0,0.0,0.0,-28.0,0.0,0.0
2006-11-01,0.0,0.0,0.0,-32.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,-30.0,362.0,362.0
2007-01-01,0.0,0.0,0.0,-20.0,889.0,889.0
2007-02-01,-22.5,0.0,0.0,-22.5,0.0,0.0
2007-03-01,0.0,0.0,0.0,-38.0,232.0,232.0
2007-04-01,0.0,0.0,0.0,59.0,1764.0,1764.0
2007-05-01,0.0,0.0,0.0,-36.0,192.0,192.0
2007-06-01,0.0,0.0,0.0,-26.0,489.0,489.0
2007-07-01,0.0,0.0,0.0,145.0,3431.0,3431.0
2007-08-01,0.0,0.0,0.0,319.0,6375.0,6375.0
2007-09-01,-20.0,0.0,0.0,-20.0,0.0,0.0
2007-10-01,-23.0,0.0,0.0,-23.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,69.0,2302.0,2302.0
2007-12-01,0.0,0.0,0.0,-32.0,555.0,555.0
2008-01-01,0.0,0.0,0.0,77.08800000000001,1470.0,1470.0
2008-02-01,0.0,0.0,0.0,64.593,1231.0,1231.0
2008-03-01,0.0,0.0,0.0,60.621,1156.0,1156.0
2008-04-01,0.0,0.0,0.0,68.961,1315.0,1315.0
2008-05-01,0.0,0.0,0.0,54.814,1044.0,1044.0
2008-06-01,0.0,0.0,0.0,59.994,1143.0,1143.0
2008-07-01,0.0,0.0,0.0,78.581,1498.0,1498.0
2008-08-01,0.0,0.0,0.0,91.931,1752.0,1752.0
2008-09-01,0.0,0.0,0.0,82.8,1578.0,1578.0
2008-10-01,0.0,0.0,0.0,77.19200000000001,1472.0,1472.0
2008-11-01,0.0,0.0,0.0,67.224,1281.0,1281.0
2008-12-01,0.0,0.0,0.0,75.20100000000001,1433.0,1433.0
2009-01-01,0.0,0.0,0.0,52.938,348.0,348.0
2009-02-01,0.0,0.0,0.0,48.708000000000006,321.0,321.0
2009-03-01,0.0,0.0,0.0,45.323,299.0,299.0
2009-04-01,0.0,0.0,0.0,38.933,256.0,256.0
2009-05-01,0.0,0.0,0.0,39.555,260.0,260.0
2009-06-01,0.0,0.0,0.0,36.661,242.0,242.0
2009-07-01,0.0,0.0,0.0,67.08200000000001,441.0,441.0
2009-08-01,0.0,0.0,0.0,68.787,452.0,452.0
2009-09-01,0.0,0.0,0.0,72.083,475.0,475.0
